"Arena","Rep","Group","ID","NetDistance_px","NetDistance_mm","File"
4,"5A","CMB","3",41.0178314991296,15.5783636532965,"20250708_152706A_stabilized_5A_Corrected.csv"
4,"5A","CMB","1",1.95692806465224,0.743231319655238,"20250708_152706A_stabilized_5A_Corrected.csv"
4,"5A","CMB","4",89.3125413209568,33.9204486596873,"20250708_152706A_stabilized_5A_Corrected.csv"
4,"5A","CMB","7",37.0007293518256,14.0526887017948,"20250708_152706A_stabilized_5A_Corrected.csv"
5,"5A","ControlA","5",1.34010770296617,0.508966085441006,"20250708_152706A_stabilized_5A_Corrected.csv"
5,"5A","ControlA","6",11.3079536074209,4.29470323107515,"20250708_152706A_stabilized_5A_Corrected.csv"
5,"5A","ControlA","1",10.5960384324921,4.0243214707528,"20250708_152706A_stabilized_5A_Corrected.csv"
5,"5A","ControlA","2",6.52341351029037,2.47755925191431,"20250708_152706A_stabilized_5A_Corrected.csv"
5,"5A","ControlA","7",173.052997831893,65.7246478662716,"20250708_152706A_stabilized_5A_Corrected.csv"
5,"5A","ControlA","3",53.1326451357082,20.1795082171319,"20250708_152706A_stabilized_5A_Corrected.csv"
5,"5A","ControlA","4",1.16171798317758,0.441214577735503,"20250708_152706A_stabilized_5A_Corrected.csv"
6,"5A","HTA","3",12.7982220129473,4.86069958714292,"20250708_152706A_stabilized_5A_Corrected.csv"
6,"5A","HTA","2",66.7566658486295,25.3538419478274,"20250708_152706A_stabilized_5A_Corrected.csv"
6,"5A","HTA","5",21.9380058545097,8.33194297550692,"20250708_152706A_stabilized_5A_Corrected.csv"
6,"5A","HTA","1",99.0514130894771,37.6192225938007,"20250708_152706A_stabilized_5A_Corrected.csv"
6,"5A","HTA","7",38.9777465209309,14.8035497610828,"20250708_152706A_stabilized_5A_Corrected.csv"
6,"5A","HTA","6",64.4148344665939,24.4644263070998,"20250708_152706A_stabilized_5A_Corrected.csv"
6,"5A","HTA","4",11.2116646096159,4.25813315974777,"20250708_152706A_stabilized_5A_Corrected.csv"
7,"5A","HSB","4",18.752778736461,7.12220992649489,"20250708_152706A_stabilized_5A_Corrected.csv"
7,"5A","HSB","2",20.0421464805548,7.61190523378456,"20250708_152706A_stabilized_5A_Corrected.csv"
7,"5A","HSB","7",34.0119531433739,12.9175667084595,"20250708_152706A_stabilized_5A_Corrected.csv"
7,"5A","HSB","5",12.9475133214399,4.91739966632733,"20250708_152706A_stabilized_5A_Corrected.csv"
7,"5A","HSB","6",20.5860741179744,7.81848618229184,"20250708_152706A_stabilized_5A_Corrected.csv"
7,"5A","HSB","1",13.7067148581168,5.20574054618946,"20250708_152706A_stabilized_5A_Corrected.csv"
7,"5A","HSB","3",83.7030302747481,31.7899849125515,"20250708_152706A_stabilized_5A_Corrected.csv"
0,"6A","HT2","7",3.64105809517343,1.29713505349962,"20250708_160523A_stabilized_6A_Corrected.csv"
0,"6A","HT2","4",13.3213047025111,4.74574446117247,"20250708_160523A_stabilized_6A_Corrected.csv"
0,"6A","HT2","5",10.4669568593711,3.72887668663024,"20250708_160523A_stabilized_6A_Corrected.csv"
0,"6A","HT2","1",25.7390326594691,9.16958769485896,"20250708_160523A_stabilized_6A_Corrected.csv"
0,"6A","HT2","6",125.101399451467,44.5676521024108,"20250708_160523A_stabilized_6A_Corrected.csv"
0,"6A","HT2","3",59.74793182996,21.2853337477592,"20250708_160523A_stabilized_6A_Corrected.csv"
0,"6A","HT2","2",41.2229351294983,14.6857624258989,"20250708_160523A_stabilized_6A_Corrected.csv"
1,"6A","CM2","7",36.6097969803122,13.0423216887468,"20250708_160523A_stabilized_6A_Corrected.csv"
1,"6A","CM2","5",19.3118539363452,6.87989096414152,"20250708_160523A_stabilized_6A_Corrected.csv"
1,"6A","CM2","6",99.0966318409737,35.3033957395703,"20250708_160523A_stabilized_6A_Corrected.csv"
1,"6A","CM2","4",183.67493221156,65.4346035666404,"20250708_160523A_stabilized_6A_Corrected.csv"
1,"6A","CM2","2",61.5272185976208,21.9192086204563,"20250708_160523A_stabilized_6A_Corrected.csv"
1,"6A","CM2","1",59.9115600549272,21.3436266672345,"20250708_160523A_stabilized_6A_Corrected.csv"
1,"6A","CM2","3",24.0115270209446,8.55415996471128,"20250708_160523A_stabilized_6A_Corrected.csv"
2,"6A","HS1","3",105.371119219527,37.5386958388054,"20250708_160523A_stabilized_6A_Corrected.csv"
2,"6A","HS1","2",4.97915823755614,1.77383620860568,"20250708_160523A_stabilized_6A_Corrected.csv"
2,"6A","HS1","4",27.5834874764674,9.82667883023419,"20250708_160523A_stabilized_6A_Corrected.csv"
2,"6A","HS1","6",24.3902715783906,8.68908855660514,"20250708_160523A_stabilized_6A_Corrected.csv"
2,"6A","HS1","5",60.8960342594368,21.6943477945981,"20250708_160523A_stabilized_6A_Corrected.csv"
2,"6A","HS1","7",81.2569826140174,28.9479809811248,"20250708_160523A_stabilized_6A_Corrected.csv"
2,"6A","HS1","1",27.7202315891,9.87539422483077,"20250708_160523A_stabilized_6A_Corrected.csv"
3,"6A","Control2","6",6.44509414986937,2.2960791413856,"20250708_160523A_stabilized_6A_Corrected.csv"
3,"6A","Control2","1",5.42483293892174,1.93260881329595,"20250708_160523A_stabilized_6A_Corrected.csv"
3,"6A","Control2","4",5.08512189362589,1.81158599701671,"20250708_160523A_stabilized_6A_Corrected.csv"
3,"6A","Control2","5",16.8153912347379,5.99052056812891,"20250708_160523A_stabilized_6A_Corrected.csv"
3,"6A","Control2","2",38.7171480345595,13.7930701940005,"20250708_160523A_stabilized_6A_Corrected.csv"
3,"6A","Control2","3",7.7219675195066,2.75096812237499,"20250708_160523A_stabilized_6A_Corrected.csv"
3,"6A","Control2","7",6.85105868479222,2.44070491086292,"20250708_160523A_stabilized_6A_Corrected.csv"
4,"6A","CM1","2",13.8304642475657,4.92713368278081,"20250708_160523A_stabilized_6A_Corrected.csv"
4,"6A","CM1","7",4.55612022963206,1.62312797635627,"20250708_160523A_stabilized_6A_Corrected.csv"
4,"6A","CM1","3",41.9071149823683,14.9295030218626,"20250708_160523A_stabilized_6A_Corrected.csv"
4,"6A","CM1","1",1.67333519503633,0.596129389040373,"20250708_160523A_stabilized_6A_Corrected.csv"
4,"6A","CM1","4",21.987930561153,7.83324922021837,"20250708_160523A_stabilized_6A_Corrected.csv"
4,"6A","CM1","6",2.78008831065346,0.990412650749362,"20250708_160523A_stabilized_6A_Corrected.csv"
4,"6A","CM1","5",44.985236469277,16.0260906552465,"20250708_160523A_stabilized_6A_Corrected.csv"
5,"6A","HT1","1",25.8919041736753,9.22404851217502,"20250708_160523A_stabilized_6A_Corrected.csv"
5,"6A","HT1","6",28.5948097052704,10.1869646260315,"20250708_160523A_stabilized_6A_Corrected.csv"
5,"6A","HT1","3",179.689594858468,64.0148182609432,"20250708_160523A_stabilized_6A_Corrected.csv"
5,"6A","HT1","4",12.4957253940302,4.45162999431073,"20250708_160523A_stabilized_6A_Corrected.csv"
5,"6A","HT1","5",15.6207225574139,5.56491719181114,"20250708_160523A_stabilized_6A_Corrected.csv"
5,"6A","HT1","7",191.586359554705,68.2530671730336,"20250708_160523A_stabilized_6A_Corrected.csv"
5,"6A","HT1","2",19.8095833159228,7.05720816384851,"20250708_160523A_stabilized_6A_Corrected.csv"
6,"6A","HS2","7",64.2579829609122,22.8920495051344,"20250708_160523A_stabilized_6A_Corrected.csv"
6,"6A","HS2","1",1.80011053330506,0.641293385573589,"20250708_160523A_stabilized_6A_Corrected.csv"
6,"6A","HS2","5",24.6547860487656,8.78332242563791,"20250708_160523A_stabilized_6A_Corrected.csv"
6,"6A","HS2","2",15.5286620982045,5.53212044823815,"20250708_160523A_stabilized_6A_Corrected.csv"
6,"6A","HS2","4",1.60190752926503,0.570683124070191,"20250708_160523A_stabilized_6A_Corrected.csv"
6,"6A","HS2","6",33.2503860311184,11.8455240581113,"20250708_160523A_stabilized_6A_Corrected.csv"
6,"6A","HS2","3",14.6101748794374,5.20490733147039,"20250708_160523A_stabilized_6A_Corrected.csv"
7,"6A","Control1","7",20.7018224916771,7.37507035684969,"20250708_160523A_stabilized_6A_Corrected.csv"
7,"6A","Control1","6",1.56317665331164,0.556885163274543,"20250708_160523A_stabilized_6A_Corrected.csv"
7,"6A","Control1","5",7.22784925844865,2.57493739168103,"20250708_160523A_stabilized_6A_Corrected.csv"
7,"6A","Control1","3",37.5262281378388,13.3688023291196,"20250708_160523A_stabilized_6A_Corrected.csv"
7,"6A","Control1","4",3.1582491211375,1.12513328148824,"20250708_160523A_stabilized_6A_Corrected.csv"
7,"6A","Control1","2",37.4638356773062,13.3465748761333,"20250708_160523A_stabilized_6A_Corrected.csv"
7,"6A","Control1","1",22.4089023476534,7.983221356485,"20250708_160523A_stabilized_6A_Corrected.csv"
