i,id,time,hz,n,sd,ci,Mussel_ID,Rep,Length(mm),Time_Machine,Time_real,Sensor_ID,Line_ID,Beaker_ID,Group,P_Status,Status,Intensity,Note,bpm
4,Mussel_194,2025-06-27T11:10:00Z,0.237,5,0.0575873249943075,0.112871156988843,B90,20,33.8,10:53-11:23,12:53-13:23,B,B4,12,HS,uninfected,uninfected,0,NA,14.219999999999999
4,Mussel_195,2025-06-27T11:10:00Z,0.447,5,0.0137549990912395,0.0269597982188295,G8,20,31,10:53-11:23,12:53-13:23,B,B5,13,HT,infected,infected,NA,died,26.82
4,Mussel_196,2025-06-27T11:10:00Z,0.468,5,0.101117753139595,0.198190796153605,B34,20,33.5,10:53-11:23,12:53-13:23,B,B6,14,HT,uninfected,uninfected,0,NA,28.080000000000002
4,Mussel_197,2025-06-27T11:10:00Z,0.459,5,0.107121426428143,0.20995799579916,G46,20,28.3,10:53-11:23,12:53-13:23,B,B7,15,Control,infected,infected,100,NA,27.540000000000003
4,Mussel_198,2025-06-27T11:10:00Z,0.458,5,0.0111579568022107,0.021869595332333,B99,20,31,10:53-11:23,12:53-13:23,B,B8,16,Control,uninfected,uninfected,0,NA,27.48
5,Mussel_191,2025-06-27T11:15:00Z,0.395,5,0.018902380802428,0.0370486663727589,G72,20,33.3,10:53-11:23,12:53-13:23,B,B1,9,CM,infected,infected,14,NA,23.700000000000003
5,Mussel_192,2025-06-27T11:15:00Z,0.423,5,0.0274645225700357,0.05383046423727,B67,20,33.2,10:53-11:23,12:53-13:23,B,B2,10,CM,uninfected,uninfected,0,NA,25.38
5,Mussel_193,2025-06-27T11:15:00Z,0.405,5,0.0806926266767912,0.158157548286511,G94,20,34,10:53-11:23,12:53-13:23,B,B3,11,HS,infected,infected,19,NA,24.3
5,Mussel_194,2025-06-27T11:15:00Z,0.938,5,0.494653211856549,0.969520295238836,B90,20,33.8,10:53-11:23,12:53-13:23,B,B4,12,HS,uninfected,uninfected,0,NA,56.279999999999994
5,Mussel_195,2025-06-27T11:15:00Z,0.442,5,0.0157098695093244,0.0307913442382758,G8,20,31,10:53-11:23,12:53-13:23,B,B5,13,HT,infected,infected,NA,died,26.52
5,Mussel_196,2025-06-27T11:15:00Z,0.485,5,0.0081363382427232,0.0159472229557375,B34,20,33.5,10:53-11:23,12:53-13:23,B,B6,14,HT,uninfected,uninfected,0,NA,29.099999999999998
5,Mussel_197,2025-06-27T11:15:00Z,0.45,5,0.0262811719677795,0.0515110970568479,G46,20,28.3,10:53-11:23,12:53-13:23,B,B7,15,Control,infected,infected,100,NA,27
5,Mussel_198,2025-06-27T11:15:00Z,0.452,5,0.0120623380818148,0.0236421826403571,B99,20,31,10:53-11:23,12:53-13:23,B,B8,16,Control,uninfected,uninfected,0,NA,27.12
6,Mussel_191,2025-06-27T11:20:00Z,0.395,5,0.0106395488626163,0.0208535157707279,G72,20,33.3,10:53-11:23,12:53-13:23,B,B1,9,CM,infected,infected,14,NA,23.700000000000003
6,Mussel_192,2025-06-27T11:20:00Z,0.375,5,0.0904063050898553,0.177196357976116,B67,20,33.2,10:53-11:23,12:53-13:23,B,B2,10,CM,uninfected,uninfected,0,NA,22.5
6,Mussel_193,2025-06-27T11:20:00Z,0.464,5,0.0560205319503484,0.109800242622683,G94,20,34,10:53-11:23,12:53-13:23,B,B3,11,HS,infected,infected,19,NA,27.84
6,Mussel_194,2025-06-27T11:20:00Z,0.71,5,0.411301227812415,0.806150406512333,B90,20,33.8,10:53-11:23,12:53-13:23,B,B4,12,HS,uninfected,uninfected,0,NA,42.599999999999994
6,Mussel_195,2025-06-27T11:20:00Z,0.457,5,0.144329484167304,0.282885788967915,G8,20,31,10:53-11:23,12:53-13:23,B,B5,13,HT,infected,infected,NA,died,27.42
6,Mussel_196,2025-06-27T11:20:00Z,0.449,5,0.101120225474432,0.198195641929887,B34,20,33.5,10:53-11:23,12:53-13:23,B,B6,14,HT,uninfected,uninfected,0,NA,26.94
6,Mussel_197,2025-06-27T11:20:00Z,0.458,5,0.0182071414560331,0.0356859972538249,G46,20,28.3,10:53-11:23,12:53-13:23,B,B7,15,Control,infected,infected,100,NA,27.48
6,Mussel_198,2025-06-27T11:20:00Z,0.435,5,0.0290809215809953,0.0569986062987509,B99,20,31,10:53-11:23,12:53-13:23,B,B8,16,Control,uninfected,uninfected,0,NA,26.1
1,Mussel_201,2025-06-27T11:35:00Z,0.528,5,0.02477296913977,0.0485550195139493,G97,21,31.1,11:32-12:02,13:32:14:02,C,C1,17,CM,infected,infected,14,NA,31.68
1,Mussel_202,2025-06-27T11:35:00Z,0.566,5,0.0183248465205032,0.0359166991801863,P10,21,30,11:32-12:02,13:32:14:02,C,C2,18,CM,uninfected,uninfected,0,NA,33.959999999999994
1,Mussel_203,2025-06-27T11:35:00Z,0.242,5,0.0646529195009785,0.126719722221918,G62,21,32.3,11:32-12:02,13:32:14:02,C,C3,19,HS,infected,infected,7,NA,14.52
1,Mussel_204,2025-06-27T11:35:00Z,0.158,5,0.00696419413859207,0.0136498205116404,P44,21,33.4,11:32-12:02,13:32:14:02,C,C4,20,HS,uninfected,uninfected,0,NA,9.48
1,Mussel_205,2025-06-27T11:35:00Z,0.577,5,0.0185930094390338,0.0364422985005063,G61,21,34.7,11:32-12:02,13:32:14:02,C,C5,21,HT,infected,infected,13,NA,34.62
1,Mussel_206,2025-06-27T11:35:00Z,0.225,5,0.0727791178841843,0.142647071053001,P8,21,34.2,11:32-12:02,13:32:14:02,C,C6,22,HT,uninfected,uninfected,0,NA,13.5
1,Mussel_207,2025-06-27T11:35:00Z,0.238,5,0.037049966261793,0.0726179338731143,G90,21,28.3,11:32-12:02,13:32:14:02,C,C7,23,Control,infected,infected,10,NA,14.28
1,Mussel_208,2025-06-27T11:35:00Z,0.356,5,0.0494954543367368,0.0970110905000042,P66,21,30,11:32-12:02,13:32:14:02,C,C8,24,Control,uninfected,uninfected,0,NA,21.36
2,Mussel_201,2025-06-27T11:40:00Z,0.498,5,0.0423497343557194,0.08300547933721,G97,21,31.1,11:32-12:02,13:32:14:02,C,C1,17,CM,infected,infected,14,NA,29.88
2,Mussel_202,2025-06-27T11:40:00Z,0.497,5,0.147973646302306,0.29002834675252,P10,21,30,11:32-12:02,13:32:14:02,C,C2,18,CM,uninfected,uninfected,0,NA,29.82
2,Mussel_203,2025-06-27T11:40:00Z,0.206,5,0.0436611955860121,0.0855759433485837,G62,21,32.3,11:32-12:02,13:32:14:02,C,C3,19,HS,infected,infected,7,NA,12.36
2,Mussel_204,2025-06-27T11:40:00Z,0.169,5,0.00460434577328853,0.00902451771564551,P44,21,33.4,11:32-12:02,13:32:14:02,C,C4,20,HS,uninfected,uninfected,0,NA,10.14
2,Mussel_205,2025-06-27T11:40:00Z,0.554,5,0.0302704476346155,0.0593300773638464,G61,21,34.7,11:32-12:02,13:32:14:02,C,C5,21,HT,infected,infected,13,NA,33.24
2,Mussel_206,2025-06-27T11:40:00Z,0.545,5,0.0900127768708421,0.17642504266685,P8,21,34.2,11:32-12:02,13:32:14:02,C,C6,22,HT,uninfected,uninfected,0,NA,32.7
2,Mussel_207,2025-06-27T11:40:00Z,0.471,5,0.104707688351907,0.205227069169737,G90,21,28.3,11:32-12:02,13:32:14:02,C,C7,23,Control,infected,infected,10,NA,28.259999999999998
2,Mussel_208,2025-06-27T11:40:00Z,0.336,5,0.093324701981844,0.182916415884414,P66,21,30,11:32-12:02,13:32:14:02,C,C8,24,Control,uninfected,uninfected,0,NA,20.16
3,Mussel_201,2025-06-27T11:45:00Z,0.425,5,0.13745908482163,0.269419806250394,G97,21,31.1,11:32-12:02,13:32:14:02,C,C1,17,CM,infected,infected,14,NA,25.5
3,Mussel_202,2025-06-27T11:45:00Z,0.48,5,0.0335305830548769,0.0657199427875588,P10,21,30,11:32-12:02,13:32:14:02,C,C2,18,CM,uninfected,uninfected,0,NA,28.799999999999997
3,Mussel_203,2025-06-27T11:45:00Z,0.193,5,0.120040409862679,0.235279203330851,G62,21,32.3,11:32-12:02,13:32:14:02,C,C3,19,HS,infected,infected,7,NA,11.58
3,Mussel_204,2025-06-27T11:45:00Z,0.187,5,0.0145705181788432,0.0285582156305327,P44,21,33.4,11:32-12:02,13:32:14:02,C,C4,20,HS,uninfected,uninfected,0,NA,11.22
3,Mussel_205,2025-06-27T11:45:00Z,0.528,5,0.0175128524232919,0.0343251907496521,G61,21,34.7,11:32-12:02,13:32:14:02,C,C5,21,HT,infected,infected,13,NA,31.68
3,Mussel_206,2025-06-27T11:45:00Z,0.617,5,0.0637589209444451,0.124967485051112,P8,21,34.2,11:32-12:02,13:32:14:02,C,C6,22,HT,uninfected,uninfected,0,NA,37.019999999999996
3,Mussel_207,2025-06-27T11:45:00Z,0.392,5,0.0967532945175512,0.1896364572544,G90,21,28.3,11:32-12:02,13:32:14:02,C,C7,23,Control,infected,infected,10,NA,23.52
3,Mussel_208,2025-06-27T11:45:00Z,0.488,5,0.0675462804305315,0.132390709643842,P66,21,30,11:32-12:02,13:32:14:02,C,C8,24,Control,uninfected,uninfected,0,NA,29.28
4,Mussel_201,2025-06-27T11:50:00Z,0.402,5,0.0834703540186574,0.163601893876569,G97,21,31.1,11:32-12:02,13:32:14:02,C,C1,17,CM,infected,infected,14,NA,24.12
4,Mussel_202,2025-06-27T11:50:00Z,0.474,5,0.0578990500785635,0.113482138153984,P10,21,30,11:32-12:02,13:32:14:02,C,C2,18,CM,uninfected,uninfected,0,NA,28.439999999999998
4,Mussel_203,2025-06-27T11:50:00Z,0.241,5,0.078993670632526,0.154827594439751,G62,21,32.3,11:32-12:02,13:32:14:02,C,C3,19,HS,infected,infected,7,NA,14.459999999999999
4,Mussel_204,2025-06-27T11:50:00Z,0.181,5,0.0099247166206396,0.0194524445764536,P44,21,33.4,11:32-12:02,13:32:14:02,C,C4,20,HS,uninfected,uninfected,0,NA,10.86
4,Mussel_205,2025-06-27T11:50:00Z,0.514,5,0.0309402650279534,0.0606429194547887,G61,21,34.7,11:32-12:02,13:32:14:02,C,C5,21,HT,infected,infected,13,NA,30.84
4,Mussel_206,2025-06-27T11:50:00Z,0.56,5,0.0380486530642019,0.0745753600058357,P8,21,34.2,11:32-12:02,13:32:14:02,C,C6,22,HT,uninfected,uninfected,0,NA,33.6
4,Mussel_207,2025-06-27T11:50:00Z,0.484,5,0.0112605506082074,0.0220706791920865,G90,21,28.3,11:32-12:02,13:32:14:02,C,C7,23,Control,infected,infected,10,NA,29.04
4,Mussel_208,2025-06-27T11:50:00Z,0.47,5,0.0681380950716998,0.133550666340532,P66,21,30,11:32-12:02,13:32:14:02,C,C8,24,Control,uninfected,uninfected,0,NA,28.2
5,Mussel_201,2025-06-27T11:55:00Z,0.419,5,0.0738667719614171,0.144778873044378,G97,21,31.1,11:32-12:02,13:32:14:02,C,C1,17,CM,infected,infected,14,NA,25.14
5,Mussel_202,2025-06-27T11:55:00Z,0.448,5,0.119769361691544,0.234747948915427,P10,21,30,11:32-12:02,13:32:14:02,C,C2,18,CM,uninfected,uninfected,0,NA,26.88
5,Mussel_203,2025-06-27T11:55:00Z,0.421,5,0.109168218818482,0.213969708884225,G62,21,32.3,11:32-12:02,13:32:14:02,C,C3,19,HS,infected,infected,7,NA,25.259999999999998
5,Mussel_204,2025-06-27T11:55:00Z,0.46,5,0.167535966287839,0.328370493924165,P44,21,33.4,11:32-12:02,13:32:14:02,C,C4,20,HS,uninfected,uninfected,0,NA,27.6
5,Mussel_205,2025-06-27T11:55:00Z,0.47,5,0.0729438139940598,0.142969875428357,G61,21,34.7,11:32-12:02,13:32:14:02,C,C5,21,HT,infected,infected,13,NA,28.2
5,Mussel_206,2025-06-27T11:55:00Z,0.532,5,0.030096511425745,0.0589891623944602,P8,21,34.2,11:32-12:02,13:32:14:02,C,C6,22,HT,uninfected,uninfected,0,NA,31.92
5,Mussel_207,2025-06-27T11:55:00Z,0.453,5,0.0240769599409892,0.0471908414843389,G90,21,28.3,11:32-12:02,13:32:14:02,C,C7,23,Control,infected,infected,10,NA,27.18
5,Mussel_208,2025-06-27T11:55:00Z,0.447,5,0.120789900240045,0.236748204470488,P66,21,30,11:32-12:02,13:32:14:02,C,C8,24,Control,uninfected,uninfected,0,NA,26.82
6,Mussel_201,2025-06-27T12:00:00Z,0.438,3,0.0075718777944003704,0.0148408804770247,G97,21,31.1,11:32-12:02,13:32:14:02,C,C1,17,CM,infected,infected,14,NA,26.28
6,Mussel_202,2025-06-27T12:00:00Z,0.468,3,0.0175214154679352,0.034341974317153,P10,21,30,11:32-12:02,13:32:14:02,C,C2,18,CM,uninfected,uninfected,0,NA,28.080000000000002
6,Mussel_203,2025-06-27T12:00:00Z,0.32,3,0.118494725621017,0.232249662217192,G62,21,32.3,11:32-12:02,13:32:14:02,C,C3,19,HS,infected,infected,7,NA,19.2
6,Mussel_204,2025-06-27T12:00:00Z,0.559,3,0.0280950766742739,0.0550663502815769,P44,21,33.4,11:32-12:02,13:32:14:02,C,C4,20,HS,uninfected,uninfected,0,NA,33.540000000000006
6,Mussel_205,2025-06-27T12:00:00Z,0.484,3,0.0186815416922694,0.036615821716848,G61,21,34.7,11:32-12:02,13:32:14:02,C,C5,21,HT,infected,infected,13,NA,29.04
6,Mussel_206,2025-06-27T12:00:00Z,0.55,3,0.0235159520326097,0.046091265983915,P8,21,34.2,11:32-12:02,13:32:14:02,C,C6,22,HT,uninfected,uninfected,0,NA,33
6,Mussel_207,2025-06-27T12:00:00Z,0.447,3,0.0194250697124446,0.0380731366363915,G90,21,28.3,11:32-12:02,13:32:14:02,C,C7,23,Control,infected,infected,10,NA,26.82
6,Mussel_208,2025-06-27T12:00:00Z,0.403,3,0.0808352233456019,0.15843703775738,P66,21,30,11:32-12:02,13:32:14:02,C,C8,24,Control,uninfected,uninfected,0,NA,24.18
1,Mussel_211,2025-06-27T12:00:00Z,0.3765,4,0.155629902867883,0.305034609621051,G19,22,34.1,12:00-12:30,14:00-14:30,A,A1,1,CM,infected,infected,33,NA,22.59
1,Mussel_212,2025-06-27T12:00:00Z,0.4775,4,0.156314586651406,0.306376589836756,P70,22,34,12:00-12:30,14:00-14:30,A,A2,2,CM,uninfected,uninfected,0,NA,28.65
1,Mussel_213,2025-06-27T12:00:00Z,0.3475,4,0.204480439162283,0.400781660758074,G80,22,32,12:00-12:30,14:00-14:30,A,A3,3,HS,infected,infected,7,NA,20.849999999999998
1,Mussel_214,2025-06-27T12:00:00Z,0.517,4,0.0137840487520902,0.0270167355540969,P61,22,33.5,12:00-12:30,14:00-14:30,A,A4,4,HS,uninfected,uninfected,0,NA,31.02
1,Mussel_215,2025-06-27T12:00:00Z,0.5155,4,0.0213911975666005,0.0419267472305369,G75,22,28.3,12:00-12:30,14:00-14:30,A,A5,5,HT,infected,infected,5,NA,30.929999999999996
1,Mussel_216,2025-06-27T12:00:00Z,0.396,4,0.210953983923825,0.413469808490697,P35,22,30.8,12:00-12:30,14:00-14:30,A,A6,6,HT,uninfected,uninfected,0,NA,23.76
1,Mussel_217,2025-06-27T12:00:00Z,0.552,4,0.0297811461610641,0.0583710464756857,G82,22,29.5,12:00-12:30,14:00-14:30,A,A7,7,Control,infected,infected,18,NA,33.120000000000005
1,Mussel_218,2025-06-27T12:00:00Z,0.4805,4,0.122820668727485,0.240728510705871,P21,22,34.8,12:00-12:30,14:00-14:30,A,A8,8,Control,uninfected,uninfected,0,NA,28.83
2,Mussel_211,2025-06-27T12:05:00Z,0.656,5,0.0270868972014146,0.0530903185147726,G19,22,34.1,12:00-12:30,14:00-14:30,A,A1,1,CM,infected,infected,33,NA,39.36
2,Mussel_212,2025-06-27T12:05:00Z,0.489,5,0.0679389431769438,0.13316032862681,P70,22,34,12:00-12:30,14:00-14:30,A,A2,2,CM,uninfected,uninfected,0,NA,29.34
2,Mussel_213,2025-06-27T12:05:00Z,0.547,5,0.0355879192985485,0.069752321825155,G80,22,32,12:00-12:30,14:00-14:30,A,A3,3,HS,infected,infected,7,NA,32.82
2,Mussel_214,2025-06-27T12:05:00Z,0.522,5,0.0182674574038097,0.0358042165114669,P61,22,33.5,12:00-12:30,14:00-14:30,A,A4,4,HS,uninfected,uninfected,0,NA,31.32
2,Mussel_215,2025-06-27T12:05:00Z,0.482,5,0.124039106736545,0.243116649203628,G75,22,28.3,12:00-12:30,14:00-14:30,A,A5,5,HT,infected,infected,5,NA,28.919999999999998
2,Mussel_216,2025-06-27T12:05:00Z,0.47,5,0.0553416660392511,0.108469665436932,P35,22,30.8,12:00-12:30,14:00-14:30,A,A6,6,HT,uninfected,uninfected,0,NA,28.2
2,Mussel_217,2025-06-27T12:05:00Z,0.49,5,0.0242012396376715,0.0474344296898361,G82,22,29.5,12:00-12:30,14:00-14:30,A,A7,7,Control,infected,infected,18,NA,29.4
2,Mussel_218,2025-06-27T12:05:00Z,0.464,5,0.00753657747256669,0.0147716918462307,P21,22,34.8,12:00-12:30,14:00-14:30,A,A8,8,Control,uninfected,uninfected,0,NA,27.84
3,Mussel_211,2025-06-27T12:10:00Z,0.655,5,0.0233409511374322,0.0457482642293672,G19,22,34.1,12:00-12:30,14:00-14:30,A,A1,1,CM,infected,infected,33,NA,39.300000000000004
3,Mussel_212,2025-06-27T12:10:00Z,0.467,5,0.116375684745569,0.228096342101315,P70,22,34,12:00-12:30,14:00-14:30,A,A2,2,CM,uninfected,uninfected,0,NA,28.020000000000003
3,Mussel_213,2025-06-27T12:10:00Z,0.549,5,0.0304433900871765,0.059669044570866,G80,22,32,12:00-12:30,14:00-14:30,A,A3,3,HS,infected,infected,7,NA,32.940000000000005
3,Mussel_214,2025-06-27T12:10:00Z,0.517,5,0.0165075740192192,0.0323548450776696,P61,22,33.5,12:00-12:30,14:00-14:30,A,A4,4,HS,uninfected,uninfected,0,NA,31.02
3,Mussel_215,2025-06-27T12:10:00Z,0.477,5,0.010876580344943,0.0213180974760882,G75,22,28.3,12:00-12:30,14:00-14:30,A,A5,5,HT,infected,infected,5,NA,28.619999999999997
3,Mussel_216,2025-06-27T12:10:00Z,0.509,5,0.120086219026165,0.235368989291283,P35,22,30.8,12:00-12:30,14:00-14:30,A,A6,6,HT,uninfected,uninfected,0,NA,30.54
3,Mussel_217,2025-06-27T12:10:00Z,0.451,5,0.110003181772165,0.215606236273444,G82,22,29.5,12:00-12:30,14:00-14:30,A,A7,7,Control,infected,infected,18,NA,27.060000000000002
3,Mussel_218,2025-06-27T12:10:00Z,0.449,5,0.139811301402998,0.274030150749876,P21,22,34.8,12:00-12:30,14:00-14:30,A,A8,8,Control,uninfected,uninfected,0,NA,26.94
4,Mussel_211,2025-06-27T12:15:00Z,0.587,5,0.0343045186527956,0.0672368565594793,G19,22,34.1,12:00-12:30,14:00-14:30,A,A1,1,CM,infected,infected,33,NA,35.22
4,Mussel_212,2025-06-27T12:15:00Z,0.444,5,0.0589872867658786,0.115615082061122,P70,22,34,12:00-12:30,14:00-14:30,A,A2,2,CM,uninfected,uninfected,0,NA,26.64
4,Mussel_213,2025-06-27T12:15:00Z,0.511,5,0.087313801887216,0.171135051698943,G80,22,32,12:00-12:30,14:00-14:30,A,A3,3,HS,infected,infected,7,NA,30.66
4,Mussel_214,2025-06-27T12:15:00Z,0.51,5,0.11737674386351,0.230058417972479,P61,22,33.5,12:00-12:30,14:00-14:30,A,A4,4,HS,uninfected,uninfected,0,NA,30.6
4,Mussel_215,2025-06-27T12:15:00Z,0.449,5,0.0178269458965915,0.0349408139573193,G75,22,28.3,12:00-12:30,14:00-14:30,A,A5,5,HT,infected,infected,5,NA,26.94
4,Mussel_216,2025-06-27T12:15:00Z,0.48,5,0.023054283766797,0.0451863961829221,P35,22,30.8,12:00-12:30,14:00-14:30,A,A6,6,HT,uninfected,uninfected,0,NA,28.799999999999997
4,Mussel_217,2025-06-27T12:15:00Z,0.417,5,0.0512932744129286,0.10053481784934,G82,22,29.5,12:00-12:30,14:00-14:30,A,A7,7,Control,infected,infected,18,NA,25.02
4,Mussel_218,2025-06-27T12:15:00Z,0.429,5,0.128962009909896,0.252765539423395,P21,22,34.8,12:00-12:30,14:00-14:30,A,A8,8,Control,uninfected,uninfected,0,NA,25.74
5,Mussel_211,2025-06-27T12:20:00Z,0.565,5,0.0234904235806849,0.0460412302181425,G19,22,34.1,12:00-12:30,14:00-14:30,A,A1,1,CM,infected,infected,33,NA,33.9
5,Mussel_212,2025-06-27T12:20:00Z,0.461,5,0.058243454567874,0.114157170953033,P70,22,34,12:00-12:30,14:00-14:30,A,A2,2,CM,uninfected,uninfected,0,NA,27.66
5,Mussel_213,2025-06-27T12:20:00Z,0.523,5,0.276747177040706,0.542424466999784,G80,22,32,12:00-12:30,14:00-14:30,A,A3,3,HS,infected,infected,7,NA,31.380000000000003
5,Mussel_214,2025-06-27T12:20:00Z,0.502,5,0.0161462069849237,0.0316465656904506,P61,22,33.5,12:00-12:30,14:00-14:30,A,A4,4,HS,uninfected,uninfected,0,NA,30.12
5,Mussel_215,2025-06-27T12:20:00Z,0.418,5,0.0999474862115101,0.19589707297456,G75,22,28.3,12:00-12:30,14:00-14:30,A,A5,5,HT,infected,infected,5,NA,25.08
5,Mussel_216,2025-06-27T12:20:00Z,0.446,5,0.026429150572805,0.0518011351226979,P35,22,30.8,12:00-12:30,14:00-14:30,A,A6,6,HT,uninfected,uninfected,0,NA,26.76
5,Mussel_217,2025-06-27T12:20:00Z,0.435,5,0.19405798102629,0.380353642811529,G82,22,29.5,12:00-12:30,14:00-14:30,A,A7,7,Control,infected,infected,18,NA,26.1
5,Mussel_218,2025-06-27T12:20:00Z,0.348,5,0.118972685940934,0.23318646444423,P21,22,34.8,12:00-12:30,14:00-14:30,A,A8,8,Control,uninfected,uninfected,0,NA,20.88
6,Mussel_211,2025-06-27T12:25:00Z,0.535,5,0.0239123399105984,0.0468681862247729,G19,22,34.1,12:00-12:30,14:00-14:30,A,A1,1,CM,infected,infected,33,NA,32.1
6,Mussel_212,2025-06-27T12:25:00Z,0.438,5,0.0658012157942389,0.128970382956708,P70,22,34,12:00-12:30,14:00-14:30,A,A2,2,CM,uninfected,uninfected,0,NA,26.28
6,Mussel_213,2025-06-27T12:25:00Z,0.722,5,0.195682651249415,0.383537996448852,G80,22,32,12:00-12:30,14:00-14:30,A,A3,3,HS,infected,infected,7,NA,43.32
6,Mussel_214,2025-06-27T12:25:00Z,0.488,5,0.170673665221088,0.334520383833332,P61,22,33.5,12:00-12:30,14:00-14:30,A,A4,4,HS,uninfected,uninfected,0,NA,29.28
6,Mussel_215,2025-06-27T12:25:00Z,0.455,5,0.0341057179956675,0.0668472072715084,G75,22,28.3,12:00-12:30,14:00-14:30,A,A5,5,HT,infected,infected,5,NA,27.3
6,Mussel_216,2025-06-27T12:25:00Z,0.436,5,0.106455154877535,0.208652103559969,P35,22,30.8,12:00-12:30,14:00-14:30,A,A6,6,HT,uninfected,uninfected,0,NA,26.16
6,Mussel_217,2025-06-27T12:25:00Z,0.706,5,0.167017364366703,0.327354034158738,G82,22,29.5,12:00-12:30,14:00-14:30,A,A7,7,Control,infected,infected,18,NA,42.36
6,Mussel_218,2025-06-27T12:25:00Z,0.337,5,0.172070334456582,0.337257855534901,P21,22,34.8,12:00-12:30,14:00-14:30,A,A8,8,Control,uninfected,uninfected,0,NA,20.220000000000002
7,Mussel_211,2025-06-27T12:30:00Z,0.418,3,0.159615162187055,0.312845717886629,G19,22,34.1,12:00-12:30,14:00-14:30,A,A1,1,CM,infected,infected,33,NA,25.08
7,Mussel_212,2025-06-27T12:30:00Z,0.457,3,0.0237135685491099,0.0464785943562554,P70,22,34,12:00-12:30,14:00-14:30,A,A2,2,CM,uninfected,uninfected,0,NA,27.42
7,Mussel_213,2025-06-27T12:30:00Z,0.484,3,0.0274651294068194,0.053831653637366,G80,22,32,12:00-12:30,14:00-14:30,A,A3,3,HS,infected,infected,7,NA,29.04
7,Mussel_214,2025-06-27T12:30:00Z,0.48,3,0.00945163125250519,0.0185251972549102,P61,22,33.5,12:00-12:30,14:00-14:30,A,A4,4,HS,uninfected,uninfected,0,NA,28.799999999999997
7,Mussel_215,2025-06-27T12:30:00Z,0.462,3,0.144875808884713,0.283956585414038,G75,22,28.3,12:00-12:30,14:00-14:30,A,A5,5,HT,infected,infected,5,NA,27.720000000000002
7,Mussel_216,2025-06-27T12:30:00Z,0.459,3,0.0406242948656753,0.0796236179367236,P35,22,30.8,12:00-12:30,14:00-14:30,A,A6,6,HT,uninfected,uninfected,0,NA,27.540000000000003
7,Mussel_217,2025-06-27T12:30:00Z,0.635,3,0.280101767220416,0.548999463752015,G82,22,29.5,12:00-12:30,14:00-14:30,A,A7,7,Control,infected,infected,18,NA,38.1
7,Mussel_218,2025-06-27T12:30:00Z,0.353,3,0.103838014875735,0.20352250915644,P21,22,34.8,12:00-12:30,14:00-14:30,A,A8,8,Control,uninfected,uninfected,0,NA,21.18
1,Mussel_221,2025-06-27T12:35:00Z,0.229,5,0.0820987210619021,0.160913493281328,Y28,23,33.2,12:34-13:04,14:34-15:04,B,B1,9,CM,infected,infected,4,NA,13.74
1,Mussel_222,2025-06-27T12:35:00Z,0.546,5,0.130425457637687,0.255633896969866,B75,23,31.1,12:34-13:04,14:34-15:04,B,B2,10,CM,uninfected,uninfected,0,NA,32.760000000000005
1,Mussel_223,2025-06-27T12:35:00Z,0.413,5,0.113950427818416,0.223342838524095,Y77,23,29,12:34-13:04,14:34-15:04,B,B3,11,HS,infected,infected,3,NA,24.779999999999998
1,Mussel_224,2025-06-27T12:35:00Z,0.395,5,0.165834857614435,0.325036320924293,B55,23,33.6,12:34-13:04,14:34-15:04,B,B4,12,HS,uninfected,uninfected,0,NA,23.700000000000003
1,Mussel_225,2025-06-27T12:35:00Z,0.309,5,0.116703470385417,0.228738801955418,Y12,23,34.8,12:34-13:04,14:34-15:04,B,B5,13,HT,infected,infected,401,NA,18.54
1,Mussel_226,2025-06-27T12:35:00Z,0.493,5,0.121338369858837,0.237823204923321,B63,23,34.8,12:34-13:04,14:34-15:04,B,B6,14,HT,uninfected,uninfected,0,NA,29.58
1,Mussel_227,2025-06-27T12:35:00Z,0.441,5,0.0738159874281988,0.14467933535927,Y3,23,32.2,12:34-13:04,14:34-15:04,B,B7,15,Control,infected,infected,17,NA,26.46
1,Mussel_228,2025-06-27T12:35:00Z,0.568,5,0.0698369529690407,0.13688042781932,B50,23,33.9,12:34-13:04,14:34-15:04,B,B8,16,Control,uninfected,uninfected,0,NA,34.08
2,Mussel_221,2025-06-27T12:40:00Z,0.507,5,0.023004347415217,0.0450885209338253,Y28,23,33.2,12:34-13:04,14:34-15:04,B,B1,9,CM,infected,infected,4,NA,30.42
2,Mussel_222,2025-06-27T12:40:00Z,0.509,5,0.0423591784622884,0.0830239897860854,B75,23,31.1,12:34-13:04,14:34-15:04,B,B2,10,CM,uninfected,uninfected,0,NA,30.54
2,Mussel_223,2025-06-27T12:40:00Z,0.331,5,0.0897680343997795,0.175945347423568,Y77,23,29,12:34-13:04,14:34-15:04,B,B3,11,HS,infected,infected,3,NA,19.86
2,Mussel_224,2025-06-27T12:40:00Z,0.341,5,0.127691033357867,0.25027442538142,B55,23,33.6,12:34-13:04,14:34-15:04,B,B4,12,HS,uninfected,uninfected,0,NA,20.46
2,Mussel_225,2025-06-27T12:40:00Z,0.427,5,0.017401149387325,0.0341062527991569,Y12,23,34.8,12:34-13:04,14:34-15:04,B,B5,13,HT,infected,infected,401,NA,25.62
2,Mussel_226,2025-06-27T12:40:00Z,0.456,5,0.0398472081832592,0.0781005280391881,B63,23,34.8,12:34-13:04,14:34-15:04,B,B6,14,HT,uninfected,uninfected,0,NA,27.36
