Frame;Time;X_Arena0_4A_HT2_6;Y_Arena0_4A_HT2_6;X_Arena0_4A_HT2_2;Y_Arena0_4A_HT2_2;X_Arena0_4A_HT2_7;Y_Arena0_4A_HT2_7;X_Arena0_4A_HT2_5;Y_Arena0_4A_HT2_5;X_Arena0_4A_HT2_4;Y_Arena0_4A_HT2_4;X_Arena0_4A_HT2_1;Y_Arena0_4A_HT2_1;X_Arena0_4A_HT2_3;Y_Arena0_4A_HT2_3;X_Arena1_4A_HS2_7;Y_Arena1_4A_HS2_7;X_Arena1_4A_HS2_6;Y_Arena1_4A_HS2_6;X_Arena1_4A_HS2_3;Y_Arena1_4A_HS2_3;X_Arena1_4A_HS2_1;Y_Arena1_4A_HS2_1;X_Arena1_4A_HS2_4;Y_Arena1_4A_HS2_4;X_Arena1_4A_HS2_2;Y_Arena1_4A_HS2_2;X_Arena1_4A_HS2_5;Y_Arena1_4A_HS2_5;X_Arena2_4A_CM1_1;Y_Arena2_4A_CM1_1;X_Arena2_4A_CM1_2;Y_Arena2_4A_CM1_2;X_Arena2_4A_CM1_4;Y_Arena2_4A_CM1_4;X_Arena2_4A_CM1_7;Y_Arena2_4A_CM1_7;X_Arena2_4A_CM1_6;Y_Arena2_4A_CM1_6;X_Arena2_4A_CM1_3;Y_Arena2_4A_CM1_3;X_Arena2_4A_CM1_5;Y_Arena2_4A_CM1_5;X_Arena3_4A_Control1_5;Y_Arena3_4A_Control1_5;X_Arena3_4A_Control1_2;Y_Arena3_4A_Control1_2;X_Arena3_4A_Control1_1;Y_Arena3_4A_Control1_1;X_Arena3_4A_Control1_7;Y_Arena3_4A_Control1_7;X_Arena3_4A_Control1_4;Y_Arena3_4A_Control1_4;X_Arena3_4A_Control1_6;Y_Arena3_4A_Control1_6;X_Arena3_4A_Control1_3;Y_Arena3_4A_Control1_3;X_Arena4_4A_Control2_4;Y_Arena4_4A_Control2_4;X_Arena4_4A_Control2_5;Y_Arena4_4A_Control2_5;X_Arena4_4A_Control2_3;Y_Arena4_4A_Control2_3;X_Arena4_4A_Control2_6;Y_Arena4_4A_Control2_6;X_Arena4_4A_Control2_7;Y_Arena4_4A_Control2_7;X_Arena4_4A_Control2_2;Y_Arena4_4A_Control2_2;X_Arena4_4A_Control2_1;Y_Arena4_4A_Control2_1;X_Arena5_4A_HT1_2;Y_Arena5_4A_HT1_2;X_Arena5_4A_HT1_1;Y_Arena5_4A_HT1_1;X_Arena5_4A_HT1_3;Y_Arena5_4A_HT1_3;X_Arena5_4A_HT1_5;Y_Arena5_4A_HT1_5;X_Arena5_4A_HT1_7;Y_Arena5_4A_HT1_7;X_Arena5_4A_HT1_4;Y_Arena5_4A_HT1_4;X_Arena5_4A_HT1_6;Y_Arena5_4A_HT1_6;X_Arena6_4A_HS1_6;Y_Arena6_4A_HS1_6;X_Arena6_4A_HS1_3;Y_Arena6_4A_HS1_3;X_Arena6_4A_HS1_2;Y_Arena6_4A_HS1_2;X_Arena6_4A_HS1_7;Y_Arena6_4A_HS1_7;X_Arena6_4A_HS1_4;Y_Arena6_4A_HS1_4;X_Arena6_4A_HS1_5;Y_Arena6_4A_HS1_5;X_Arena6_4A_HS1_1;Y_Arena6_4A_HS1_1;X_Arena7_4A_CM2_1;Y_Arena7_4A_CM2_1;X_Arena7_4A_CM2_4;Y_Arena7_4A_CM2_4;X_Arena7_4A_CM2_3;Y_Arena7_4A_CM2_3;X_Arena7_4A_CM2_7;Y_Arena7_4A_CM2_7;X_Arena7_4A_CM2_5;Y_Arena7_4A_CM2_5;X_Arena7_4A_CM2_2;Y_Arena7_4A_CM2_2;X_Arena7_4A_CM2_6;Y_Arena7_4A_CM2_6
36;1.2;640.0462724935733;522.8997429305913;755.7892030848329;511.87660668380465;766.8123393316196;631.7532133676093;646.9115595416043;716.0014449427005;799.8817480719795;686.8688946015425;620.7557840616967;471.9177377892031;840.7244979919677;624.2261044176706;1088.4501470588236;586.6032843137255;976.7228290852918;554.3762551031667;1192.721348096348;705.1772533022532;1108.4174258350852;462.4521529237717;1103.7947808462122;742.2873068153027;1266.3492063492063;561.1746031746031;1024.4781491002573;561.4807197943445;1486.3285600636434;502.3964086828048;1613.3939460568747;560.1449721489298;1554.0929391958803;734.8580907110318;1494.0902745220606;602.7399072771786;1373.6021775544386;555.6730318257956;1608.873165843533;668.1722138715911;1420.9954192391954;668.417247560247;1816.8855425665408;698.6292186777623;2023.0379901960782;535.9828431372548;1903.784283399617;447.6324200913242;1898.6611008039579;561.5673646081809;1885.4928402440542;747.9630183040717;1786.6489046773238;593.3044701006512;2031.261181667587;582.6974047487575;689.9116483304381;1143.3680756610693;599.2383393456109;1080.7412821973292;800.9655614973262;1186.5560071301247;647.1431627540393;970.4004391150144;733.1796712940801;1056.417663954045;860.0521204914784;1038.2444180208745;751.8002378121284;915.0828378913991;1214.3413685061653;961.1557004244997;1082.4061603997704;922.7371180470221;1240.6960178970915;1073.0303355704698;1021.6574735449734;1139.1300264550264;1058.8656812339332;1050.0285989717224;1147.3011817865831;1164.8739137990963;984.1169665809769;1027.6738431876606;1427.0042344173442;971.8550135501355;1596.4911640414905;1095.5452042515046;1637.5672313797313;997.3768315018315;1509.746260575296;1030.4638240270726;1509.3899171943497;1148.8375547978567;1387.8630918425556;1067.5822399695758;1560.7115097159938;925.4079783258594;1927.1925574863963;944.3468492188871;1860.13201320132;1148.6128510810265;1958.5219993529602;1131.9439232179445;1851.382924335378;1019.4396728016359;1763.5560153256704;1081.0708812260536;2013.6462585034012;1021.4897959183673;1806.0410289115644;974.9123086734694
37;1.23;638.6683804627249;514.6323907455013;754.4113110539846;514.6323907455013;766.8123393316196;631.7532133676093;647.1215680444047;715.7966101694915;805.3933161953728;689.6246786632391;619.3778920308483;469.16195372750644;840.5655624568667;622.9768806073154;1088.2167106936697;586.4739751492026;976.7005119913769;554.0675289679332;1192.954254079254;705.1911421911421;1108.171296296296;462.6118578255675;1104.1015486164001;741.8438690022848;1266.0;561.3939393939394;1023.1002570694088;561.4807197943445;1486.5699058263476;502.12066645969156;1612.7643564356435;560.1532086541987;1554.006624153443;734.6766028968312;1494.3682707781757;602.83050407517;1373.7009485771343;555.3493925777999;1608.8046829552063;668.2765415939499;1421.01006089489;668.2319962933544;1816.9584742951904;698.401127694859;2020.8333333333333;534.61;1904.1399859943974;447.3714985994397;1898.5116807562947;561.8655576765749;1885.1234968734968;748.1790524290524;1787.2701660735468;593.1702253855278;2031.2092980521866;582.8818449099595;690.0127403962601;1143.034636438502;598.9293726891019;1080.559252992417;800.666736797812;1186.2678308436778;646.7353408188726;970.6107519564478;733.0860879904875;1056.0878319460958;859.9510934393638;1037.9647448641483;751.8320665083136;914.6313539192399;1214.099670468948;960.894093789607;1082.4464034434234;922.6953894545153;1240.0859744052218;1072.996478570815;1021.4747554850646;1139.2527755749404;1058.8656812339332;1047.9328406169666;1147.201141967298;1164.6744528073361;984.8155526992289;1025.578084832905;1426.9711511477801;971.559465678846;1596.354503391012;1095.238575141028;1637.1165138266865;997.1048553351815;1509.7236975471315;1030.2966416649772;1509.3338153771992;1148.6729332369246;1387.736075650118;1067.457304964539;1560.6132336655592;925.3693244739757;1927.0677321156772;943.9978014544224;1860.0859348774754;1148.6382007385027;1958.5004519593767;1131.93236560855;1851.2276960784313;1019.2262254901959;1763.4444444444443;1081.107607950651;2013.5248226950353;1021.468085106383;1805.8441971383147;975.1874933757286
38;1.27;635.9125964010283;520.1439588688946;753.6741192411923;520.7340525328331;762.6786632390746;627.6195372750643;647.215860334369;715.8323223356512;806.7712082262211;686.8688946015425;627.6452442159383;474.67352185089976;840.3542080848243;621.9284294234592;1088.0483610171982;586.5135969425254;977.70247100353;553.9533254888777;1193.0968947671076;705.1988690818478;1107.9859302499626;462.708726238587;1103.9674489023466;741.9885608545715;1266.1111111111109;561.0;1025.8560411311055;562.8586118251928;1487.0198902606307;502.2080148932;1612.8220804926325;560.2020379737555;1554.085711469269;734.7368524816402;1494.9338306185618;603.7706398741564;1373.5648717318252;555.2226047045324;1609.0026643623532;668.2095484985958;1421.0358486829075;668.2312669175413;1817.0547351840914;698.6039902868018;2024.5164319248827;536.9358372456963;1904.302644003777;448.31100768919464;1898.4609986504724;561.825371120108;1884.6837810268617;748.360648305565;1786.93603515625;592.05126953125;2031.280944475189;582.8301051466519;690.1240840491095;1143.091619352647;598.910606060606;1080.7700757575758;800.7424178601516;1186.2831367593371;646.9124567670239;970.354311957816;732.9843090402229;1056.1355635205098;859.8378754724488;1038.046482328758;751.8104559748427;914.9561320754717;1214.1142233724056;960.9180494240625;1082.5144585301184;922.703952274422;1238.337456242707;1074.4932711007389;1021.2003715498937;1139.5094214437368;1058.1670951156811;1074.4791131105399;1147.2244207237698;1164.7169139980906;980.6240359897173;1018.5922236503857;1427.1435596535343;971.5333892148644;1596.3384411653424;1095.0808424769832;1633.9744807844568;993.2442901516536;1509.7221098070954;1030.3265884257385;1509.3108744116919;1148.9583023697464;1387.7830447535243;1067.4760147601476;1560.5139731568302;925.4318808604523;1927.1388547554682;943.5771278774473;1860.0968735355157;1148.6204057039565;1958.5769455511286;1132.012749003984;1850.4851258581236;1018.9618611746758;1763.5154772796584;1081.0398749618785;2013.5248226950353;1021.468085106383;1805.6100892761103;975.3906636549424
39;1.3;641.4241645244216;527.0334190231363;755.7892030848329;513.254498714653;761.3007712082263;631.7532133676093;648.1538029606942;717.0678407350689;804.0154241645245;686.8688946015425;620.7557840616967;476.0514138817481;839.0600057421763;619.2451909273615;1088.2358802371925;586.4981530086517;977.8110872793269;553.291371060881;1193.797220646625;705.5149366609945;1108.225890400773;462.65990036433936;1104.1993152972611;742.2972611890447;1265.5686274509803;561.4313725490196;1034.1233933161955;560.1028277634962;1487.089294195877;502.05538140020894;1613.4295248458468;560.228436706565;1553.2406150365114;734.7079090815591;1495.0803699162066;603.6736153688943;1373.0702169625245;553.6865483234714;1608.4383928571428;668.0360119047618;1421.5695249516955;668.3843027516823;1817.1760231556273;698.7695880452343;2024.9296066252587;538.7701863354038;1903.4761904761904;449.6349206349206;1899.1553070642526;561.7877174298899;1884.6082774049214;748.5062639821028;1787.6815826660386;592.4410425498507;2031.736964078795;582.4640787949015;690.3090227029134;1142.8846341225762;598.9725267800882;1080.8076874606174;801.114598693912;1186.2645881609437;647.4421548592188;969.9461852861035;733.2158469945355;1056.0935390549662;859.9417333333332;1038.0009333333333;752.0418363273453;914.7771656686626;1214.3562282319197;960.9533906986272;1082.3899222775303;922.0196489389573;1239.3629471228617;1074.8033955417313;1019.4965263008647;1139.1322841344108;1037.9080976863754;1091.9437660668382;1147.4628855201254;1164.6569088691408;987.6098971722365;1019.2908097686375;1427.7115427927927;971.5760135135135;1596.4284992101104;1095.1808530805688;1634.135172747625;993.1791613722999;1510.0706905927134;1030.3234774333876;1509.403239342061;1148.2047667002348;1388.1179326099373;1067.5092328193412;1560.6530144768185;925.4613340663367;1927.355269668481;943.1820880752103;1860.2791431641149;1148.6883561643835;1958.9045634284491;1132.0839478465318;1849.9707648133644;1018.4907334899502;1763.772327626099;1081.2212710165047;2013.8958333333333;1021.5208333333334;1805.6196513470682;975.4648705758055
40;1.33;626.26735218509;516.0102827763496;753.7151439817691;520.5629272840273;765.4344473007712;630.375321336761;647.439730200174;717.7860639686684;799.8817480719795;681.3573264781492;619.3778920308483;477.4293059125964;837.3927765237021;614.9719087032856;1087.6934747385476;586.5146069622429;977.9672201622869;553.4408619485195;1193.7954258959119;706.1343417972266;1108.0146406388642;462.638346643005;1104.0077805077804;742.2596232596233;1265.5686274509803;561.4313725490196;1032.745501285347;562.8586118251928;1486.4238205723123;497.9720472875925;1615.6655726495726;560.2201025641026;1554.2424645390072;734.6401201733648;1495.4336555142502;604.3740768277571;1373.418830128205;554.8560897435897;1608.6657742079428;667.4495017105459;1421.1453075709778;668.1606861198738;1817.003799240152;698.6733986536026;2024.7565359477123;537.2924836601306;1903.3030303030303;468.69696969696963;1898.8939632545932;561.7049868766404;1884.4176746213357;748.6278740329083;1785.9328493647913;590.3599516031458;2031.4395809951363;582.7091283202394;690.183638832315;1142.8505479584908;598.7367299617722;1080.8233377201227;800.8880295429208;1186.1667363433667;647.0764722457029;970.1455621301775;733.0223441475827;1055.9923664122136;859.6368525896414;1037.8032536520584;751.839726994587;914.8848356476033;1214.1805788697288;960.8926191566203;1082.5997487437187;922.6117252931323;1238.2133950617283;1075.851851851852;1020.1731134636265;1139.0565960912052;1028.1278920308482;1108.0112467866325;1147.2729085392284;1164.609796272215;982.719794344473;1025.578084832905;1427.2240110650068;971.4360719225449;1596.2665672939568;1094.99087013229;1633.9556950672645;993.1143796711509;1509.7271264830083;1030.2625511093236;1509.308152887139;1148.5704560367453;1387.8963546059413;1067.3547933651953;1560.3685792349727;925.4678506375227;1927.7275261324041;941.8611691831203;1860.1607764390897;1148.621954484605;1958.7450917966676;1132.0693515865435;1849.5480620155038;1018.2720930232558;1763.6431677729458;1081.0269321736475;2013.6462585034012;1021.4897959183673;1805.3970342522973;975.6967418546366
41;1.37;621.8579397545556;489.9562827982314;753.9823430786963;520.6798176674002;764.4807197943444;629.6491002570694;647.8699752128462;717.9388942774005;801.4717223650385;682.6928020565553;622.1002570694087;474.70565552699225;837.8129820051414;610.7741002570694;1087.8666958041958;586.3508644133643;978.1087163232963;553.0312731114633;1194.3693176879617;706.8724902216428;1108.11335528723;462.5669227954628;1104.1668307894304;742.359264730018;1265.5686274509803;561.4313725490196;1031.3676092544988;564.2365038560412;1485.8388528138526;497.01839826839824;1615.9286004056796;560.2968221771466;1553.3220003049246;734.6136097982416;1495.606702466189;604.3979216388226;1372.8307159353349;553.1003079291762;1608.6277937596813;667.5565390573136;1421.4931407466033;668.2045244690673;1817.058645707376;698.8002821442966;2024.1475953565505;537.0381426202322;1903.0;468.0;1899.0013031013814;561.7818608287724;1884.3047890897558;748.2018183740352;1786.4752846231445;590.2364894076957;2031.896811594203;582.1429951690822;690.3676442121564;1142.8170247773905;598.8969900916059;1080.7882470243658;801.1627777777777;1186.1204166666666;647.4680588301336;969.8933984506568;733.314929398699;1056.0954307472632;859.8256308100929;1037.7381142098272;751.9783075089392;914.9466825586014;1214.24180999181;960.8975225225224;1082.4022360894435;922.119344773791;1238.2058449809404;1075.9844496883886;1005.7731362467866;1158.3094473007714;1023.2377892030848;1114.9971079691518;1147.4608454608453;1164.5847193347192;983.4183804627249;1023.4823264781492;1427.5432487702424;971.484717846681;1596.4385473120287;1095.1599078053946;1634.0783615316118;993.0607895517958;1509.9345466801483;1030.2343107516008;1509.4610622352557;1147.9128380579994;1388.1104508583285;1067.394265232975;1563.2378830835694;929.4081274470095;1927.6398205007085;942.0545583372697;1860.4588683788122;1148.708400214018;1959.00983814662;1132.0569660425263;1849.3343166175023;1018.1435594886921;1763.951202749141;1081.0814814814814;2013.86;1021.4066666666665;1805.459581917413;975.7057975491709
42;1.4;621.6050570234181;490.1909980112829;753.2993164838658;520.2514173687277;762.4113110539845;627.9951799485862;645.3635040359931;717.3841471483393;799.163881748072;683.4707583547558;623.0289203084833;471.9701156812339;833.0706390328152;605.9666666666666;1087.6734625024098;586.3154038943512;978.0408877903084;553.1312116998815;1194.2806149231346;703.3401574803149;1107.7970307999115;462.3721840608612;1104.2119811932553;742.2598086900128;1265.1746031746031;561.6507936507936;1025.8560411311055;565.6143958868895;1485.8608124253285;496.32208283552364;1615.9511821511821;560.4295704295704;1554.078783345799;734.4689104961355;1495.2607387001326;603.901693704724;1372.6137627432809;552.8938059932035;1608.4308261591902;666.8947288929164;1421.1105848299453;668.0322347213998;1816.918579675124;698.8312525171164;2025.774134790528;538.5628415300547;1903.0;468.0;1899.5505078485687;561.2990766389657;1883.237862683137;746.4511155798141;1785.7223342745729;588.8363587468065;2031.6009496676163;582.3933523266857;689.9184859584859;1142.4487912087911;598.4478622557555;1080.6637647514026;800.6840052015605;1185.6043201849443;647.1114316420611;970.0458170711013;732.8199113260781;1055.5786376461103;859.248595505618;1037.3804842161583;751.6660371419578;914.5505980484734;1214.0252994630318;960.7988950846757;1082.3070722828913;922.1448257930317;1237.8434343434342;1075.3440879382056;1003.6773778920309;1154.8165167095117;1024.6349614395888;1112.901349614396;1146.9375109706862;1164.3352641741267;982.719794344473;1022.7837403598971;1426.9723544074325;970.9779061862679;1595.9880503144652;1094.7844025157233;1633.8651752961691;993.156954717662;1509.7005983952129;1030.1493948048414;1508.9689709674735;1148.2409949255468;1387.7988277557192;1067.174324068822;1562.2292707932845;929.2372164552096;1927.3488697273363;941.8616484114036;1859.8986682890554;1148.5848712228758;1958.486918218967;1132.059916149233;1847.8384577842849;1017.9482674475353;1763.3982724047507;1080.8839271942002;2013.2865497076023;1021.5087719298245;1804.9836864617525;977.1871083258728
43;1.43;621.6527160992239;489.5787915489167;753.620778267254;520.6707572897;762.4113110539845;629.3820694087403;643.755168289766;716.5488638305143;801.2442159383033;689.7117609254499;620.2551413881748;468.50289203084833;833.1211361737677;605.6105263157895;1088.2848256907275;586.1914749987945;977.7676988843707;553.0813783755603;1192.2547140649149;691.6137557959814;1108.0227040443858;462.5398598335523;1104.2853792657286;742.5841015688177;1266.0;562.0;1028.6118251928021;558.7249357326479;1485.955081360226;495.7262009159115;1616.2304347826087;560.7831357048748;1553.255072907107;734.6079331090036;1503.0;598.5;1372.3804706235012;552.5629496402878;1608.5353023289986;667.2667695246491;1421.3013275499475;668.1775762355416;1816.9711056976585;699.0135336310732;2024.4108527131782;537.0201550387596;1903.0;468.0;1899.7804989910107;561.5417354613832;1882.5688057504112;743.489824196761;1786.1247934934552;588.4874825263693;2031.7258033846738;582.3078532040312;690.270561515415;1142.7522470281242;598.6874842291194;1080.9960257380772;801.0208946851774;1186.1767634272892;647.4493597206053;969.7827484893841;733.1699794920333;1055.861886732923;859.6324378109452;1037.6506799336648;751.9001803497216;914.8806555320316;1214.1895254185224;960.8673526851993;1082.3914095583787;922.1234119782214;1238.4548790276344;1075.5275197798417;1006.4717223650385;1154.8165167095117;1022.5392030848329;1114.9971079691518;1147.4143277893277;1164.5280665280666;979.9254498714653;1026.2766709511568;1427.4784667669508;971.420747673965;1596.18512345679;1095.2265432098766;1634.0789771037762;993.2546535831102;1509.9684302638664;1030.284194938072;1509.3543281653745;1147.7252906976744;1388.0301826095183;1067.4297473743968;1563.1330102315562;929.5938341410877;1927.6551430781128;941.7561484918793;1860.466397034041;1148.6928210313447;1958.98927118017;1132.0358860525341;1847.243431053203;1018.0809989142236;1763.8737523809523;1081.0451047619047;2013.86;1021.4066666666665;1805.0110476190475;977.3702857142857
44;1.47;621.5732563861674;489.89410817339956;753.2287478233338;520.064745923698;763.7982005141389;629.3820694087403;643.2217308359347;715.6718695802982;800.5507712082263;686.2445372750642;619.5616966580976;469.1963367609254;832.9393785883148;605.8443093549475;1086.0;583.5;980.1468535138822;555.2189681415;1191.3853175184263;689.8865133987407;1108.0844454329774;462.1407918149466;1104.338907469342;742.4010192705845;1265.0;562.0;1029.9897172236506;568.3701799485862;1486.2822327044025;495.60386093640807;1615.998565466875;560.6859676577986;1552.3081985903812;735.2216521558871;1503.2592592592591;598.5925925925925;1372.4149628956534;552.7180069665303;1609.0505722460657;666.6711731044348;1421.117156186346;668.059530849596;1816.9959038409884;698.894171367177;2027.0;539.4850427350427;1903.0;468.0;1900.654457018066;561.9063926940639;1881.7817309049835;736.5398136382888;1787.9400885935768;587.2527131782945;2031.4211509715992;582.7301943198804;689.8372240054468;1142.380750899718;598.2154706790124;1080.8016975308642;800.7503245348335;1185.6369536996972;647.1052572706934;969.8597315436242;732.760394136025;1055.3420652086838;859.1936323588305;1037.2761981043918;751.6604807767598;914.5463158718973;1213.9057822593352;961.2683682579695;1082.3147084421234;921.9461270670148;1237.9006089854072;1075.2577272204987;1003.6773778920309;1156.9122750642673;1020.4434447300772;1112.202763496144;1147.0929005014516;1164.195478138471;982.719794344473;1026.9752570694088;1426.9152695455828;971.0263053909116;1596.1873501751797;1094.7352633843504;1633.8007587883098;993.1072974094492;1509.881393927043;1030.139324774132;1509.089088845655;1148.0651750972763;1387.7660984848483;1067.1749053030303;1562.7602966494503;929.5906502450006;1927.5409471179676;941.6353519072837;1859.9451860841425;1148.5618257820927;1958.5336495388667;1131.9589459815547;1846.2168209876543;1016.8142361111111;1763.3809963809963;1080.8564718564717;2013.5367231638415;1021.1129943502824;1804.8116185672923;977.5314280377323
45;1.5;622.0418269443338;490.4013794933015;753.4777865198006;520.5145030159979;765.8785347043702;629.3820694087403;643.5223117580798;716.42933887878;799.163881748072;680.0035347043702;620.9485861182519;468.50289203084833;833.0393847194049;606.3093306288032;1093.5454545454545;586.1363636363636;980.5372188786823;555.7359835286665;1191.7538589292692;690.3367526377491;1107.9190236059342;462.35525834977705;1104.578492063492;742.524603174603;1266.0;562.0;1031.3676092544988;558.7249357326479;1486.8422277639233;496.06957605985036;1618.4381335197484;560.1403355470115;1550.0237536329084;736.8052202101497;1503.2592592592591;598.5925925925925;1372.0600852064051;552.2892610547965;1608.5501533070521;667.1482698204118;1420.5088492748066;667.4729410261325;1817.260513688964;699.8188681907986;2024.1358024691356;537.957671957672;1903.0;468.0;1901.1691941718705;562.0114976707305;1881.7971252566736;735.8454483230663;1791.5108862312175;587.4206276193396;2031.7361823361823;582.3456790123456;690.1995073891626;1142.6394764802471;598.5069298077536;1081.179855655617;800.889029535865;1186.0952180028128;647.3483300373545;969.689683586025;733.085593020514;1055.6094474573606;859.422893481717;1037.5602808691044;751.835019211166;914.9546773308241;1214.0804332204086;960.9268042295452;1082.3564347901042;922.1817084734074;1238.2431758976102;1075.517272624306;1006.4717223650385;1157.6108611825193;1017.6491002570694;1109.4084190231363;1147.31180264993;1164.3710774058577;979.2268637532134;1019.9893958868895;1427.3156283057735;971.4314904515338;1596.3053134834179;1095.2361413701283;1633.9631333687253;993.1199197782103;1510.0031713900134;1030.217004048583;1509.2931311186003;1147.8210560102711;1388.045638849599;1067.3975483262611;1563.070698924731;929.7951612903225;1927.5449014171288;942.0107825015403;1860.4040363269426;1148.7284224688865;1958.9871977240398;1131.9599072756967;1844.3658861602892;1013.9476489624976;1763.8236146047716;1080.9776659806387;2014.10582010582;1020.7248677248676;1806.3308995030927;974.9299259709968
46;1.53;621.6349102058693;490.8459483136224;753.3162474795712;519.8558314761752;762.4113110539845;626.6082904884319;640.0111464968153;721.6841825902335;800.5507712082263;684.85764781491;620.9485861182519;473.3570051413882;832.8635682158921;605.9420289855072;1095.5;588.2777777777778;980.7478121278027;555.5297498834861;1191.539820445989;689.6865044888502;1108.1356810732525;461.6747465508041;1105.162542226412;742.3662502946029;1265.0;562.0;1032.745501285347;565.6143958868895;1487.1805091487668;496.5638822593476;1618.585678334477;560.112274079158;1548.2864931410481;737.6374135303083;1503.2222222222222;598.3418803418803;1371.8701346210125;551.6545946736903;1608.6134973739117;666.5144254982372;1420.3706830391404;667.2443719621386;1816.949898820738;699.6851580489847;2030.0264550264549;535.478835978836;1903.0;468.0;1901.1434891325255;561.8564146951337;1881.5934910046492;735.5589246007681;1792.0332248841564;587.1635610766045;2031.4145798553145;582.6206640697459;689.2497186750819;1142.0744654826556;598.0637331256489;1080.7983515057113;800.7105129874827;1185.4595904782577;647.0747251520731;969.7414476254254;732.7246759481517;1055.127460393663;859.0483568075117;1037.0792756539236;751.9160041757006;915.2650766883481;1213.8212810457514;960.9901176470588;1082.0416223875309;921.785954658165;1237.8044138721696;1075.197592433362;1006.4717223650385;1153.4193444730076;1013.4575835475579;1114.9971079691518;1146.9878917378915;1163.9652777777778;984.8155526992289;1027.6738431876606;1426.8736061583743;970.9452085809701;1596.1527521241226;1094.563169560399;1633.8663594470047;992.9992910315491;1509.8100989423403;1030.0492664619583;1508.9883168157278;1147.9412617839014;1387.571510791367;1067.0331894484411;1562.7953285827396;929.7194510424913;1927.5458541761404;941.5308473548582;1859.8393712473855;1148.5353842002294;1958.3800232656513;1131.844437394247;1822.0;999.5;1763.32540781779;1080.8262542320713;2013.76;1021.2666666666665;1805.3061224489795;980.6394557823128
