Frame;Time;X_Arena0_3A_HSB_5;Y_Arena0_3A_HSB_5;X_Arena0_3A_HSB_6;Y_Arena0_3A_HSB_6;X_Arena0_3A_HSB_7;Y_Arena0_3A_HSB_7;X_Arena0_3A_HSB_2;Y_Arena0_3A_HSB_2;X_Arena0_3A_HSB_4;Y_Arena0_3A_HSB_4;X_Arena0_3A_HSB_1;Y_Arena0_3A_HSB_1;X_Arena0_3A_HSB_3;Y_Arena0_3A_HSB_3;X_Arena1_3A_HTA_7;Y_Arena1_3A_HTA_7;X_Arena1_3A_HTA_3;Y_Arena1_3A_HTA_3;X_Arena1_3A_HTA_1;Y_Arena1_3A_HTA_1;X_Arena1_3A_HTA_6;Y_Arena1_3A_HTA_6;X_Arena1_3A_HTA_4;Y_Arena1_3A_HTA_4;X_Arena1_3A_HTA_2;Y_Arena1_3A_HTA_2;X_Arena1_3A_HTA_5;Y_Arena1_3A_HTA_5;X_Arena2_3A_ControlA_1;Y_Arena2_3A_ControlA_1;X_Arena2_3A_ControlA_4;Y_Arena2_3A_ControlA_4;X_Arena2_3A_ControlA_3;Y_Arena2_3A_ControlA_3;X_Arena2_3A_ControlA_6;Y_Arena2_3A_ControlA_6;X_Arena2_3A_ControlA_2;Y_Arena2_3A_ControlA_2;X_Arena2_3A_ControlA_7;Y_Arena2_3A_ControlA_7;X_Arena2_3A_ControlA_5;Y_Arena2_3A_ControlA_5;X_Arena3_3A_CMB_1;Y_Arena3_3A_CMB_1;X_Arena3_3A_CMB_4;Y_Arena3_3A_CMB_4;X_Arena3_3A_CMB_5;Y_Arena3_3A_CMB_5;X_Arena3_3A_CMB_3;Y_Arena3_3A_CMB_3;X_Arena3_3A_CMB_2;Y_Arena3_3A_CMB_2;X_Arena3_3A_CMB_7;Y_Arena3_3A_CMB_7;X_Arena3_3A_CMB_6;Y_Arena3_3A_CMB_6;X_Arena4_3A_CMA_1;Y_Arena4_3A_CMA_1;X_Arena4_3A_CMA_2;Y_Arena4_3A_CMA_2;X_Arena4_3A_CMA_6;Y_Arena4_3A_CMA_6;X_Arena4_3A_CMA_3;Y_Arena4_3A_CMA_3;X_Arena4_3A_CMA_5;Y_Arena4_3A_CMA_5;X_Arena4_3A_CMA_4;Y_Arena4_3A_CMA_4;X_Arena4_3A_CMA_7;Y_Arena4_3A_CMA_7;X_Arena5_3A_ControlB_2;Y_Arena5_3A_ControlB_2;X_Arena5_3A_ControlB_6;Y_Arena5_3A_ControlB_6;X_Arena5_3A_ControlB_3;Y_Arena5_3A_ControlB_3;X_Arena5_3A_ControlB_4;Y_Arena5_3A_ControlB_4;X_Arena5_3A_ControlB_5;Y_Arena5_3A_ControlB_5;X_Arena5_3A_ControlB_7;Y_Arena5_3A_ControlB_7;X_Arena5_3A_ControlB_1;Y_Arena5_3A_ControlB_1;X_Arena6_3A_HTB_6;Y_Arena6_3A_HTB_6;X_Arena6_3A_HTB_7;Y_Arena6_3A_HTB_7;X_Arena6_3A_HTB_3;Y_Arena6_3A_HTB_3;X_Arena6_3A_HTB_4;Y_Arena6_3A_HTB_4;X_Arena6_3A_HTB_1;Y_Arena6_3A_HTB_1;X_Arena6_3A_HTB_2;Y_Arena6_3A_HTB_2;X_Arena6_3A_HTB_5;Y_Arena6_3A_HTB_5;X_Arena7_3A_HSA_6;Y_Arena7_3A_HSA_6;X_Arena7_3A_HSA_4;Y_Arena7_3A_HSA_4;X_Arena7_3A_HSA_5;Y_Arena7_3A_HSA_5;X_Arena7_3A_HSA_2;Y_Arena7_3A_HSA_2;X_Arena7_3A_HSA_1;Y_Arena7_3A_HSA_1;X_Arena7_3A_HSA_7;Y_Arena7_3A_HSA_7;X_Arena7_3A_HSA_3;Y_Arena7_3A_HSA_3
10;0.17;687.9678705059378;795.9225638522856;658.0;628.5;764.3279230538022;693.3466085562568;854.7164805954279;593.9063264221159;817.7342582136903;822.6253696832822;748.2391198638463;576.5992584488207;867.8966658784583;712.0282966816426;1146.9154790944494;682.9412847177642;1294.354409857328;660.8651102464331;1072.814413265306;617.9606717687075;1020.0351388888888;724.7910416666666;1248.2828753816264;790.9087427144046;1228.9370403059722;598.954986760812;1110.4249178454063;831.3086155165024;1522.3196910839806;595.7513411024786;1622.1762708711221;853.9776289474908;1699.7090280140637;751.5486560054441;1443.4130008998993;672.1485892753162;1656.9291819291816;629.8405982905982;1575.727178926924;746.9019786355911;1456.539894527772;793.7602219026094;2020.6180555555554;570.8333333333334;2009.6410202063018;828.7740568037304;1887.6809224318658;704.7623689727462;2124.225873953717;779.5203101920237;2120.7348931707957;627.8030541355354;2030.3298129357354;705.898736798509;1935.938418841884;633.1047854785478;711.9681583476764;1019.73752151463;865.1473533619455;1057.019313304721;648.6570564157322;1109.8611852642819;877.96943399865;1165.3627904734356;670.987034876183;1231.289511214832;754.8164721141374;1285.3365758754865;769.1647214441332;1131.6754590725177;1282.9069881407427;1155.2365970792903;1077.8138671875;1047.0770182291667;1225.359298451891;1273.2439251420733;1118.1914674890772;1297.538987406836;1041.9628328402366;1197.5482001972387;1168.703605144776;1156.1755052905023;1231.4491017964071;1065.4491017964071;1481.9242277992278;1090.4839124839125;1544.5212760899537;1181.1284172490848;1641.1584513047928;1265.914207743476;1546.6941377997716;1298.5749270397157;1600.0446395901938;1084.1945664105378;1666.468791766907;1137.373028601978;1423.9747716398433;1233.27990430622;1890.4952094765263;1126.1912725372354;2029.8543401002871;1310.510978043912;1938.6539800995024;1258.9503482587063;2076.4529690822837;1091.8160750313539;1985.4336810730254;1060.3688879426584;1991.1597235079923;1174.080170338826;2121.4939541598987;1197.8307164771702
11;0.18;687.2193334909005;797.0495548727645;657.5;629.0;764.3624692843889;693.3292713504839;854.711849144552;593.9123364584988;817.7576441506797;822.6352840023643;748.2288747346072;576.6227479526842;867.7768253968254;711.9470634920634;1146.960022233624;682.955361723961;1292.980005569479;660.3924812030075;1075.4936669755946;617.9333745237359;1020.7662151067324;725.8936097427477;1248.3482222222221;790.8167777777777;1230.5969085616782;599.877145438121;1110.1385144065555;831.1878139043087;1522.4324410889956;595.6020132692747;1622.243757542003;853.9751694049938;1700.0339321357285;753.0776285267302;1443.409510178117;672.1685750636133;1658.4860557768925;629.923733636881;1575.6265154243188;747.1457208018245;1456.4785012285013;793.79641004641;2020.9809523809522;571.0095238095238;2009.4974337340925;828.9159811572804;1887.0505229919083;704.1961713045193;2124.3357951747907;779.6266617429837;2120.810092701397;627.7965791878835;2030.4133416029217;705.9194404245055;1936.5093722755014;633.1479947689625;711.7828844235428;1019.8068262790366;862.5635738831614;1046.1305841924398;648.6721799831043;1109.839713663243;878.0108648413733;1165.3042155584528;671.6065786065785;1231.5016835016834;754.1496325985303;1285.1389445557782;769.2082166199813;1131.734593837535;1282.6369292572995;1155.4357240838722;1077.7620972917468;1047.1798870491593;1225.2907998828011;1273.267701924016;1118.2013079910075;1297.4794604537094;1041.355757351124;1197.3574870274276;1168.6301194811833;1155.9704811194174;1231.796296296296;1066.0198412698412;1481.8433744656825;1089.4942334059197;1544.5023836765827;1181.1229023646072;1641.1081096386904;1265.8378638577415;1547.0198038126966;1298.691159232525;1600.0702294348068;1084.5526953926505;1667.2469214890739;1136.332550359456;1423.9747716398433;1233.27990430622;1890.5043985715529;1126.189486978486;2029.808074897601;1310.3746830505168;1939.028246837077;1258.75037438678;2076.5990498287483;1091.7262180974478;1983.5;1091.0;1991.0944465197358;1173.8841987299215;2121.352958828472;1197.9422038170687
12;0.2;686.7512549636622;798.7525286581255;668.0;627.5;764.3730134781733;693.3332830416415;854.7528543359354;593.7975678402634;817.7399107958514;822.6441506797785;748.2391198638463;576.6814976902504;867.8497761309247;712.148525551953;1147.0960023968498;683.0871854134566;1294.1274101239094;661.6861143523921;1079.0699162973904;623.7021171836534;1020.6913227080779;725.892998229124;1248.651515151515;790.3601441928579;1230.9145662516448;600.9684178560583;1114.4060819892472;833.3870967741935;1522.4719233737344;595.7299468881928;1622.2608675481324;854.0131755973091;1700.1514810648669;753.4657453532593;1443.4360314694545;672.2454723058239;1657.172037037037;629.8451851851852;1575.551368645574;747.6032705296836;1456.4490731240166;793.8021068472535;2020.8383838383836;570.9494949494949;2008.9329871928;828.917895465559;1884.7011494252872;705.3161861692105;2119.1060049019607;787.017565359477;2120.909031327828;627.8676759732599;2030.4623835349742;706.1227923793631;1936.2328576655689;633.4874496889864;711.8283560864618;1019.924843572241;863.5845410628019;1046.2415458937196;648.6755638596023;1109.8379376306775;877.9779678214234;1165.3462820698653;671.8021273869025;1231.4122773292322;753.6002506265664;1285.1954887218046;769.2250991369256;1131.7870305574995;1282.2666666666667;1155.5514839342654;1077.5684843830004;1047.340117767537;1225.318279255578;1273.283835135925;1118.2318174858367;1297.5558617873728;1040.8748471508925;1196.7908412814868;1168.5504962054874;1155.611402996692;1231.9449152542372;1066.0946327683614;1480.4773577701412;1090.3660939289805;1544.5100545820167;1181.2189026141914;1641.3137388538648;1265.8602828420514;1547.2850441998917;1299.2412051235792;1600.0364949807672;1084.7847828126464;1670.0077028202259;1126.3214063858863;1423.9934668989547;1233.3477787456445;1890.598347757671;1126.2462627852085;2029.7781348916483;1310.489943998052;1938.940157397137;1258.3148470923784;2076.64435828276;1091.646212632052;1980.1359149582383;1095.3302961275626;1991.1260042022;1173.6819923371647;2121.3182558349918;1198.0586213135516
13;0.22;686.2841316389703;800.2560443141087;667.5;627.5;764.3757566585956;693.3158797417271;854.8323751730011;593.6597998509528;817.7943719456526;822.6153804843992;748.254719279016;576.6670320302034;867.6362786348761;712.1307464547295;1147.1029845010887;683.0347978310062;1293.322961854899;661.0953876838693;1072.4544879098619;625.2904165084187;1020.5594850948509;725.9175474254741;1249.4744879626303;790.4881422924901;1230.0799192152338;600.957491825351;1118.369334200824;835.7358490566038;1523.0247399493956;595.2270640052478;1622.3036253075243;853.9997214872581;1700.228036689465;753.7705848046232;1443.444250779063;672.2421697565097;1657.5511532738096;629.8823164682539;1575.5069554499032;747.829782238657;1456.4262708973047;793.8378710337769;2020.2156862745096;570.6274509803922;2006.870953120953;828.5947293447292;1883.6648409724223;706.741616219852;2120.2812080536914;785.3958612975391;2120.9371980676324;627.8225616921269;2030.5332084114095;706.1247137205913;1936.3309523809523;633.7445887445888;707.0;1015.5;859.9447300771209;1035.2879177377893;648.6629698913237;1109.7734277569928;877.9251246309472;1165.2901602052175;672.147706079821;1231.515106303618;753.4723247232472;1285.2509225092251;769.3315458148753;1131.828864537188;1282.2190056331128;1155.6791084986528;1076.8735480630376;1047.520123061468;1225.261125718181;1273.34180543383;1120.7819827524766;1297.6587556125721;1040.583740720623;1196.8253968253966;1168.5380128329768;1155.5770950806923;1231.9136302294196;1066.2334682860997;1479.2408184293809;1089.0019135938765;1544.5568165493464;1181.22252549921;1641.5149300243638;1265.7181143407558;1547.578870096312;1299.491249706366;1599.8660697631037;1084.916526767394;1670.0461595273264;1126.50086164451;1424.0180591818973;1233.3228894691035;1890.598889326162;1126.2583409856136;2029.8122257970167;1310.3540996392705;1939.456756321469;1258.2052933913135;2076.81908426747;1091.7783168813787;1977.9992441421011;1095.9962207105063;1991.084091330982;1173.3754099375037;2121.2621458710064;1198.0994575045208
14;0.23;682.1919892865839;795.9589724859994;667.5;627.0;764.269696969697;693.4281818181818;854.9603692503581;593.6965886784444;817.7085717801981;822.6629745861793;748.2738725579696;576.6499300103462;867.7758761206194;712.9579906645921;1147.1932905982906;683.111282051282;1294.024685861284;662.0776194716533;1067.3380462724936;685.4299485861183;1022.1002468198216;726.7458388709575;1253.7937325606354;789.3617371395864;1230.3686645015255;603.3338254108847;1118.9657218193804;835.6635904196879;1523.216495823842;595.405988990129;1622.383236030025;853.9858678528403;1700.2839044652128;754.3976635514018;1443.4388906464198;672.3033322788147;1657.2501695333208;629.834967018063;1575.3379669852302;748.1770634231103;1456.3953393295176;793.8977241755247;2022.0;572.0;2006.0220281048234;828.2626281807824;1886.1698546289213;714.531752104055;2119.4275846702317;786.4754901960783;2121.030725890985;627.6951650943396;2030.6163587294998;706.1763199778561;1936.4070409407038;633.7269663726966;702.0;1022.0;861.6143958868895;1034.1748071979434;648.6721814543029;1109.8253057593952;877.9257861635219;1165.302999516207;672.0012152144853;1231.5021266253493;753.1683333333333;1285.0855555555554;769.3670150987224;1131.863492063492;1281.8573878110915;1155.684499314129;1077.4349291118315;1047.4686884099433;1225.207378206064;1273.4030758748236;1121.8514690982774;1294.5823708206688;1040.5276393831552;1196.814768683274;1168.504017244758;1155.3491410281533;1232.0027210884352;1066.2761904761905;1478.924557032115;1089.3572812846066;1544.561645806359;1181.300915935357;1641.6131449003917;1265.6290368352347;1548.0633339059725;1299.7415678863883;1599.5942909760588;1085.105709023941;1670.0564485981308;1126.2534579439252;1424.030157692028;1233.3552794128332;1890.639670435621;1126.3259707248662;2029.8605035481673;1310.3916107708758;1939.839233038348;1258.0894242324919;2076.9273237854536;1091.8599269868014;1978.1744548286604;1096.1269470404984;1991.7750094375235;1174.1070844343776;2121.2897162479667;1198.157780589192
15;0.25;687.3115391571712;798.4991861096039;667.0;627.0;764.2608406286796;693.215583883684;855.0568677518885;593.6301202255559;816.3309059896345;821.6303221150691;748.2820793766739;576.6597881665449;867.6612021857923;713.0282085364051;1147.2805776977798;683.1288248907174;1293.1942626837363;661.6515410146989;1070.0051413881747;685.4299485861183;1023.9256828427472;728.6145584725537;1253.7715224534502;789.4903979554582;1230.9410569105692;605.1618902439025;1118.8560846560847;835.2662433862433;1523.2999434868607;595.1669021380804;1622.430814115032;853.982680374178;1700.2879518697162;754.5088947668688;1443.4175222450374;672.2928973832464;1657.632025779265;629.6799281155108;1575.6092943201377;748.2995410212277;1456.435735184051;793.8950806286997;2022.0;573.0;2007.1595679012344;828.1245061728395;1889.3018018018017;711.1437687687687;2119.1154007114455;787.2717095626699;2121.0959082616628;627.7081052905916;2030.7113473698837;706.1482871238968;1936.4574062072438;633.5966011377546;700.591111111111;1020.4488888888887;863.2840616966581;1028.6092544987146;648.7403975288746;1109.7700778941714;878.0044025157232;1165.256023222061;672.4203814203813;1231.5772785772785;752.1722791605661;1284.7593948267447;769.575897672985;1131.8371860070888;1282.0279308011984;1155.751715473084;1077.3252875730718;1047.6263750078572;1225.2431841376294;1273.4010302765223;1122.388173427774;1295.344816484224;1040.145629307218;1196.3208197315923;1168.6284451378053;1155.1183047321892;1232.215909090909;1066.6628787878788;1479.168475157053;1088.99435243353;1544.6047023895032;1181.2640904084662;1642.007749287749;1265.5305982905984;1548.3937691521962;1299.685393258427;1599.8190090090088;1085.258018018018;1670.2334318797732;1126.5500123183049;1424.1604103011784;1233.2835734031717;1890.7349122807016;1126.2624561403509;2029.9420862607337;1310.344213505074;1939.8987066623192;1258.0402130203238;2077.0454263303423;1091.770554709102;1984.455782312925;1098.455782312925;1992.7605922754437;1176.1775042369102;2121.3585840280293;1198.0976803189562
16;0.27;687.5697222222223;798.1931481481481;667.3030303030303;627.3030303030303;764.176590020811;693.4934267296076;855.1977562576069;593.6980473090966;815.41553085902;820.3802334521562;748.2727106561872;576.6705660147444;867.7555660451577;712.5396900322555;1147.2839205637413;683.0974588938714;1293.121882243857;662.2395456652758;1086.5411311053986;762.775706940874;1023.9705901617868;728.9052204100346;1253.590524534687;789.8382991245493;1229.9872704128022;604.787870521913;1116.9166666666665;823.7063802083333;1523.252841175918;595.2139100216023;1622.505501618123;853.9818770226536;1700.251836903653;754.6036427610472;1443.4776757441418;672.3129090141439;1657.5482958041096;629.688815060908;1575.497780812564;748.4750768180267;1456.405944625407;793.9203311617806;2021.2235665792834;562.6535591853196;2007.4919326552088;828.5263650181222;1889.6894617496118;712.2978875760831;2123.4884318766067;780.8097686375321;2121.106158357771;627.6218963831867;2030.6844555625041;706.1392537002293;1936.562526951272;633.4713957165444;699.5380116959063;1019.8479532163742;863.2840616966581;1033.6182519280205;648.6877817954555;1109.7909021918663;878.0410487544829;1165.3044005040224;672.364739229025;1231.0824263038548;748.3418399495904;1285.2889098928795;769.6197388632872;1131.8677419354838;1281.9428130575243;1155.8292588842278;1077.145214521452;1047.6597546547107;1225.1938820101966;1273.4586550133527;1121.7429017160687;1294.908788351534;1039.9848540145986;1196.0950729927008;1168.7166242744406;1154.6292962890498;1232.362676056338;1066.6760563380283;1477.3272675250355;1089.8544206008585;1544.5848070932182;1181.2751018451952;1642.0487170792358;1265.5959082174747;1548.351293708256;1299.8275804007408;1599.8880920761396;1085.4617972554227;1670.371288989102;1126.0415883752974;1424.1213507625273;1233.2978939724037;1890.746786012022;1126.2174981352287;2029.9181986188112;1310.3402879097362;1940.3844652615142;1257.5707036913125;2077.23317977592;1091.6825342660525;1981.0758354755785;1100.0459511568124;1992.0572872788543;1175.3436300664607;2121.318599033816;1198.1155797101449
17;0.28;687.4884403036576;798.7562111801242;666.6969696969696;627.6969696969696;763.9010568234032;693.4940521774646;855.2100226113477;593.8283115107536;815.4309182813817;820.5271693344566;748.3018799050922;576.7037172233375;867.7874961022762;712.5567508574992;1147.3802564102564;683.2804273504273;1293.0676282487414;662.9456615412527;1086.0077120822623;792.1137532133675;1022.8643732700672;728.945762488467;1253.578313253012;789.9158086893026;1231.1935846933034;606.6977114987807;1118.5033783783783;820.9598348348347;1523.1460406447093;595.2716654987153;1622.5353676745053;854.1835572974991;1700.2945579292063;754.5919746348562;1443.448921319797;672.3710871404398;1658.0400812707794;629.7910355867504;1575.5075075075074;748.605190095756;1456.411864177489;794.0562094155844;2005.20749235474;570.1668195718654;2007.4304073436601;828.8429718875501;1892.3761838223877;706.155255395125;2115.835460992908;790.2818439716311;2121.276171875;627.7993489583333;2031.218291570155;705.9663086965677;1936.542762685065;633.5391691821187;700.1125541125541;1020.6060606060605;862.7275064267352;1028.0526992287919;648.7699460916442;1109.895777178796;877.9432005427934;1165.2754676747115;672.1927536231884;1230.9842809364548;746.2509476876421;1286.2951731109426;769.7669357939254;1131.9820838139176;1281.5761678429112;1155.6271064381392;1076.386353996243;1048.4198630552019;1225.2508471294411;1273.4583212314842;1121.6395508950322;1295.0173710412032;1040.110423116615;1196.3113579797243;1168.5109215458187;1154.7575933824478;1232.6895833333333;1067.2770833333332;1477.8891081510715;1089.7577152880556;1544.5713670922394;1181.185195811218;1642.0140829265554;1265.6596532570275;1548.6010707241473;1299.7575655114117;1600.073828357574;1085.817980777409;1670.2155763239873;1125.8515887850467;1424.1560748343888;1233.3417048846181;1890.7630516802667;1126.25331227516;2029.9106047326907;1310.4559353393709;1940.2947368421053;1257.3578390420494;2075.831978319783;1091.3837984325787;2009.0192802056556;1101.4431233933162;1991.573264781491;1175.5345819561758;2121.3911675741074;1198.0818511796733
18;0.3;689.2076963626779;798.6031453171673;678.1851851851852;638.3148148148148;763.5693460630325;693.6396673852787;855.1704042956412;593.7922194146136;815.3916527313266;820.6344760312151;748.8501568555084;576.9566955772897;867.4958033573141;712.1913968824939;1147.406317943471;683.2910005542055;1293.0373404969778;663.4595030221625;1073.7390745501284;809.7165809768637;1022.4294871794871;729.2097613607515;1253.5366101203422;790.052776569523;1233.128572946552;608.1692700031878;1121.0;820.0;1523.051895931359;595.3337485007842;1622.5174652096757;854.1683478098439;1700.2638196176224;754.6558083956774;1443.448606041369;672.402581600804;1658.1333703978255;629.5943909068445;1575.1443028066642;748.6637593648663;1456.4105946823624;794.060009471619;2005.5369981815636;570.1952720660232;2007.3114124293784;829.0512429378531;1893.8356032466636;703.3755674783326;2118.6068590547884;792.5857381848598;2121.255058365759;627.7520752269779;2031.3728042550213;705.9720764224228;1936.5546723952739;633.526387397064;700.6157407407406;1020.875;860.5012853470437;1025.2699228791773;648.7975325257962;1109.9398833557648;877.9051226025733;1165.3209031318281;672.3003012696363;1231.256724768668;746.1833967046895;1273.351330798479;769.8651650961464;1132.0882555734313;1281.0989323843417;1155.3796915776986;1076.114369151916;1048.6709577448;1225.2620083115878;1273.5403981830482;1121.4149425287355;1294.9126436781607;1040.2597394801608;1196.6603037397201;1168.5838695002274;1154.456359264314;1236.924001924002;1067.962481962482;1477.6477896095514;1089.8013875443692;1544.578987583572;1181.2286055396369;1642.0616537988137;1265.7076759538995;1548.7463141840367;1299.7351296390443;1600.139533011272;1086.5943639291463;1670.3087551968695;1125.9930300807043;1424.1878509443593;1233.333552103843;1890.7863067807768;1126.2671494404212;2030.0163275193797;1310.4114825581396;1940.314894084074;1257.3624739326087;2076.243521397897;1091.7521101732564;2011.1150385604114;1103.538881748072;1991.4606037830388;1175.4978078416634;2121.3863334540624;1198.094530967041
19;0.32;689.5556994818653;798.2960276338514;678.5;637.5;763.4079365079364;693.6288786482335;855.2138582677165;593.7278215223097;815.4380873410723;820.6686014372581;749.0763566610976;577.0103335189654;867.0882088208821;711.4858235823582;1147.4702297233941;683.3426671781102;1292.7125043905864;663.4605286266245;1073.2056555269924;808.116323907455;1022.7598440545809;730.6090318388564;1253.1319429961763;791.1751824817518;1228.5439145165492;606.3132655720615;1122.0;820.0;1522.5207178675112;595.6058326735287;1622.6424421328834;854.2376065973198;1700.3143334377282;754.5830462469986;1443.3630363036305;672.7876263816856;1658.191651205937;629.5628942486086;1575.1346271819752;748.8224861970889;1456.4281853803539;794.0811376840967;2004.7365439093485;570.0427627141507;2007.2720198675497;829.4114238410596;1895.0792861695347;703.008285532186;2112.5818337617825;792.8246786632391;2121.332361138116;627.7041285890206;2031.4699706005879;705.8653226935461;1936.4628625153682;633.6184277138931;700.4975124378109;1021.044776119403;861.0578406169666;1024.1568123393317;648.8240541509772;1110.0086067778375;877.9218696690548;1165.296047180387;671.0166829162604;1230.8427039324017;745.7269527702088;1272.9797910990007;769.9671404554485;1132.0727495032859;1280.8061209964412;1155.6516725978647;1075.480189270851;1049.0392223932502;1225.276110386158;1273.5384949978252;1121.3913133832086;1294.9227971737323;1040.1513614683329;1196.457646561613;1168.5229727970843;1154.355199791748;1252.893648018648;1062.4782925407924;1471.7879352075963;1088.9762924346799;1544.5593803786576;1181.214429145152;1642.2710616534591;1265.7993030967234;1548.7953364950315;1299.7649616079493;1603.443353783231;1089.7502385821404;1670.29988851728;1125.6648086213304;1424.224512168384;1233.3198859899144;1890.8049080293251;1126.2821897361605;2030.0128540939074;1310.074214202561;1941.1939748953976;1257.2137238493724;2080.919546340599;1092.899698741804;2013.210796915167;1104.936053984576;1991.4789084991862;1175.4582551007634;2121.3819004524885;1198.0859125188535
20;0.33;689.5970313825275;798.2964376590331;678.1919191919192;638.3434343434343;763.4470455362184;693.7665691257251;855.2651861185487;593.7698325195569;815.4695384615385;820.8345982905983;749.0645653900189;577.2002321177692;866.8689771148644;711.4141990202529;1147.5056475583863;683.4678131634819;1292.925828164181;663.248251286789;1073.2056555269924;809.7165809768637;1022.2618404118404;730.8407979407979;1252.4510808857349;792.7487351337144;1227.0265306122449;606.4119727891156;1118.7975567190226;817.7065881326351;1522.7857529794148;595.3882267966774;1622.4870681605976;854.1841269841269;1700.2764914476427;754.5995515227368;1443.3268766404199;672.8503937007874;1658.0728280961182;629.5047443006778;1574.8586706982474;749.2257685200739;1456.4808732089753;794.1000946201676;2004.1013883581709;570.3535855305056;2006.867441985678;829.5757820492112;1896.4737719635757;702.25548287803;2111.6037120642086;798.7333834963631;2121.2556332556333;627.73186998187;2031.5722490719336;705.8454157035791;1936.7128979649717;633.3109976600723;701.3529882299165;1030.3770997600275;862.7275064267352;1023.6002570694087;648.8207928802589;1109.9889428263214;878.0523343556788;1165.5148240105157;674.5333333333333;1227.0637387387387;746.0345498783454;1274.5962287104621;770.0187094310805;1132.1192058037418;1280.3612429063169;1155.3907805377244;1075.5461616503212;1048.9573328824258;1225.1981707317073;1273.6481320170342;1121.2550169805495;1294.9806524647524;1040.208468663539;1196.573619631902;1168.56590045715;1154.1607108363917;1259.3546038948762;1063.7666855738323;1471.415774578565;1088.7967269595176;1544.4949262875741;1181.2613919203523;1641.929030077729;1265.8155345274304;1548.8190621814474;1299.9018008834523;1605.1686886192952;1092.3384604274984;1673.3197311569852;1124.9111857897265;1424.2296068075116;1233.3922388497651;1890.8179304897315;1126.3010795155344;2030.1049944613012;1309.9247700235994;1941.921312975353;1256.6465946131411;2080.991536630521;1092.833641893679;2011.8136246786632;1107.0318123393317;1991.454254402167;1175.5058490333702;2121.2274961045187;1198.2694474409684
