Frame;Time;X_Arena0_1A_Control2_6;Y_Arena0_1A_Control2_6;X_Arena0_1A_Control2_1;Y_Arena0_1A_Control2_1;X_Arena0_1A_Control2_2;Y_Arena0_1A_Control2_2;X_Arena0_1A_Control2_4;Y_Arena0_1A_Control2_4;X_Arena0_1A_Control2_7;Y_Arena0_1A_Control2_7;X_Arena0_1A_Control2_5;Y_Arena0_1A_Control2_5;X_Arena0_1A_Control2_3;Y_Arena0_1A_Control2_3;X_Arena1_1A_CM2_3;Y_Arena1_1A_CM2_3;X_Arena1_1A_CM2_6;Y_Arena1_1A_CM2_6;X_Arena1_1A_CM2_7;Y_Arena1_1A_CM2_7;X_Arena1_1A_CM2_2;Y_Arena1_1A_CM2_2;X_Arena1_1A_CM2_5;Y_Arena1_1A_CM2_5;X_Arena1_1A_CM2_1;Y_Arena1_1A_CM2_1;X_Arena1_1A_CM2_4;Y_Arena1_1A_CM2_4;X_Arena2_1A_HT2_4;Y_Arena2_1A_HT2_4;X_Arena2_1A_HT2_7;Y_Arena2_1A_HT2_7;X_Arena2_1A_HT2_1;Y_Arena2_1A_HT2_1;X_Arena2_1A_HT2_3;Y_Arena2_1A_HT2_3;X_Arena2_1A_HT2_5;Y_Arena2_1A_HT2_5;X_Arena2_1A_HT2_6;Y_Arena2_1A_HT2_6;X_Arena2_1A_HT2_2;Y_Arena2_1A_HT2_2;X_Arena3_1A_HS2_5;Y_Arena3_1A_HS2_5;X_Arena3_1A_HS2_7;Y_Arena3_1A_HS2_7;X_Arena3_1A_HS2_6;Y_Arena3_1A_HS2_6;X_Arena3_1A_HS2_3;Y_Arena3_1A_HS2_3;X_Arena3_1A_HS2_2;Y_Arena3_1A_HS2_2;X_Arena3_1A_HS2_4;Y_Arena3_1A_HS2_4;X_Arena3_1A_HS2_1;Y_Arena3_1A_HS2_1;X_Arena4_1A_CM1_1;Y_Arena4_1A_CM1_1;X_Arena4_1A_CM1_6;Y_Arena4_1A_CM1_6;X_Arena4_1A_CM1_4;Y_Arena4_1A_CM1_4;X_Arena4_1A_CM1_7;Y_Arena4_1A_CM1_7;X_Arena4_1A_CM1_2;Y_Arena4_1A_CM1_2;X_Arena4_1A_CM1_5;Y_Arena4_1A_CM1_5;X_Arena4_1A_CM1_3;Y_Arena4_1A_CM1_3;X_Arena5_1A_HS1_4;Y_Arena5_1A_HS1_4;X_Arena5_1A_HS1_3;Y_Arena5_1A_HS1_3;X_Arena5_1A_HS1_1;Y_Arena5_1A_HS1_1;X_Arena5_1A_HS1_6;Y_Arena5_1A_HS1_6;X_Arena5_1A_HS1_2;Y_Arena5_1A_HS1_2;X_Arena5_1A_HS1_7;Y_Arena5_1A_HS1_7;X_Arena5_1A_HS1_5;Y_Arena5_1A_HS1_5;X_Arena6_1A_HT1_6;Y_Arena6_1A_HT1_6;X_Arena6_1A_HT1_4;Y_Arena6_1A_HT1_4;X_Arena6_1A_HT1_2;Y_Arena6_1A_HT1_2;X_Arena6_1A_HT1_7;Y_Arena6_1A_HT1_7;X_Arena6_1A_HT1_5;Y_Arena6_1A_HT1_5;X_Arena6_1A_HT1_1;Y_Arena6_1A_HT1_1;X_Arena6_1A_HT1_3;Y_Arena6_1A_HT1_3;X_Arena7_1A_Control1_5;Y_Arena7_1A_Control1_5;X_Arena7_1A_Control1_1;Y_Arena7_1A_Control1_1;X_Arena7_1A_Control1_4;Y_Arena7_1A_Control1_4;X_Arena7_1A_Control1_2;Y_Arena7_1A_Control1_2;X_Arena7_1A_Control1_3;Y_Arena7_1A_Control1_3;X_Arena7_1A_Control1_6;Y_Arena7_1A_Control1_6;X_Arena7_1A_Control1_7;Y_Arena7_1A_Control1_7
38;1.27;484.6602218422552;582.8206848173966;617.7025391834595;531.9018150635986;710.8787243947858;607.2565176908752;576.3303153293787;784.9389114371942;595.4681416409088;646.1978743018274;480.10094061490946;702.2973466236136;695.1754224270353;760.6913671274962;1167.6491867801121;789.8287318400185;1122.8971722365038;544.401028277635;1131.272493573265;623.2686375321337;1243.9342064234488;682.8724145099261;1086.6479100676977;674.9944102850754;1102.182222222222;504.8444444444444;1030.7960199004974;699.681592039801;1578.3367609254499;660.7773136246788;1552.5916355334164;626.8129410543794;1600.4491275776115;454.9616285217916;1660.0713367609255;681.7348971722365;1414.1865380197564;622.8323761390611;1479.9147447525265;501.99231234343955;1726.28474799967;570.3557700239214;1971.9511568123394;719.03470437018;1951.789203084833;605.0758354755784;1826.2974592521573;580.8797539149888;2096.714850584365;604.9804045069634;2077.1439588688945;590.1735218508998;2032.3393316195372;746.2275064267352;1915.2285353535353;452.88653198653196;587.5488431876606;1006.6253213367609;484.71183185160794;1012.8005158599494;674.4288379686316;1176.4431811556176;582.6805912596401;1025.2278277634962;707.3692617449665;1045.3058165548098;505.04953317653764;1193.1935001069062;709.8200514138817;1088.1394601542415;1122.019810762862;1220.097033313621;1240.7918767103558;1153.3348696528878;1067.004756575266;984.6845737735497;993.1739103284625;1056.3890970400898;1104.8151223776224;947.1551573426574;1105.9542643560992;1102.7680598029222;1003.0895232546849;1208.2085639382465;1399.9548661800486;1003.116301703163;1497.5685398833891;1223.7721746681552;1680.122447190814;1103.0843193969672;1549.9458947493042;1108.9213283608594;1383.693483077393;1086.7144166857668;1566.2742843735336;976.4887376818396;1628.6639377157073;1208.9877999839473;1849.6589304873228;1108.1669207747473;1942.8421768707483;914.1583900226757;1987.1924874297545;1198.1479443951494;2064.759585576766;999.7843857072932;2074.6526294165983;1111.1385236921392;1857.5799777720783;1009.8141403778745;1929.1574658789978;1054.294357302913
39;1.3;484.6965128474043;582.6571403600768;617.7726212575562;531.9030415536199;710.6206735702957;607.1658270361041;576.2667601391702;784.9403853144311;595.6583807202816;646.2724072569727;480.19268177525964;702.2794145420207;694.1261065943993;760.9546522131888;1166.5243706480985;790.43170862346;1121.5012853470437;544.401028277635;1104.7506426735217;649.0925449871465;1244.430019859935;682.7079021636877;1084.1871578164034;673.9062350502312;1100.6068459129683;517.0566173559371;1031.1644444444444;699.8222222222222;1574.1452442159384;657.982969151671;1552.7373393216665;626.4089102266274;1600.3739137005969;454.69810322678154;1665.6600257069408;684.5292416452443;1414.2175543311905;622.8546066727885;1479.9604548979064;502.03446196260876;1726.1778711484592;570.5491019937386;1976.3341902313623;717.2814910025706;1955.2956298200515;609.4588688946016;1825.7137358672119;582.0843557052361;2096.9263814429373;605.1202214513472;2071.007712082262;586.6670951156811;2035.8457583547556;750.6105398457584;1915.0790717299578;453.1427004219409;587.5488431876606;1003.3206940874036;484.7457226164933;1012.7513891181162;674.4876532450177;1176.6441810470046;581.5661953727506;1029.685411311054;707.5250915260291;1045.3627109563354;508.6396176078257;1198.588557877575;710.9215938303341;1089.241002570694;1122.0201183431952;1220.0976824457593;1240.8029975500792;1153.3442859201614;1055.2140350877191;983.3333333333333;985.3342620540204;1060.5079328225368;1077.0;946.0;1105.9845829937517;1102.9773838630806;1003.1403967102079;1208.2525399129172;1382.5;1034.0;1499.4845342706503;1223.723784417106;1680.095238095238;1103.4905113336847;1549.8384429086182;1108.9553429027114;1388.4344473007711;1095.0366323907456;1566.4285154719937;976.3985115550332;1628.7013070323148;1209.000801860316;1850.002715085695;1108.198201255727;1942.8775544959128;914.0965031789282;1987.1954615475765;1198.166429671762;2064.812281130385;999.7844286994055;2074.6526294165983;1111.1385236921392;1857.5363395678537;1009.7979332137671;1930.0460782305959;1054.6181309304388
40;1.33;484.7265573770492;582.6920655737705;617.7569870970813;531.9238680188545;710.5569065921267;607.1251805264383;576.3282379244007;784.9555971507305;595.416762846936;647.140862874416;480.16737709576586;702.3612768779009;688.1759888482314;759.2379624789451;1166.0418986053749;791.0866702579756;1122.8971722365038;546.4948586118252;1106.1465295629819;653.280205655527;1238.9240963855423;682.5605421686747;1084.2851693622215;673.3737666564947;1077.5308483290487;537.4215938303341;1030.7960199004974;699.681592039801;1579.0353470437017;650.9971079691517;1552.1086867445194;627.1687410366728;1600.2951739618406;454.4042648709315;1670.5501285347045;685.9264138817481;1414.1930428134556;622.9219418960245;1479.8446232373042;502.3329872826369;1725.5685425685424;582.4086317722681;1973.7043701799485;716.4048843187661;1952.6658097686377;607.7056555269924;1826.8352630074328;581.7448542024014;2096.9825130890054;605.2087958115184;2078.0205655526993;584.0372750642673;2034.0925449871465;746.2275064267352;1915.145605559793;452.94609712687515;590.8534704370179;1002.7699228791773;484.7520733783709;1012.7760202120063;674.0346425674892;1176.1313868613138;578.736503856041;1033.6131105398458;703.5760726072607;1009.8843234323432;511.43421595314686;1203.3533778767633;711.4723650385604;1089.241002570694;1121.964355948869;1220.178564405113;1240.8196744922943;1153.337606222094;1055.5;983.5;980.8566260808187;1063.2676019057703;1077.0;946.0;1106.1295322819785;1102.9742552904702;1003.2339865457736;1208.2600175489908;1380.5072463768115;1017.7507246376812;1500.04026884524;1224.784112636885;1678.2712550607287;1101.4993252361671;1549.817437890027;1109.0576356999882;1386.340616966581;1069.2127249357327;1566.4987902911105;976.4510263014125;1628.7013070323148;1209.000801860316;1850.0317973133822;1108.2008161877231;1942.8672571396128;914.1012320445125;1987.1906880189797;1198.0983985765124;2064.747103932126;999.7909936368086;2074.710591133005;1111.1189107827038;1857.577492511767;1009.795977749251;1930.882944034072;1054.8584547813934
41;1.37;484.7084638135003;582.8121955462769;617.7552760706968;531.8970987566099;710.4342105263158;607.0611235535647;576.239889944453;784.9583138659606;595.8856022225854;646.8105354905485;480.2833966333755;702.2920710836029;687.2587122469299;757.839971235756;1166.002911986688;791.2338503595411;1113.1259640102826;536.025706940874;1111.0321336760926;644.206940874036;1240.1236764083014;683.2375052943668;1081.8727872457393;667.5278724573942;1094.1058988461123;536.6487292857399;1030.7960199004974;699.681592039801;1570.6523136246788;655.8872107969153;1551.7221384785448;626.9475932067129;1599.9346331988645;454.0442253100254;1670.5501285347045;685.2278277634962;1414.1647562280298;622.9228946966223;1479.8252368647716;502.3722652885443;1725.2732573908324;582.3582858692704;1980.7172236503857;721.6645244215938;1958.80205655527;610.3354755784062;1828.9446438692612;577.8545248441337;2096.9805666038656;605.4071593050031;2070.1311053984577;585.7904884318766;2035.8457583547556;752.3637532133675;1915.0969200580153;453.0102380342974;592.5057840616967;1007.7268637532134;484.6944810182137;1012.6764867237217;674.3535353535353;1175.8967452300785;573.7795629820051;1047.9331619537274;707.7068358940102;1045.2857270095747;514.2688604203299;1207.1908230762788;717.5308483290488;1088.6902313624678;1121.8789527871745;1220.241506103839;1240.7913005905227;1153.3541696672908;1048.2372549019606;992.1607843137253;990.4444444444443;1059.0;1074.496876561719;967.7656171914043;1105.6931996453175;1102.7586794898027;1003.0646002317498;1208.3165314793357;1380.6276276276276;1017.3543543543543;1500.31922920657;1225.2352429044054;1678.0017352894777;1101.3317557974444;1549.6517919887563;1109.1611618646052;1387.8368763399833;1051.9497801518949;1566.500668712139;976.3258594917787;1628.695784337253;1209.0312774978001;1850.0206748915552;1108.2581263027434;1942.8354956185271;914.0657220894503;1987.1373247802328;1198.1200997861724;2064.701852754754;999.8442223305705;2074.6724137931033;1111.1587301587301;1857.5222592497648;1009.7903956250533;1931.693496416124;1055.204774117183
42;1.4;484.7761805192542;582.6323401289422;617.6534399086497;532.0376344086021;710.4776022001585;606.9628490187852;576.286478624487;784.9567295205443;596.1928869832893;646.8244832893579;480.3308489195143;702.3464585384146;687.4735226799833;756.081304619226;1166.1666371733616;791.8410310859434;1104.0;555.0;1094.1152882205513;641.9899749373433;1249.7409978898645;685.3431352528759;1080.2581530410364;665.946295232625;1096.671805583184;545.0423711955441;1031.1644444444444;699.8222222222222;1574.8438303341902;653.0928663239074;1550.9073185362927;627.1612927414517;1599.6771960827625;453.6250644282453;1674.0430591259642;677.5433804627249;1414.2561339142399;622.8792325919131;1479.804532087874;502.5047569624632;1724.8976464148875;581.8594690749862;1977.210796915167;722.5411311053984;1954.4190231362468;604.1992287917737;1829.1023867389542;577.5180407552814;2097.0695010271943;605.4086145060761;2067.5012853470434;581.4074550128535;2032.3393316195372;748.8573264781492;1915.2144324601952;452.8992467043314;590.3026992287918;1008.8284061696659;484.75858851937215;1012.6396663373943;674.1328413284133;1175.8827973994025;583.7949871465296;1039.1577763496143;707.7972292752461;1045.126642612143;515.3898747390397;1209.4799060542798;703.7615681233933;1088.1394601542415;1121.9784073582214;1220.228026166937;1240.8563408665611;1153.3472002303151;1048.469135802469;992.19341563786;962.6600361663653;1076.3164556962026;1072.7765056648777;968.2358576823692;1106.272882513661;1102.2555327868852;1003.1641574985524;1208.3053464582126;1380.6850152905197;1017.3241590214067;1500.6323000116101;1225.6699756182516;1677.716807247735;1100.7842080599812;1549.6396569828491;1109.2087271030216;1388.2033475783473;1051.1606837606837;1566.5725768321513;976.286524822695;1628.7148459383752;1209.014725890356;1850.1173581710416;1108.251030200395;1942.8950364298723;914.0571493624772;1987.2219656601537;1198.0682060390764;2064.7555936632366;999.8390494855463;2074.783606557377;1111.144945355191;1857.6116388532305;1009.7916131792896;1932.2861277252557;1055.054344330825
43;1.43;484.85522017509476;582.7571322792804;617.8089250845358;531.9988569795685;710.44352809617;607.025067561271;576.2613961224596;784.9882010499506;595.0028480482492;646.7947171497179;479.93379629629624;702.2748611111111;687.401455333643;755.9290395830106;1166.0252489748095;792.3118336262448;1123.8417508417508;560.7643097643097;1079.0701754385964;648.1649122807017;1250.4275069193102;686.1987083954297;1078.6924905722249;661.6204569055036;1096.4412500762985;548.1959042910333;1031.1644444444444;699.8222222222222;1578.3367609254499;657.982969151671;1549.76986260454;626.759906411788;1599.72606538237;453.38711325160534;1677.5359897172239;676.844794344473;1414.2670489296636;622.8844036697247;1479.780008691873;502.5229900043459;1724.7108940442272;581.7696377696378;1969.3213367609255;722.5411311053984;1954.4190231362468;615.5951156812339;1829.111235188287;577.4168993113717;2097.129476295287;605.342416937428;2078.897172236504;584.0372750642673;2035.8457583547556;742.7210796915167;1915.26335552142;452.84528076463556;595.2596401028277;1008.2776349614396;484.71688596491225;1012.6258771929824;674.2390347014268;1175.8906112383302;582.1233933161953;1029.685411311054;707.8247330563373;1045.142250815351;515.6373312564901;1209.7924022152993;715.8785347043702;1084.8348329048843;1122.0064992614475;1220.2577548005909;1240.8735797497484;1153.3621458363295;1048.469135802469;992.19341563786;961.6054961025234;1081.11428193949;1071.6462529274004;968.2847775175644;1106.4121124630508;1101.9358630645495;1003.1308627678054;1208.2711831692723;1381.0288461538462;1016.6987179487179;1500.7716060131172;1225.8620349410876;1677.528483992467;1100.5100439422472;1549.6511017838404;1109.2464148303602;1387.9625603864733;1051.1152671213413;1566.602509469697;976.2547348484849;1628.7341660661382;1209.0209784610456;1850.2383119802203;1108.285401213756;1942.910221309605;914.0135181382615;1987.2005097202464;1198.0798364153627;2064.7381068752034;999.8695014662757;2074.763718263718;1111.1657111657112;1857.6093843650997;1009.7912492507919;1932.948178189777;1055.2473284408393
44;1.47;485.4305685827861;583.9691812943856;617.7834692612199;532.0476463013307;710.5395428943815;606.8943816040589;576.2557776389756;784.987768061628;595.1114260308991;646.6198177170168;479.97593360995853;702.1903181189489;687.3672438672438;755.8212224283652;1165.6162542539078;793.1075157178288;1122.638888888889;560.4583333333334;1079.4302325581396;648.5348837209302;1256.621212121212;687.3939393939394;1078.6621445978878;661.69019767127;1096.4141160873826;550.8611447345668;1031.2374429223744;699.7899543378995;1576.939588688946;653.7914524421594;1548.7654709303777;625.9382910207444;1599.6663738837651;453.1865759039672;1673.3444730077122;678.2419665809769;1414.2950217939895;622.8627361015523;1479.6650914500742;502.7421020390303;1724.3477333333333;581.5193333333333;1973.7043701799485;719.9113110539846;1953.542416452442;612.96529562982;1829.1475450283738;577.1881322477177;2097.091163018051;605.3627317481931;2073.6375321336764;584.0372750642673;2039.3521850899742;752.3637532133675;1915.352524735585;452.71639372227907;585.3457583547558;1007.1760925449871;484.7331688596491;1012.6043311403508;674.3562729100154;1175.7776989476172;581.008997429306;1038.6005784061697;703.8130848861283;1009.8537474120083;516.0154117129018;1209.6405988551298;699.9061696658098;1091.444087403599;1122.0059101654847;1220.316538613081;1240.8933966335778;1153.3598043446987;1048.5696202531647;992.1350210970463;964.4602288984262;1081.107296137339;1071.2666512932856;968.0303624274567;1106.5138228197172;1101.8178559117546;1003.2048911996918;1208.1176583862891;1381.081818181818;1016.4727272727273;1500.8746001279587;1226.0529866806257;1677.4783498661627;1100.2660998267988;1549.611633031779;1109.3205752725585;1388.0564370141624;1050.924431192986;1566.6619262068418;976.1610966263727;1628.7555395568354;1208.9974402047835;1850.3202724764958;1108.2716320441366;1942.9175081293856;914.0039933823948;1987.3113715740246;1198.050198306991;2064.745083639331;999.857690738474;2074.851897351897;1111.1912366912368;1857.608729139923;1009.7626016260161;1933.5399143302182;1055.4057632398753
45;1.5;485.53483055406133;583.9270665232203;617.7639405204461;532.0486607568391;710.5148298179447;606.888904409368;576.2118988132418;785.0004164064126;595.0755134805956;647.1079554891214;479.87925170068024;702.2745449531163;688.3399705014749;757.1872102823429;1165.9240987827714;793.4197097378276;1122.9298245614034;560.5859649122807;1079.4175084175083;647.9023569023568;1260.7275877792977;713.0361149110807;1078.0040420371868;661.8265966046888;1095.7511398491254;552.2454613280279;1031.2374429223744;699.7899543378995;1571.3508997429308;650.9971079691517;1547.5782185160142;625.5339693987429;1599.378401915959;453.1120545758037;1671.9473007712081;688.7207583547558;1414.3096275904259;622.8376538961535;1479.605440391848;502.8102860141695;1724.0283080119464;581.4524087780808;1977.210796915167;719.9113110539846;1951.789203084833;608.5822622107969;1829.2727102453644;577.4012611600174;2097.077621742472;605.3086005729057;2078.897172236504;584.913881748072;2036.7223650385604;754.1169665809769;1915.3166623700265;452.5834837157343;587.5488431876606;1006.6253213367609;484.72880333443015;1012.6007458593836;674.6597962996444;1175.5055746399084;588.2525706940874;1034.7001928020566;703.7868091805451;1009.8303090562598;516.3496749253206;1209.9587945879457;710.3708226221079;1093.6471722365038;1122.079135273551;1220.1263603683458;1240.8933966335778;1153.3598043446987;1048.4596949891065;992.2004357298474;965.9661728395062;1085.1295061728395;1071.2875671885954;968.1751577471372;1107.168517756753;1102.3499931441106;1003.188460790037;1208.1381591749366;1381.4150943396226;1016.2138364779873;1500.9034690799394;1225.9688478941873;1677.4681127630188;1099.8077829230645;1549.7220372641784;1109.1833420945038;1388.0212269157291;1050.7290030425245;1566.9030345580777;976.7646462282548;1628.7973416606612;1208.9842261189847;1850.3687166526254;1108.2867172142655;1942.928119116892;913.9923555251297;1987.261658953364;1198.0903049721135;2064.769651011089;999.8704337899543;2074.8632705946534;1111.2006955810148;1857.6266358737491;1009.7616970319048;1933.897128245476;1055.5014424337792
46;1.53;485.9433793627385;583.9252357331188;617.7416201783244;532.0742383063939;710.5270540151408;606.8098091124425;576.2106495940037;785.000104101603;594.7068525760925;646.9269965425381;479.91834314128;702.2207928470416;688.547066561431;757.1300710339384;1165.7870949074072;793.8859953703703;1124.293059125964;564.6413881748072;1079.4467353951889;647.828178694158;1259.7422640784164;719.1151899545133;1077.9405402511177;661.4734827189249;1095.723102921059;553.0281376572516;1031.2374429223744;699.7899543378995;1572.7480719794344;649.5999357326479;1547.820569936247;625.0490052999462;1599.3151620875126;452.9609681639773;1674.0430591259642;686.625;1414.2863149847094;622.844877675841;1478.699248826291;504.04178403755867;1723.9300595238096;581.4986359126984;1971.0745501285346;717.2814910025706;1950.0359897172236;612.96529562982;1829.3442314919203;577.4602906175622;2096.971600180537;605.6474325591084;2072.7609254498716;587.5437017994859;2039.3521850899742;749.7339331619537;1915.3194765204003;452.6774441878368;582.5919023136246;1010.4807197943444;484.72983959569325;1012.4936277741156;674.3788956037445;1176.0497096812417;584.7949871465296;1030.8592544987146;703.610667996012;1009.5380525091392;516.4732315253642;1210.0924170616113;701.0077120822622;1096.951799485861;1122.050578105781;1220.1486838868389;1240.8845766853528;1153.351013367831;1048.3555555555554;992.4466666666667;966.9760451350351;1091.1834073251941;1072.0146640900307;968.3337880337992;1106.8537195994277;1102.2763233190271;1003.2224819793493;1208.0664328852522;1381.4716981132076;1015.7106918238993;1500.9642566072882;1226.005413901502;1677.4689554419283;1099.7010794578362;1549.794308800281;1109.132677557234;1388.1535211759365;1050.3227191787996;1566.9755365797369;977.0930071543964;1628.769717351269;1208.966690687805;1850.0521503555706;1108.1999661361328;1942.8990950998805;914.0351715895509;1987.2732230719068;1198.0739225798802;2064.7608925808286;999.8381790048049;2074.8394001363326;1111.1903885480572;1857.608729139923;1009.7626016260161;1934.168927906358;1055.3240888534183
47;1.57;486.4835699263933;583.5023221170696;617.7604955920895;532.0726233023588;710.541399498188;606.8280828919245;576.214304318383;785.0242225347711;593.879027071274;648.0747237326784;479.8614257768072;702.2055866430098;689.1330445544554;757.1371183993399;1165.6278221604723;794.0351395160357;1116.6156812339332;561.1516709511568;1079.07;648.04;1259.6958856215272;719.1927327214835;1077.7512636339452;661.1996275605214;1095.1914389799636;553.9330991412959;1031.2657657657655;699.7747747747748;1576.241002570694;653.0928663239074;1547.4875960596212;624.5650884522152;1599.0794726107224;452.84105477855474;1671.9473007712081;681.0363110539846;1414.2829741708695;622.8644352743389;1479.0393983503152;504.027365356623;1723.4024447578747;581.3179360601786;2010.521850899743;712.021850899743;1949.159383033419;620.8547557840617;1829.3734509951182;577.4507447740643;2096.9744813278007;605.8629668049792;2079.7737789203084;587.5437017994859;2037.5989717223651;752.3637532133675;1915.2908202622782;452.7246078683466;587.5488431876606;1007.7268637532134;484.74656781987915;1012.5020318506315;674.91408245166;1175.945214641858;584.9093830334191;1044.7297557840616;703.4532063156038;1009.6926876598747;516.6727704306544;1210.6172431332654;707.6169665809769;1087.0379177377893;1122.0296537116396;1220.151815181518;1240.9055005026569;1153.4064340083298;1049.077763496144;992.4746143958869;970.0341321713869;1098.0923021060275;1072.3285328532854;968.648402340234;1106.8516803479968;1100.958114081246;1003.1703248463565;1208.0828211881767;1381.9068100358422;1015.3261648745519;1500.9716931679188;1226.032908148407;1677.5274796747965;1099.6630894308942;1549.8981661654577;1109.008019340763;1388.1819437251854;1050.1082686000343;1564.7664035520474;978.5951323795427;1628.7806912035924;1209.0003207441264;1850.0661914460286;1108.26544467074;1942.9769291964994;914.0645527900897;1987.2010346057796;1198.092044238316;2064.753999347045;999.8969964087495;2074.7906105205775;1111.2201553556827;1857.5892169448011;1009.7738981600342;1934.3217170705652;1055.3087656051805
