Frame;Time;X_Arena0_2A_Control2_5;Y_Arena0_2A_Control2_5;X_Arena0_2A_Control2_6;Y_Arena0_2A_Control2_6;X_Arena0_2A_Control2_3;Y_Arena0_2A_Control2_3;X_Arena0_2A_Control2_4;Y_Arena0_2A_Control2_4;X_Arena0_2A_Control2_7;Y_Arena0_2A_Control2_7;X_Arena0_2A_Control2_2;Y_Arena0_2A_Control2_2;X_Arena0_2A_Control2_1;Y_Arena0_2A_Control2_1;X_Arena1_2A_CM1_7;Y_Arena1_2A_CM1_7;X_Arena1_2A_CM1_3;Y_Arena1_2A_CM1_3;X_Arena1_2A_CM1_5;Y_Arena1_2A_CM1_5;X_Arena1_2A_CM1_1;Y_Arena1_2A_CM1_1;X_Arena1_2A_CM1_6;Y_Arena1_2A_CM1_6;X_Arena1_2A_CM1_2;Y_Arena1_2A_CM1_2;X_Arena1_2A_CM1_4;Y_Arena1_2A_CM1_4;X_Arena2_2A_HT2_4;Y_Arena2_2A_HT2_4;X_Arena2_2A_HT2_7;Y_Arena2_2A_HT2_7;X_Arena2_2A_HT2_5;Y_Arena2_2A_HT2_5;X_Arena2_2A_HT2_3;Y_Arena2_2A_HT2_3;X_Arena2_2A_HT2_2;Y_Arena2_2A_HT2_2;X_Arena2_2A_HT2_1;Y_Arena2_2A_HT2_1;X_Arena2_2A_HT2_6;Y_Arena2_2A_HT2_6;X_Arena3_2A_CM2_6;Y_Arena3_2A_CM2_6;X_Arena3_2A_CM2_4;Y_Arena3_2A_CM2_4;X_Arena3_2A_CM2_1;Y_Arena3_2A_CM2_1;X_Arena3_2A_CM2_2;Y_Arena3_2A_CM2_2;X_Arena3_2A_CM2_7;Y_Arena3_2A_CM2_7;X_Arena3_2A_CM2_5;Y_Arena3_2A_CM2_5;X_Arena3_2A_CM2_3;Y_Arena3_2A_CM2_3;X_Arena4_2A_HT1_4;Y_Arena4_2A_HT1_4;X_Arena4_2A_HT1_3;Y_Arena4_2A_HT1_3;X_Arena4_2A_HT1_6;Y_Arena4_2A_HT1_6;X_Arena4_2A_HT1_5;Y_Arena4_2A_HT1_5;X_Arena4_2A_HT1_2;Y_Arena4_2A_HT1_2;X_Arena4_2A_HT1_1;Y_Arena4_2A_HT1_1;X_Arena4_2A_HT1_7;Y_Arena4_2A_HT1_7;X_Arena5_2A_HS1_1;Y_Arena5_2A_HS1_1;X_Arena5_2A_HS1_5;Y_Arena5_2A_HS1_5;X_Arena5_2A_HS1_7;Y_Arena5_2A_HS1_7;X_Arena5_2A_HS1_6;Y_Arena5_2A_HS1_6;X_Arena5_2A_HS1_2;Y_Arena5_2A_HS1_2;X_Arena5_2A_HS1_4;Y_Arena5_2A_HS1_4;X_Arena5_2A_HS1_3;Y_Arena5_2A_HS1_3;X_Arena6_2A_Control1_4;Y_Arena6_2A_Control1_4;X_Arena6_2A_Control1_7;Y_Arena6_2A_Control1_7;X_Arena6_2A_Control1_2;Y_Arena6_2A_Control1_2;X_Arena6_2A_Control1_1;Y_Arena6_2A_Control1_1;X_Arena6_2A_Control1_3;Y_Arena6_2A_Control1_3;X_Arena6_2A_Control1_6;Y_Arena6_2A_Control1_6;X_Arena6_2A_Control1_5;Y_Arena6_2A_Control1_5;X_Arena7_2A_HS2_3;Y_Arena7_2A_HS2_3;X_Arena7_2A_HS2_1;Y_Arena7_2A_HS2_1;X_Arena7_2A_HS2_6;Y_Arena7_2A_HS2_6;X_Arena7_2A_HS2_5;Y_Arena7_2A_HS2_5;X_Arena7_2A_HS2_2;Y_Arena7_2A_HS2_2;X_Arena7_2A_HS2_7;Y_Arena7_2A_HS2_7;X_Arena7_2A_HS2_4;Y_Arena7_2A_HS2_4
44;1.47;638.4108025523501;805.4028938617776;546.7840470419247;682.7129455067779;826.4150657818138;672.2875771335429;793.259587020649;794.7050147492624;741.5501706900756;734.0486466715436;722.5;513.5;641.9091105354058;559.8428324697754;1159.8877062021932;693.2269376094368;1280.2408041060735;720.600370687197;1040.4398433675967;759.8306167400881;1110.4681765581088;562.598997079407;1043.3055555555554;750.736111111111;1195.3508997429306;565.8026992287918;1161.1227141928896;801.1644852872922;1468.3707393300126;718.1454243578473;1589.3311931514177;650.8800428036383;1421.5;708.5;1711.1781990521326;732.7510268562402;1705.5;552.0;1555.8296650717703;481.3810207336523;1426.4590340664079;571.7678956446744;1914.5250443775565;543.2229682796943;2010.41775147929;772.2546632854325;1939.8570374469655;499.337207157351;2085.7924454828662;585.577362409138;1987.0;688.0;1871.1208370837085;742.3664866486648;2134.0009752925876;699.3009319462504;708.3861125723304;1225.2581097667894;858.2907960757882;1141.9006215831646;572.117125984252;1144.728182414698;650.9510216529429;1276.2095150960658;836.7994858611825;1165.2316838046272;670.0152462861611;1005.7452436799582;670.4924306139613;1113.2534342584804;1199.6925742574258;1022.0823432343234;1083.4770576131687;1243.376183127572;1166.0408093278463;1181.2800068587105;1074.6635541988387;1085.3903752917938;1292.482111089148;1120.1880477037623;1216.2475213675214;1298.7730769230768;1316.781862745098;1236.6269607843135;1496.1185594717037;1213.764647162712;1580.2810477817466;1155.0206036133975;1709.7477248318353;1170.3036007009214;1680.7407407407406;1046.4814814814813;1622.3414588586904;1311.830484729616;1483.5640741765847;1044.2695820647662;1442.64317482039;1155.8243813433687;2130.796328842023;1175.6592462409685;2021.521544788128;1031.4842362476904;1877.9221318879854;1138.7288166214994;1942.637338187702;1236.3021844660195;2138.7410430839;1031.3414965986394;2029.9125964010282;1129.7271850899742;2047.3772493573265;1271.5401670951157
45;1.5;638.8240193444385;805.5523911875335;546.8185120408987;682.8589174402439;825.303727156585;671.8479142365161;793.3035714285714;794.9464285714286;741.3149676956209;733.6571548217277;722.5;514.0;641.8701474734331;560.024615050965;1159.9599243681978;693.4015864231691;1280.2954849179075;720.7178312332951;1040.8697920493792;760.2394248903911;1110.656999351912;562.351857852668;1043.4082397003745;750.8913857677902;1202.3303341902313;563.7088688946016;1161.3572273480008;804.2228530872959;1453.0;713.0;1589.4540027715593;650.8101481718367;1420.7466666666667;709.1466666666665;1710.8618948618948;733.075636075636;1705.5;552.0;1555.4665138782786;481.1501570325099;1426.633051398829;572.2218607677294;1915.3157854229198;541.6681289925344;2010.5181165564409;772.2835905262563;1941.3979591836735;498.30916577157177;2084.3047404063204;585.371457236017;1998.0;701.0;1871.2053531264057;742.4586894586894;2134.030607830413;699.3739995673805;708.1731601731602;1224.4559884559885;856.1865781710914;1147.3063632532658;572.2326109893677;1144.6764061358656;652.0856840153622;1275.766852072573;833.4562982005141;1169.1320694087403;670.0864517722613;1006.1853773002346;669.6797636160358;1110.6040568599265;1197.3350556153569;1025.0309293146752;1083.5378541569903;1243.53811219487;1166.145133653187;1181.3991889421977;1074.737924865832;1085.3858676207512;1292.5777205493923;1120.3454833597464;1216.3838878858223;1298.955721778007;1317.0161384976525;1236.8030125195617;1493.7538767961303;1214.1155925451699;1580.440948969527;1155.145252556715;1710.0396238316416;1170.6676988359425;1680.6060606060603;1046.3333333333333;1621.4583935975313;1312.3967794812456;1483.643735094478;1044.4234085488902;1442.8178068064626;1155.9431648905695;2130.863007318696;1176.17624750499;2021.564088793412;1031.6306241794962;1877.5337452026583;1139.0338856126555;1944.4198994252872;1237.2547593390802;2138.9491362763915;1029.5358285348689;2025.8766066838048;1129.608290488432;2053.305912596401;1266.069087403599
46;1.53;638.6626027273547;805.3676510430778;546.8271604938271;682.6846240179573;825.1181434599155;671.3907611375965;793.2507645259939;794.8562691131498;740.8996136769878;733.1926425647234;722.8641975308642;513.6913580246913;641.9198401123534;559.8756549451737;1159.9493104561598;693.2673308426733;1280.135053763441;720.7515890083631;1040.9387233420975;760.169515045282;1110.7132139532337;562.3686545096107;1043.5;751.0;1206.517994858612;565.1047557840617;1161.1003162555344;803.4137887413028;1459.810411311054;707.2374678663239;1589.5089238003632;650.7160414662819;1421.25786163522;710.6163522012578;1710.9453391898487;732.8219619326501;1705.5;552.0;1556.114360612763;480.8427131973458;1426.7786005580597;572.5066537883665;1916.1657169990503;540.2374960430516;2010.503325442453;772.3055461616503;1942.279175784099;497.6435083880379;2083.5394052044608;584.9177199504336;1998.0;701.0;1871.224797479748;742.4056405640564;2134.042590178183;699.3799435028249;707.2989597467209;1223.907583295643;852.8135738831616;1148.094788087056;571.9519015659954;1144.2361776925534;652.1138325637422;1275.5120123134577;821.1979434447301;1168.5748714652957;670.2024943310657;1007.1738095238095;668.3373726729891;1109.39339655778;1197.264953573742;1025.2032678327214;1083.5229414490962;1243.408002471806;1166.0611930065136;1181.2706547823107;1075.2060218978102;1084.9968369829683;1292.553954467693;1120.2206869324912;1216.251111111111;1298.7710256410257;1316.848956802821;1236.6661769027328;1492.3020895920956;1214.094198544629;1580.4223634578618;1155.0951273704334;1709.9593984102473;1170.6896551724137;1680.2857142857142;1046.095238095238;1619.4614035087718;1312.585552115583;1483.6130394857666;1044.3919191919192;1442.6761578044598;1155.8722698684962;2130.626695784528;1176.5022169280655;2021.7626542657842;1031.066475883861;1877.574022084971;1138.9985027138312;1944.6020561907294;1237.2363733049722;2138.26426690079;1027.3011413520633;2036.0;1117.0;2062.90616966581;1272.2406812339332
47;1.57;638.7187260341949;805.4183245364732;546.9288505592239;682.7406908323226;825.1699196326063;671.562626428298;793.4310344827586;794.9827586206897;741.0861740785602;733.1568322085712;723.0;513.6666666666666;642.0096524049671;559.9772246624369;1160.0253924284395;693.2793167128347;1280.1861446939165;720.772644406064;1041.1774299714766;760.2791633145615;1111.4008626239215;563.3137633577958;1043.5917602996253;750.9250936329587;1204.4241645244215;563.7088688946016;1161.4540713999197;802.8271159245888;1460.5;708.616645244216;1589.5713526724046;650.738072468388;1421.142857142857;711.0773809523808;1711.1685257482802;732.6499349321434;1699.8074074074073;548.8925925925926;1556.2006040775234;480.73160500041945;1428.5198109778262;576.4283290924512;1915.6362040006106;540.5355016032983;2010.4551929116194;772.3651861821444;1943.0232044198895;497.19594843462244;2085.8385542168676;582.0382864792504;2012.0;684.0;1871.314240790656;742.4578466606768;2134.145360155743;699.3490157906122;707.2666933226709;1223.5639077702251;850.8918228279387;1148.2308347529813;571.939651107968;1144.060034574886;652.0991991385691;1275.2527087960157;830.1131105398457;1168.5748714652957;669.779785370127;1007.1378668418747;668.2433473389356;1109.2788865546217;1197.2543972543972;1025.1076076076074;1083.5446336429309;1243.4694014447884;1166.2252144082333;1181.3733562035447;1077.5790151053309;1084.1400121926438;1292.6367893417755;1120.2912544519193;1216.391788806034;1298.8414331019112;1317.0770588235293;1236.7528431372548;1491.2303771661568;1214.1506116207952;1580.5189211575293;1155.138944970751;1709.9512710654099;1170.7460154241646;1680.102564102564;1046.076923076923;1619.6901394617953;1313.779120015714;1483.726807421625;1044.3986838497394;1442.8986602542082;1155.9150349249971;2130.4615803073575;1177.503943968448;2022.0540014164305;1031.1851983002832;1877.6962463727416;1139.0386595525601;1944.6835409488472;1237.3328915981976;2137.2926829268295;1025.5028332101501;2036.0;1117.0;2060.848971722365;1273.612146529563
48;1.6;638.7054989816701;805.3992305951572;546.8731012232827;682.8170004928977;825.3937557993559;671.911904372032;793.2857142857143;795.0178571428571;742.1656080922135;734.7295930369324;722.5;514.0;641.7687952528717;560.0930916217541;1159.942385693215;693.3098266961651;1279.9401498670532;721.0017403915881;1041.1071817587683;760.4531503400866;1110.179223504722;563.0055264078349;1043.5;751.0;1204.4241645244215;570.6883033419023;1161.4283985478016;803.0434314911927;1461.8791773778921;707.9270565552699;1588.4488448844884;650.0638486925615;1421.3333333333333;711.7482993197278;1711.397799599927;732.3180578286962;1699.7751937984494;548.9573643410852;1556.1566224889555;480.9098941402017;1429.0792780443226;577.7846698652045;1915.629039497307;540.69486834231;2010.4661851976261;772.4080730041428;1943.610741971207;496.7877445551864;2084.532328696548;582.3455692941782;2013.2839506172838;684.2098765432098;1871.228397839784;742.4505700570056;2134.030795922793;699.3600086749078;706.9154829545455;1222.3400804924242;840.3650793650793;1147.2063492063492;572.0648474868658;1144.0778640319925;651.935053677402;1275.1225578449023;823.426735218509;1167.4604755784062;669.7976824303163;1006.7180290218186;667.9205929062996;1108.9472383977413;1197.55737009544;1024.7870625662779;1083.5023459654549;1243.518123227636;1166.1315247252746;1181.3507898351647;1077.4909722222221;1083.5652083333334;1292.4952889240296;1120.2588785662515;1216.2764917695474;1298.8963477366256;1316.8961651917405;1236.7488692232055;1491.2546270330904;1214.3217423817537;1580.5088045442808;1155.1728375935966;1709.8406984018652;1170.8238639595063;1679.75;1046.2916666666665;1619.0210432720805;1314.0920766646907;1483.659826721386;1044.4264477884176;1442.719876416066;1155.9591486440097;2130.408478231567;1177.6193557083163;2021.9475270342139;1031.1442415647343;1877.5688578088577;1139.0518414918415;1944.4592335733971;1237.3957499777716;2127.7610089781956;1016.5837252387058;2035.0;1116.0;2079.3637532133675;1272.926413881748
49;1.63;638.6342259072992;805.4157038647999;546.7510213243546;682.8133333333334;824.8849238387426;671.4941062489908;793.2272727272727;794.9818181818182;742.5710025645612;735.3165742231764;722.5;514.0;641.7075698080279;560.1162739965096;1159.8565289714445;693.3494593845301;1279.805710102489;721.2080039043435;1041.1863130798;760.7379425907038;1109.357664766915;562.7859856787958;1043.441947565543;751.1086142322097;1205.8200514138816;556.7294344473007;1161.2650666666666;803.0274666666666;1456.2082531125657;713.7707611346425;1589.0153307052121;650.486311870346;1421.847222222222;711.861111111111;1711.3556851311953;732.0702358865624;1700.1083333333331;549.2666666666667;1556.179;480.83241666666663;1429.3438013136288;580.0982142857143;1915.992478403336;540.6396336014299;2010.3405857740586;772.4923849372385;1944.2497689036788;496.2580883712331;2084.8601302278985;581.5537190082645;2012.7484276729558;684.4213836477986;1871.1271377137714;742.4334683468346;2133.9770114942526;699.3600086749078;708.3080960357341;1221.8623115577889;840.6969696969696;1147.3030303030303;571.8617848970251;1143.5291380625476;651.8341625207297;1274.8798673300166;831.2275064267352;1166.9032776349613;669.3244523386619;1006.2561673574106;667.6895048814505;1109.0165620641562;1197.8459699453551;1023.8633196721312;1083.4202135892276;1243.5231904245989;1166.0840480274442;1181.3499142367066;1077.3469748374328;1083.1548628781452;1292.4509726343554;1120.2931091328717;1216.1801615953239;1298.943699501461;1316.7779413207732;1236.6886468452556;1491.1539603042106;1214.3564582946885;1580.1609501435655;1155.094544505351;1709.7248975409836;1170.88456284153;1679.75;1046.2916666666665;1618.6485463958581;1314.9630625248903;1483.575558595531;1044.4579115367076;1442.5999314364074;1155.9588618443606;2130.5708772655225;1177.9005581972297;2021.7494479259922;1030.9662787227692;1877.524981357196;1139.1130686055183;1944.092482956584;1237.398367420165;2119.349559182142;1009.4043331457513;2034.5;1116.0;2072.5064267352186;1264.0118894601542
50;1.67;638.6630726536554;805.5189026886857;546.8584935251154;682.9244074024285;825.3707767043284;671.2260793624802;793.2822822822823;795.105105105105;742.9386329418849;736.3782595603734;722.5;514.0;641.746839599409;560.2290264324413;1159.9456281128944;693.3807415605977;1279.6223393868383;721.318443663347;1041.4056913535205;760.7815152620698;1109.4619655346455;562.755497872954;1043.5666666666666;751.2925925925925;1205.1221079691518;563.7088688946016;1160.9114227950467;803.0395501642657;1456.9428274428274;713.4586404586404;1585.495796040141;647.1807702739354;1422.2592592592594;712.9444444444445;1712.0681581685744;731.4627991675338;1700.1083333333331;549.2666666666667;1556.1544654714476;480.91318061088975;1430.0993377483444;584.6014803272302;1916.1258653704522;540.4259832081308;2010.3947148352568;772.5218263923733;1944.7416302765646;496.0576783114993;2084.8110734463276;580.4489265536723;2012.421052631579;685.7719298245614;1871.2165991902834;742.4681361523466;2134.054162596331;699.3572126343211;709.4552542372882;1220.8981920903955;834.2301386377335;1158.0440626883665;572.1234967955642;1142.518182472816;651.9176770503016;1273.6482621401478;826.7699228791773;1171.3608611825193;669.0351080246912;1006.4438657407408;667.6293634496919;1109.0355920602326;1198.1729470556454;1023.6638303619663;1083.494780361757;1243.5722480620154;1166.193349331505;1181.4168095074847;1077.5443046536795;1083.7481737012988;1292.5286720653103;1120.3185199815655;1216.2807288980573;1299.0153859377685;1316.9040165386887;1236.7772199251822;1491.1437717212366;1214.4197914761296;1580.4095327199957;1155.1961120640365;1709.784160435078;1170.9923521414005;1679.75;1046.2916666666665;1618.542269461667;1315.3935636256274;1483.655150525934;1044.5640188610807;1442.6563680054926;1156.0685433115916;2130.7994775555094;1177.9549735340618;2021.9342363215112;1031.0124754945643;1877.580603368499;1139.1523227836387;1944.1440129449838;1237.4002157497303;2119.141546162403;1009.2484241750092;2035.0;1116.0;2075.2493573264783;1278.4122750642673
51;1.7;638.7168899826816;805.2851153039832;546.8398833557649;682.8165993719156;825.103378965667;671.0595393307257;793.359649122807;794.9824561403509;743.5318467488518;737.2084239787285;722.6274509803922;514.2156862745097;641.633229012244;560.200955361555;1159.8952275454628;693.2253761654204;1280.0214897633223;721.0045496345772;1041.5001482799526;759.886170423092;1109.1717349786984;562.630086675481;1044.298076923077;750.5480769230769;1205.8200514138816;560.2191516709511;1160.5078115682766;802.6036970781156;1457.7282312306854;713.5630188450584;1585.331187986055;647.107803700724;1422.030303030303;712.8181818181819;1712.8244365361802;730.5902389425521;1700.1083333333331;549.2666666666667;1556.327515997673;480.7584974653037;1430.1651407256697;583.9428054707811;1916.1965679776108;540.102592428929;2010.4097976926935;772.5249958200969;1945.4199893673579;495.6916533758639;2084.331133839217;580.4482569009127;2013.0985915492959;686.9014084507043;1871.180693069307;742.4379687968797;2134.0370249728553;699.3526601520086;710.3218316672042;1220.4754380307427;833.5440309816468;1159.442498737161;571.6433080808081;1140.2267676767676;650.195146552747;1271.8480479411414;824.5411311053984;1172.4752570694088;668.9398845025087;1006.2867556565369;667.4715844325028;1109.1252239049013;1198.5518518518518;1023.7384920634921;1083.4856566909598;1243.4619837700934;1167.469394413991;1183.4450535108326;1077.4086590662323;1083.568200325733;1292.4910996835442;1120.2652953586498;1216.2268590073843;1298.9273570324574;1316.8323488875762;1236.642941523922;1490.7979779743637;1214.3146175603297;1580.276339053562;1155.0967758710349;1709.7129849564526;1170.9918561248728;1679.75;1046.2916666666665;1618.0589133963524;1315.48429294376;1483.6661239258253;1044.496788783356;1442.5663107130554;1156.033987828683;2130.803958074748;1178.0532340366844;2021.8542596892303;1030.9261177591236;1877.5564814814813;1139.1643518518517;1944.0606957145417;1237.4175183790567;2119.1525252525253;1009.2538108356289;2035.0;1116.0;2073.1921593830334;1269.4977506426735
52;1.73;638.7258520138508;805.4924366684891;546.9453713670614;682.9168460710441;825.2650073206443;670.7713247654682;793.2678062678062;795.3276353276353;743.71516256457;738.198966879368;722.3725490196077;514.7843137254902;641.8036762688614;560.3134705075445;1159.9777654765198;693.333194944183;1280.2352600318702;720.985706697571;1041.7023925112653;759.8881171110613;1108.838171929081;562.1544112453203;1044.4705882352941;750.6928104575162;1202.3303341902313;557.4273778920308;1159.1300929920428;802.2985332182916;1458.4683912968992;713.2791959339843;1585.2155519742143;647.1148267526189;1422.2102564102563;713.1333333333333;1714.575676079486;728.3065142686388;1700.1944444444443;549.0347222222222;1556.388751033912;480.8236559139785;1430.308341892046;583.6664384343261;1917.3911287190242;538.5010487065952;2010.5629877369006;772.5743032329989;1947.6696116326154;494.68360022087245;2084.1875724065294;580.290047393365;2014.0394736842106;688.3157894736842;1871.3242696629213;742.4865917602996;2134.148232735182;699.353126699293;710.6081511138486;1220.1852992505903;833.196764144307;1160.9640237162093;571.8539806547619;1139.618675595238;649.2292790441389;1270.8511107244358;844.0;1185.0;668.9739097673541;1006.4167844023735;666.557224308163;1111.8258934779585;1200.065415884928;1022.8809255784865;1083.5508777380767;1243.5832944953652;1167.184405773641;1183.508835828949;1076.3279779997104;1082.2865827181936;1292.5571814646364;1120.3030782413814;1216.3544086021504;1299.0221935483871;1317.0411510508739;1236.81781575329;1490.8575022461814;1214.3633423180593;1580.4905014014325;1155.226928267414;1709.8289570274999;1171.2634818453894;1679.75;1046.2916666666665;1617.1225285435812;1315.8118444258794;1483.724425131269;1044.5374796306355;1442.72366030881;1156.1684831970936;2131.0021349862254;1177.890564738292;2022.1064221272554;1030.9784544159545;1877.6404847812007;1139.1965029142382;1944.1343068325218;1237.440328105282;2118.997601918465;1008.969378343479;2035.0;1116.0;2071.1349614395886;1271.5549485861184
53;1.77;638.8580781028246;805.3459231790504;547.0271943995692;682.8803177167474;825.2982716049382;670.3266392318244;793.4310344827586;794.9827586206897;768.7751213282247;767.8000766283525;722.5;514.0;641.784613679193;560.4165835273251;1160.0546470805616;693.1986788617885;1279.948922392964;721.007296801005;1041.7408430377227;760.1944610331442;1108.4466158245948;562.5946139180171;1043.9194139194137;751.106227106227;1212.1015424164525;558.8232647814909;1159.0469416785206;802.0710289236605;1464.4625650733553;716.0456538886259;1585.3379192872117;647.4225628930818;1422.0;695.0;1714.672485453034;727.755308697952;1700.5289855072463;549.2753623188405;1556.3468400867098;480.9272969818242;1430.1382990308177;584.17597734945;1918.2424947637887;537.8832518811573;2010.6011204481792;772.4191036414564;1948.8596294216732;494.3484933557926;2083.088321596244;580.2321009389672;2013.8817204301076;688.1254480286738;1871.3857913669065;742.4774430455635;2134.0155324617276;699.2021454911163;711.1905039324206;1219.595688901835;832.6277927353455;1161.6366728071418;571.7845179365369;1139.0554235946158;649.0536772394563;1270.3900894620658;840.0;1184.0;669.2545730262533;1006.1421666192778;666.4346231664136;1112.5986342943854;1199.981396981397;1024.9682929682929;1083.6308839521516;1243.5458546942157;1166.8921608448416;1183.6991605740589;1075.9009009009008;1080.54962998713;1292.712106201704;1120.3040089822337;1216.4260832260832;1299.0229086229085;1317.1267688679245;1236.831269654088;1490.8828667145249;1214.3537927733908;1580.4783556524446;1155.1241565452092;1709.8313341217547;1171.3531565016613;1679.75;1046.2916666666665;1617.0237824521507;1315.309929884404;1483.8245900154025;1044.5437165896528;1442.8221307727479;1156.1802697759488;2131.126925192519;1177.931311881188;2022.1758157162312;1030.9914135133533;1877.7526252207042;1139.2448657187992;1944.150755124056;1237.5110571736786;2119.2535581542925;1009.1549270238419;2035.5;1116.0;2074.5636246786635;1273.612146529563
