Frame;Time;X_Arena0_5A_CMA_5;Y_Arena0_5A_CMA_5;X_Arena0_5A_CMA_2;Y_Arena0_5A_CMA_2;X_Arena0_5A_CMA_4;Y_Arena0_5A_CMA_4;X_Arena0_5A_CMA_3;Y_Arena0_5A_CMA_3;X_Arena0_5A_CMA_1;Y_Arena0_5A_CMA_1;X_Arena0_5A_CMA_6;Y_Arena0_5A_CMA_6;X_Arena0_5A_CMA_7;Y_Arena0_5A_CMA_7;X_Arena1_5A_HSA_6;Y_Arena1_5A_HSA_6;X_Arena1_5A_HSA_1;Y_Arena1_5A_HSA_1;X_Arena1_5A_HSA_7;Y_Arena1_5A_HSA_7;X_Arena1_5A_HSA_2;Y_Arena1_5A_HSA_2;X_Arena1_5A_HSA_3;Y_Arena1_5A_HSA_3;X_Arena1_5A_HSA_5;Y_Arena1_5A_HSA_5;X_Arena1_5A_HSA_4;Y_Arena1_5A_HSA_4;X_Arena2_5A_HTB_4;Y_Arena2_5A_HTB_4;X_Arena2_5A_HTB_2;Y_Arena2_5A_HTB_2;X_Arena2_5A_HTB_6;Y_Arena2_5A_HTB_6;X_Arena2_5A_HTB_5;Y_Arena2_5A_HTB_5;X_Arena2_5A_HTB_7;Y_Arena2_5A_HTB_7;X_Arena2_5A_HTB_3;Y_Arena2_5A_HTB_3;X_Arena2_5A_HTB_1;Y_Arena2_5A_HTB_1;X_Arena3_5A_ControlB_2;Y_Arena3_5A_ControlB_2;X_Arena3_5A_ControlB_6;Y_Arena3_5A_ControlB_6;X_Arena3_5A_ControlB_5;Y_Arena3_5A_ControlB_5;X_Arena3_5A_ControlB_4;Y_Arena3_5A_ControlB_4;X_Arena3_5A_ControlB_1;Y_Arena3_5A_ControlB_1;X_Arena3_5A_ControlB_7;Y_Arena3_5A_ControlB_7;X_Arena3_5A_ControlB_3;Y_Arena3_5A_ControlB_3;X_Arena4_5A_CMB_6;Y_Arena4_5A_CMB_6;X_Arena4_5A_CMB_2;Y_Arena4_5A_CMB_2;X_Arena4_5A_CMB_5;Y_Arena4_5A_CMB_5;X_Arena4_5A_CMB_3;Y_Arena4_5A_CMB_3;X_Arena4_5A_CMB_1;Y_Arena4_5A_CMB_1;X_Arena4_5A_CMB_4;Y_Arena4_5A_CMB_4;X_Arena4_5A_CMB_7;Y_Arena4_5A_CMB_7;X_Arena5_5A_ControlA_5;Y_Arena5_5A_ControlA_5;X_Arena5_5A_ControlA_6;Y_Arena5_5A_ControlA_6;X_Arena5_5A_ControlA_1;Y_Arena5_5A_ControlA_1;X_Arena5_5A_ControlA_2;Y_Arena5_5A_ControlA_2;X_Arena5_5A_ControlA_7;Y_Arena5_5A_ControlA_7;X_Arena5_5A_ControlA_3;Y_Arena5_5A_ControlA_3;X_Arena5_5A_ControlA_4;Y_Arena5_5A_ControlA_4;X_Arena6_5A_HTA_3;Y_Arena6_5A_HTA_3;X_Arena6_5A_HTA_2;Y_Arena6_5A_HTA_2;X_Arena6_5A_HTA_5;Y_Arena6_5A_HTA_5;X_Arena6_5A_HTA_1;Y_Arena6_5A_HTA_1;X_Arena6_5A_HTA_7;Y_Arena6_5A_HTA_7;X_Arena6_5A_HTA_6;Y_Arena6_5A_HTA_6;X_Arena6_5A_HTA_4;Y_Arena6_5A_HTA_4;X_Arena7_5A_HSB_4;Y_Arena7_5A_HSB_4;X_Arena7_5A_HSB_2;Y_Arena7_5A_HSB_2;X_Arena7_5A_HSB_7;Y_Arena7_5A_HSB_7;X_Arena7_5A_HSB_5;Y_Arena7_5A_HSB_5;X_Arena7_5A_HSB_6;Y_Arena7_5A_HSB_6;X_Arena7_5A_HSB_1;Y_Arena7_5A_HSB_1;X_Arena7_5A_HSB_3;Y_Arena7_5A_HSB_3
10;0.17;715.1551482754232;761.6178354757965;875.0461896929825;577.5156706871345;850.7998501150901;807.5050050853807;937.0632251555406;718.0848607140854;757.6336937227691;588.1803560862783;699.2764257620452;673.8362831858407;802.1390643036599;689.6084742310043;1073.0417601036527;655.8178601684357;1160.5708379710607;574.7660995388774;1207.8689407540394;691.1710461889995;1261.3440004612812;589.9964827307847;1315.1213528231583;706.0993407853252;1115.040695652174;786.7705507246376;1239.6105664488016;811.0031901649548;1530.3958923803655;791.0604230848223;1702.9108552205978;677.4023806443265;1513.8498289923702;582.7622204682978;1461.927269182022;698.6652042507554;1582.6695294607537;680.2359983343742;1665.7990153489716;807.6269331016507;1628.8284692417737;585.3310443490701;2101.766815761448;637.6051544195952;1885.304219922905;626.3449482653682;1886.2972154258416;750.3741698706746;2002.172833624477;815.4346514213117;1987.2689755623887;567.2579165992339;1972.9562841530055;707.5508310564662;2083.7796767817695;736.8112428787349;709.8839145221053;986.1020252779047;947.0297035283508;1086.3079134257694;682.3175508049617;1094.7531802586434;858.3897102306328;1220.4634995729023;869.1738843701912;956.0813365574852;776.603745318352;1214.111542390194;801.680701754386;1077.3911890838206;1160.5772708069285;1232.9065483734685;1082.6436488844865;1112.133154096505;1174.807242657542;990.6083262047333;1275.8511714141243;1013.7236361593348;1209.9022815097135;1112.2207929701974;1324.6501811980388;1113.1749449300078;1289.454139137194;1233.4018655266227;1730.7881184786268;1147.327555256367;1728.2018289349435;1031.2969534317378;1522.179970052983;1195.058108730707;1578.1833559628874;974.6492984838197;1609.7346702661011;1100.526417277285;1479.3155395136778;1075.1979483282676;1632.537010748327;1229.7041844115458;2031.6488331481187;1249.0937185796686;2110.1883028005896;1032.4871025479047;2021.2490633465904;1124.9609775779584;1917.3304306616903;1174.1974409098987;1884.623647240707;1082.8588425085702;1982.6591301942888;979.6587153425983;2134.6450216450216;1175.3549783549784
11;0.18;714.9956540084387;761.6918987341772;875.1877541695225;577.2854466529586;850.4135472370766;807.1562685680332;936.5668002672011;718.0763749721665;757.6698587127158;588.7944531658817;698.8160856269113;673.8198165137615;801.8629277181616;689.1723020854424;1072.5138199147227;655.788863807374;1159.930876304967;574.7547189707898;1207.4637134263057;691.0179382007109;1260.4940276551927;590.2115328037657;1314.5801287628328;706.4428397424743;1114.6918743102747;786.8840680722541;1241.1757258737016;812.1870972632855;1530.5407268951192;791.2113811007268;1700.7972778432143;677.9717750730707;1513.7619273301739;582.5954713006845;1461.6008356410628;698.5435553612203;1582.2409995764503;679.3776471833968;1666.4214951147464;807.5087480118154;1628.450246094586;585.130323132891;2101.2119755429053;637.5476280834914;1884.9499637793645;625.7643071509883;1886.009473990119;750.4424295263004;2002.07808;815.9304;1986.9179750080102;567.31998291146;1974.7469675763937;708.1885934219735;2083.9313403605784;736.7747249582396;709.8514792010812;985.7342443810381;946.7160911758067;1086.2036222071767;681.9016143450597;1094.6425829520954;858.0375512362818;1220.6858389527965;868.581720902961;955.9156405746115;776.1809720785936;1213.7142364701826;803.4485157699444;1077.1211348175634;1160.4347361218029;1232.8128474895218;1082.3762493486806;1112.0690635213869;1174.3516402296889;990.4946273238957;1275.382580244824;1013.6570767755401;1215.5;1113.7166666666667;1324.409777970637;1113.5924640196715;1289.0229393468119;1233.4287843442196;1728.4186814416832;1150.8197895679425;1727.9757754800592;1030.817676021664;1521.7973222530006;1194.6542012927052;1579.3721163490472;974.4416025855343;1609.6833232587817;1099.5545033246021;1478.5552185999493;1075.0528809704322;1632.1156311138095;1229.6138433515482;2031.6654396073409;1249.0138711054203;2110.0877192982457;1032.272421466646;2020.7131517331961;1125.080463708526;1916.8903290719695;1173.9875710227273;1883.988935546224;1082.8105045657535;1982.2528783178213;979.61647707687;2133.159090909091;1175.276515151515
12;0.2;715.0254646995081;761.3788030340918;874.5239615135534;577.1562586733278;850.187801738011;806.6179058040982;936.5683796219301;718.0979544320638;756.8013873082967;588.6714355389367;698.6366862457171;673.7110866372981;801.4886401492438;689.0871477113732;1072.4730115772065;655.7943667618904;1159.8668257756563;574.4481569875364;1207.5132591038673;690.9819267387445;1260.1210821322352;589.1122168840083;1314.5714120169187;706.3614925546092;1114.7128214037525;786.910759786889;1246.5064188684878;814.6530825496343;1530.5436448442445;791.324254539397;1699.815422143922;676.0361837647378;1513.6538400883142;582.6117331651159;1461.6271712760795;698.5687530325084;1581.9955110136755;680.3718029021818;1681.8105197528764;802.6505696310152;1628.363968219884;585.1672750697874;2101.141079188288;637.5330548875669;1884.8976887358479;625.7048573068294;1886.5215319449346;750.4891751970819;2002.2009030544489;816.000743691899;1986.5911047345767;567.3765874913651;1975.0608336244031;708.3102805914541;2083.5437983819334;736.7806879692683;709.7625741488459;985.7268331588654;946.6702788125069;1086.1766000677278;681.8365007067692;1094.4698183341186;857.9243470824287;1220.607196894941;868.5810317112378;955.8412246090894;775.7792072774529;1217.1152046783625;803.7462086745526;1077.264558689718;1160.2059766576888;1232.7786755589755;1082.6710760859366;1112.0436720142602;1175.0420004450377;990.5977414330217;1275.3658180183218;1013.6926319339066;1215.2753623188405;1113.5942028985505;1324.4466994232002;1113.5874813074129;1288.900920165889;1233.414269051322;1729.360488250793;1151.3376351024358;1727.8774726896959;1030.851589410491;1518.042162282906;1201.2969788350922;1581.9946702954016;975.9223790894142;1609.4360422128116;1099.3956442831216;1478.1932800415934;1075.3915643075322;1632.059494867639;1229.6674095083738;2031.4259704202038;1249.0852154412942;2110.501075268817;1032.3805427547363;2020.6759132420088;1125.0926369863014;1916.774360787086;1173.9673618475315;1884.0842647158436;1082.3166023166023;1982.348932334997;979.5770244037715;2131.0958333333333;1173.6166666666666
13;0.22;715.5503517755296;761.6840264768327;874.8941236777109;577.3810988396477;850.8596889176928;807.9398898250162;936.9403402731139;718.2488247145735;757.700551232166;588.777345438824;698.9068349490884;674.0354856411194;801.7684336389;689.4513750498206;1072.2203149526558;656.9752392526204;1160.294248490626;574.5912509268086;1208.0575944570746;690.9551261232001;1260.4018560672387;589.6151870658962;1315.042614288996;706.4661153227659;1114.992450638792;787.0851916376307;1254.0842298008697;818.8628213931487;1531.2136569416498;791.3574782025486;1700.1487988195693;675.5047724443215;1513.8486529318543;582.783940834654;1462.054403017554;698.7379467092218;1582.4234038142617;680.606913349917;1684.2409423420308;800.5542307470768;1628.575140753573;585.332828064097;2101.3776735142446;637.4805562600388;1885.1940005171966;625.9460046547712;1886.8140585577655;750.6293492929648;2002.5444497837577;816.04426290779;1986.9540340726455;567.2417229186757;1975.6941610974322;708.4236135537577;2083.8632119514473;736.8575513538748;709.9578142408589;986.2323508558695;947.0993245927691;1086.42062546115;682.2103417595645;1094.4396817920133;858.4913381708831;1220.8743544485847;869.121453312698;956.1114304665045;776.8909592822636;1218.3194052324486;807.796292192924;1076.781963217372;1160.6369772309795;1233.0959460036738;1082.7861103279765;1112.249224696927;1175.0158209642157;990.6684501208147;1275.8249112726044;1013.6814263985127;1215.8095238095236;1115.5333333333333;1322.1546619531596;1112.9859331271173;1289.510550996483;1233.48528070861;1729.5628539071347;1151.4133096047026;1728.335393975076;1030.9023157688155;1518.5169931357777;1201.4980746693454;1587.4307302007498;976.7139863225236;1610.0713478289779;1099.9372298690073;1478.4571745658702;1075.7299255777516;1632.5809892648458;1229.8529691534175;2031.8714775527696;1249.0876995606984;2111.683663267346;1032.3188862227555;2021.1324145851277;1125.136836060867;1917.1861999882149;1174.0166755052737;1884.3417978314094;1082.606435816719;1982.2976947807647;979.5247964977084;2131.2931726907627;1173.6465863453814
14;0.23;718.483870967742;760.4086021505376;875.3289122225292;577.4829603021092;848.8404359729325;805.2684022935069;936.7945464663327;718.477573734001;759.1014300701231;587.6408260173375;708.8928571428571;665.5357142857143;801.8901136286316;689.9441382595087;1072.1273949242652;657.3319289798375;1160.2078756036724;574.4538555431725;1208.0039965435299;691.1366385828472;1260.4824253075572;589.9057996485061;1314.9633712251693;706.2735675737742;1114.916;787.052695652174;1254.0236504645625;818.8067265607003;1522.0620479634565;793.1356849807554;1707.5;681.0;1513.671209720021;582.7647120972001;1461.8362114835775;698.6351763169351;1582.3735845171916;680.5826127239036;1684.1666943016635;801.5640302879566;1628.3699538638984;585.2023500576701;2101.168173447179;637.5485518165075;1885.1474585833716;626.10647791968;1886.182496961278;750.6445563465879;2002.408044147299;815.8335986416215;1986.8632451216251;567.237904303662;1975.4797447605665;708.3266596417282;2084.0546504910453;736.8108607741189;710.2578635162753;985.9329544888091;946.9616714860803;1086.3631003005046;682.0557831705011;1094.6329971635676;858.2879206098843;1220.7466482649843;868.8761820330968;956.0740986997636;776.7730496453901;1218.1752337915018;808.7365050320219;1076.9093473620005;1160.647912652537;1232.978034682081;1082.6908226208975;1112.2132598766302;1174.8160210261683;990.6484973145925;1275.7299520991828;1013.6712876866721;1212.2533333333333;1124.0266666666666;1321.2870309891864;1112.4868277814064;1289.384590334766;1233.4376709652208;1729.9443128585713;1151.6439812621716;1728.4905297425273;1031.2874617737002;1518.1815456362426;1201.63629802354;1607.931572828434;981.0853125173005;1610.7043767096523;1100.4413833528722;1478.3245302851135;1075.603468663776;1632.4753439585886;1229.8301321345864;2031.839434810533;1249.06320916292;2111.860897435897;1032.1945759368837;2021.0112333791838;1124.9182141219624;1917.142890813741;1174.0391255671439;1884.31432748538;1082.443260930103;1982.0250152532033;979.5885702664226;2127.9598393574297;1176.4859437751004
15;0.25;716.1987179487179;755.9230769230769;874.8575566456434;577.4767110488203;850.1477921939238;807.1493405947995;936.6748251748252;718.2487512487512;760.2525234532715;585.6339508371927;704.367816091954;677.0229885057471;801.8954929193899;689.9556781045752;1071.6786656708987;657.3466268359472;1159.9839835077703;574.3457553652605;1207.8751890257074;691.3399762367682;1260.5863334498426;590.0622160083886;1314.9032461573754;706.3266230786877;1114.8714475892805;786.9554320773282;1254.9297091918747;819.7032734180914;1512.7233998595098;789.266104706417;1714.4872769815736;676.8486887003996;1513.7333121928016;582.7958881665874;1461.9510716710308;698.6615265250703;1582.4742300439975;680.249842866122;1680.6037151702787;806.3841302602912;1628.3565455594;585.2174884659746;2101.271541452402;637.6494836740666;1885.1048117906844;626.265033636317;1886.1427249595188;750.7065695119129;2002.3614023767273;816.1096951121149;1986.9131406674119;567.2982596199904;1975.6700086430424;708.679458369346;2084.157368907369;736.8116770616771;710.2879329165426;985.6562965168205;946.861657620986;1086.416723202171;681.9920722423478;1094.6544862708038;858.1930894308941;1220.8123524783634;869.0163729809103;956.1052129221731;776.9714788289986;1218.4028144239226;809.8584455367956;1075.9796965163496;1160.6322252171308;1233.0197236127156;1082.632200122255;1112.184276108525;1174.8436144442564;990.8609092445496;1275.6606276103396;1013.7435376453324;1212.4642857142858;1123.892857142857;1321.2645104120513;1112.902082410279;1289.3345734612622;1233.4343058547092;1728.9511869968721;1151.3592267856227;1728.4183688683465;1030.6708414094726;1518.100869856139;1201.6300323408052;1604.4317135549873;982.19477124183;1610.3410975128306;1099.7501644953284;1478.5280566280567;1075.9962033462032;1632.4668161130357;1229.802051491067;2031.701900491138;1249.1665065129189;2110.756467623309;1032.1465308851514;2020.9638154128018;1124.8714073056224;1917.154593639576;1174.075382803298;1884.2274977340862;1082.4580631667015;1981.88500874714;979.7112097967971;2124.8625;1177.8332159624413
16;0.27;716.4090909090909;756.0454545454545;874.8543283020642;577.8623689283867;849.7009099994739;805.5466308979012;936.9737164494932;718.2893974830158;760.3832243623725;585.8880838781881;695.7777777777777;681.6581196581196;802.0258187253703;689.9642614485664;1072.0177605794513;657.843627523937;1160.1066645492563;574.4833518606744;1207.9375538329027;691.5036068044789;1261.872383252818;591.027202668507;1315.0542300599354;706.3657215306592;1115.083347783365;787.0619617363158;1254.7596334586467;818.4627976190476;1493.8581560283687;767.3900709219857;1715.6263118994827;679.1327913279132;1513.8933248502199;582.7666083452627;1465.3575757575757;685.2787878787877;1582.5099822305842;680.2416640535173;1680.3194420915918;805.2872550680444;1628.5051248736825;585.3182474375632;2101.306955940139;637.5927598026921;1885.2678128872367;626.2155101197851;1886.45891284191;750.7049142327305;2002.4677333333332;815.9970666666666;1987.1010849715328;567.2134493500913;1975.7888888888888;708.5961023851075;2083.9476805022673;736.8267061969538;709.9807895931024;986.1938688045176;947.0531631205673;1086.4868085106384;682.198138854036;1094.6916039314094;858.8301874801398;1220.23012392755;869.300205218411;956.1647610671357;777.7250826936279;1217.8376708481558;814.719306503491;1071.7561779242174;1160.7851870923446;1233.192284586337;1082.7419460881;1112.2725180802104;1174.871786254411;991.064638996247;1275.909812531667;1013.7198671395597;1203.9220714676208;1100.8638238656129;1321.4019391802556;1112.9920669898634;1289.5124339142353;1233.531231642843;1730.2613660171799;1151.8535512256442;1729.3718623177515;1029.3791773134926;1518.5004168751043;1201.5392696348174;1610.244756843248;984.0426881536088;1610.082848934322;1099.6173581880137;1478.661417833074;1076.0348626231207;1632.6517615176151;1229.8037940379402;2031.8610355676424;1249.239641657335;2111.1878998539114;1032.228804594227;2021.2543514238428;1125.1163042857956;1917.371790320672;1173.9882262454146;1884.7413460212383;1082.1723210591642;1981.3234846982614;979.5592570559851;2126.48199070488;1178.9543635424734
17;0.28;720.6266666666666;752.5466666666666;874.6032636648431;577.681535512227;848.8588583905178;804.3094198378042;936.9509328877749;718.2168755221387;760.2376708259061;585.5187759952465;693.0444444444444;680.7333333333333;802.0165339865279;689.9457032047357;1071.9651907952227;657.9762598310516;1160.7928856550957;573.8887878328533;1207.6119235095614;691.4168407520489;1260.5708493028937;591.7283786035661;1315.0128780039092;706.4526273427618;1114.968552374382;786.7626767850983;1255.3735917079766;819.129487757248;1485.625850340136;751.0748299319728;1715.4086934922998;679.0435171385991;1513.8632410648;582.7575564747057;1465.3575757575757;685.2787878787877;1582.5675492192802;680.2129092903024;1679.3088679783289;805.1850584545194;1628.5709849797804;585.346909300982;2101.23695473251;638.0049794238682;1885.1963569002778;626.2826489657301;1886.3721038537662;750.7131214343927;2001.8764749262534;815.7330383480825;1987.0209640233766;567.2839526030775;1975.860665270993;708.5978134449872;2084.0027835768965;736.8324054743678;709.9701492537314;986.1486004321824;946.9987549518958;1086.446349745331;682.1628147458765;1094.0715578305155;858.3999345121151;1220.919449901768;869.1959096593835;956.1299933789451;777.2453856749311;1216.076170798898;815.0682510664229;1070.9845368677634;1160.6361568829384;1233.1817284586336;1082.6811144053838;1112.3062261753494;1174.8342634872315;990.917695473251;1275.7564579808234;1013.78358714044;1196.9047619047617;1105.25;1321.3121400088614;1113.0112243390931;1289.4947478306256;1233.4969008938474;1730.4849092498328;1152.0604144171937;1727.5204845709925;1031.724090237039;1518.4542265285666;1201.471377658982;1615.7210433244913;996.7459106984968;1609.8857294359382;1099.7092861403858;1481.901230165805;1077.5428775182743;1632.646040440928;1229.8023263677553;2031.978712023962;1249.2767436884894;2111.339022302774;1032.2217187735992;2021.2120796156487;1125.1407000686343;1917.3354059335584;1174.0174098418902;1885.0361156798244;1082.114651864035;1981.6594217347956;979.8002658690594;2126.4393410852713;1178.8069767441862
18;0.3;719.8585858585858;751.4343434343434;874.661860333616;577.5444821411743;850.6525469751276;807.943358314326;936.6395654851895;717.9054258357131;760.2171441964024;585.1536884045233;685.7642276422764;700.1544715447154;801.7962098138747;689.6940101522842;1071.998725490196;657.6769117647059;1160.5744121287128;573.313170379538;1207.4889725952614;690.9037558685445;1275.0926438371957;601.7923440562665;1314.8789962186318;706.3052595393606;1114.7498409393256;786.7894036670715;1256.6782588668816;819.3686473207431;1484.6002570694088;752.0604113110539;1715.2211345381525;680.7551204819277;1513.6785262492094;582.7567467847354;1448.74011299435;691.5932203389831;1582.3196917629907;680.1878058939914;1684.5392990813202;805.0471248724056;1628.4117183017784;585.2457687894434;2100.825741763863;637.9283404951913;1885.1084027563509;626.2791319551578;1885.9760834485937;750.7519594283079;2002.2665060240963;816.1315127175367;1986.717276650152;567.2423419103936;1975.6410433979686;708.6204409048938;2084.362440670212;736.7557614227711;709.8041742470183;985.9845360824743;946.8651685393259;1086.299795709908;681.8147510178516;1094.0988620941644;858.0546910905389;1220.9119558794564;868.8338477366254;956.0176366843034;777.0824905810034;1217.5350651067486;808.4462101737165;1072.6097218976397;1160.4941659187075;1233.0344061204426;1082.364762039794;1112.1829954156624;1174.632874071554;990.5346714293813;1275.6501400560223;1013.824593837535;1198.2288505405136;1088.58697808192;1321.060766571029;1112.9116456999925;1289.3452938117523;1233.3817602704107;1730.343470206854;1151.9556962025317;1739.0;1050.5;1518.292596292596;1201.3338328338327;1614.8116502578528;1015.108356774496;1609.244109772423;1099.2726238286477;1479.3216020182906;1076.0464206874801;1632.394988796089;1229.7617980579887;2031.8222436000212;1249.1160814494149;2111.3922333983887;1032.1685933043086;2020.8944864740943;1124.9204493351674;1917.0798549173503;1173.926150552979;1884.298590346006;1082.7649864730172;1981.333002053932;979.7441860465116;2131.6375952090234;1174.5038665038664
19;0.32;716.1623931623932;750.3675213675214;874.7232420220276;578.1891650192978;849.7681911048247;805.7017654146366;937.0445069490404;718.6074895212882;760.8518790100825;584.839535594256;693.3459119496854;730.3647798742137;801.9837948717949;690.0075897435897;1072.2265076794738;657.9024976691692;1160.6701325178387;573.7100407747197;1207.578056393165;691.276993069883;1274.561194687827;602.754394665785;1315.1177689518217;706.3465147067288;1115.1057329213868;787.071060762101;1257.3816029143898;819.5182908318153;1467.9691516709513;768.6915167095116;1716.7095323741007;680.2071842525979;1513.883870967742;582.8984002098085;1445.0;731.0;1582.5446705579218;680.4942945785349;1702.6270303231884;798.7117356837961;1628.7477725922784;585.4258237873001;2101.287493343165;637.6872721314161;1885.1250892766043;627.5369350066319;1883.8462517289072;750.9643706777316;2002.632377289964;816.1392405063291;1987.550977366255;567.8595679012345;1975.9732188841201;708.6820028612303;2083.985901309164;735.0919969196137;710.4849132447971;986.1543784663919;947.3264336613505;1086.473928288655;682.1956897428078;1094.2601911151773;858.272052176159;1220.692690171768;869.1488997918525;956.5469075230449;775.185206027637;1223.2144688301132;805.4033478559963;1075.7579301383473;1160.7609964966914;1233.600147052463;1082.8620301281148;1112.6937444272373;1175.1600766024558;990.8329390559874;1276.0;1022.2063492063492;1217.1298200514138;1064.9951799485862;1321.4539411206076;1113.097523559062;1289.5705805609914;1233.5549902152643;1727.4329036770582;1154.329986011191;1743.5;1055.0;1518.7226605303526;1201.5645956607495;1614.9924721984603;1014.4538922155689;1608.9305681887088;1101.3236917106299;1479.1216414576552;1075.9211819516242;1632.5981087470448;1229.7325227963527;2032.1673547157827;1249.1439081189794;2111.7;1032.08457784285;2021.4023915779835;1125.1897242247396;1917.5120738636363;1174.2776988636363;1885.0578684990567;1082.3637159795203;1981.2901862876897;979.9702323794892;2131.727598566308;1178.9068100358422
20;0.33;721.9251700680271;749.78231292517;874.5975666388038;577.8314758057026;850.8844600340135;807.8897746598639;936.9486076647366;718.3046594982078;758.1075595117675;579.1612381145054;712.2678571428571;723.7619047619047;801.8742215001354;689.8541835905768;1071.749723145072;657.6533776301218;1161.1872443569157;572.92294096854;1207.5450314664974;690.6304934158337;1274.425373949121;603.0048586090185;1315.0076905417814;706.2096533516988;1114.9927810244071;786.9032313509797;1257.2937146261543;819.0733541852844;1472.3168527379053;750.4295374800638;1716.446592317224;680.2095662949195;1513.6006678144727;582.8102467783169;1452.0;730.0;1581.1786900090553;680.5523694536673;1702.578500245058;797.6413440069705;1628.5004496091858;585.4998962440341;2101.371462800016;637.7622588507455;1885.0997854077252;627.0831800531371;1884.2317899178324;750.8287252942482;2002.464023025264;816.2257222044557;1987.4465130956137;567.3978647312506;1975.8271647642107;708.4303009339329;2083.6565983459186;734.9652403212274;710.3556876492404;985.7465325407712;946.9498929094802;1086.3433660241235;681.8403417229383;1094.1601186822181;858.2112399292591;1220.9076439379053;869.1307363140032;956.3260292164674;775.224783510184;1222.3266251981947;804.0311227457825;1076.316899360093;1160.4166126733187;1233.429959828949;1082.5557897695335;1112.51620760727;1169.060606060606;977.9318181818181;1277.3818181818183;1018.4545454545455;1248.627450980392;1025.7843137254902;1321.2098576122673;1113.088572471705;1289.4888497652582;1233.3223787167449;1727.1522646007152;1154.2433452522844;1744.299145299145;1054.094017094017;1519.1075725406934;1201.0904240840546;1615.2142777777776;1016.8637777777777;1609.953151397011;1099.219298245614;1478.6022021637539;1075.6299212598426;1632.4581724581724;1229.6283953126058;2031.74181086945;1249.1597078901414;2111.6535313434297;1032.0731755134047;2021.1464115382403;1124.761190599322;1917.3466000356952;1174.2750312332678;1884.8483807984917;1082.290984986198;1980.8846447669978;979.9115737203972;2142.317073170732;1159.9674796747968
