Frame;Time;X_Arena0_6A_HT2_7;Y_Arena0_6A_HT2_7;X_Arena0_6A_HT2_4;Y_Arena0_6A_HT2_4;X_Arena0_6A_HT2_5;Y_Arena0_6A_HT2_5;X_Arena0_6A_HT2_1;Y_Arena0_6A_HT2_1;X_Arena0_6A_HT2_6;Y_Arena0_6A_HT2_6;X_Arena0_6A_HT2_3;Y_Arena0_6A_HT2_3;X_Arena0_6A_HT2_2;Y_Arena0_6A_HT2_2;X_Arena1_6A_CM2_7;Y_Arena1_6A_CM2_7;X_Arena1_6A_CM2_5;Y_Arena1_6A_CM2_5;X_Arena1_6A_CM2_6;Y_Arena1_6A_CM2_6;X_Arena1_6A_CM2_4;Y_Arena1_6A_CM2_4;X_Arena1_6A_CM2_2;Y_Arena1_6A_CM2_2;X_Arena1_6A_CM2_1;Y_Arena1_6A_CM2_1;X_Arena1_6A_CM2_3;Y_Arena1_6A_CM2_3;X_Arena2_6A_HS1_3;Y_Arena2_6A_HS1_3;X_Arena2_6A_HS1_2;Y_Arena2_6A_HS1_2;X_Arena2_6A_HS1_4;Y_Arena2_6A_HS1_4;X_Arena2_6A_HS1_6;Y_Arena2_6A_HS1_6;X_Arena2_6A_HS1_5;Y_Arena2_6A_HS1_5;X_Arena2_6A_HS1_7;Y_Arena2_6A_HS1_7;X_Arena2_6A_HS1_1;Y_Arena2_6A_HS1_1;X_Arena3_6A_Control2_6;Y_Arena3_6A_Control2_6;X_Arena3_6A_Control2_1;Y_Arena3_6A_Control2_1;X_Arena3_6A_Control2_4;Y_Arena3_6A_Control2_4;X_Arena3_6A_Control2_5;Y_Arena3_6A_Control2_5;X_Arena3_6A_Control2_2;Y_Arena3_6A_Control2_2;X_Arena3_6A_Control2_3;Y_Arena3_6A_Control2_3;X_Arena3_6A_Control2_7;Y_Arena3_6A_Control2_7;X_Arena4_6A_CM1_2;Y_Arena4_6A_CM1_2;X_Arena4_6A_CM1_7;Y_Arena4_6A_CM1_7;X_Arena4_6A_CM1_3;Y_Arena4_6A_CM1_3;X_Arena4_6A_CM1_1;Y_Arena4_6A_CM1_1;X_Arena4_6A_CM1_4;Y_Arena4_6A_CM1_4;X_Arena4_6A_CM1_6;Y_Arena4_6A_CM1_6;X_Arena4_6A_CM1_5;Y_Arena4_6A_CM1_5;X_Arena5_6A_HT1_1;Y_Arena5_6A_HT1_1;X_Arena5_6A_HT1_6;Y_Arena5_6A_HT1_6;X_Arena5_6A_HT1_3;Y_Arena5_6A_HT1_3;X_Arena5_6A_HT1_4;Y_Arena5_6A_HT1_4;X_Arena5_6A_HT1_5;Y_Arena5_6A_HT1_5;X_Arena5_6A_HT1_7;Y_Arena5_6A_HT1_7;X_Arena5_6A_HT1_2;Y_Arena5_6A_HT1_2;X_Arena6_6A_HS2_7;Y_Arena6_6A_HS2_7;X_Arena6_6A_HS2_1;Y_Arena6_6A_HS2_1;X_Arena6_6A_HS2_5;Y_Arena6_6A_HS2_5;X_Arena6_6A_HS2_2;Y_Arena6_6A_HS2_2;X_Arena6_6A_HS2_4;Y_Arena6_6A_HS2_4;X_Arena6_6A_HS2_6;Y_Arena6_6A_HS2_6;X_Arena6_6A_HS2_3;Y_Arena6_6A_HS2_3;X_Arena7_6A_Control1_7;Y_Arena7_6A_Control1_7;X_Arena7_6A_Control1_6;Y_Arena7_6A_Control1_6;X_Arena7_6A_Control1_5;Y_Arena7_6A_Control1_5;X_Arena7_6A_Control1_3;Y_Arena7_6A_Control1_3;X_Arena7_6A_Control1_4;Y_Arena7_6A_Control1_4;X_Arena7_6A_Control1_2;Y_Arena7_6A_Control1_2;X_Arena7_6A_Control1_1;Y_Arena7_6A_Control1_1
44;1.47;713.9539714867617;502.5146300067888;711.3672360928601;702.2431449846692;583.5323521244098;596.3199574192354;662.8614871493035;373.8416715715127;577.2146529562982;402.9755784061697;852.26735218509;551.013496143959;845.7146558761934;507.4828026834203;1208.0327763496143;608.6426735218508;987.0;563.4878048780488;1001.8116966580977;465.1471722365038;959.7082262210797;550.2133676092545;1250.1362467866325;589.7390745501285;1120.406106870229;413.38829516539437;1205.4550128534704;643.012853470437;1489.577180140038;713.2689900275832;1628.8888888888887;572.3756588404408;1450.236503856041;659.5796915167095;1432.6715137956749;495.99599179716625;1412.5700514138816;621.9132390745501;1473.91961414791;634.625937834941;1604.1361313868613;460.9126520681265;1802.565380416726;507.61982058949167;1950.5757398373983;439.18816260162595;1929.0312427812426;704.9353776853777;1810.9474930911963;672.2789840768521;2017.5588533285654;562.9959473150961;2017.1826948834716;642.7795338869541;1918.1880246638436;557.8491939677587;811.328885400314;885.6880341880342;692.0208333333333;951.110310421286;836.140625;996.140625;673.8192034915438;842.9779596290234;691.7258178093591;1069.5150118430317;592.204843650656;913.3458759609271;622.417973152987;1087.5500563582334;1096.2337962962963;883.7275205761316;996.048012718601;1019.7089560148383;1068.6156812339332;1026.7924164524422;1187.1332638647677;1111.6793446798656;1024.461671379202;1102.0087181903864;1035.6760925449871;1082.5880462724936;1199.692667375133;911.7941197307828;1474.0021061760515;1032.138945673047;1490.5011805446245;922.4550081326406;1405.0142161077672;1092.9152765835483;1640.5595945054285;959.9891428228659;1527.3693810672107;1126.8047362888765;1379.1760925449871;1010.9595115681234;1663.5457378837461;1076.5069347046906;1938.8035604665438;1042.8751046375355;2034.71506201253;931.0213527681882;1812.3194805194805;959.4113516113515;1960.9984890455805;1123.1604969361201;1817.6933879461674;1083.1066900721669;2025.8343826512764;1050.5578873732074;1914.8654274373123;916.9225481653596
45;1.5;714.0953886961845;502.40117663061955;711.4314709637652;702.3028221723241;583.596921932394;596.4381364207003;662.0838876570583;373.5057280118255;576.3386889460155;407.35539845758353;857.5231362467866;548.3856041131105;845.6531536349698;508.15374193318354;1197.7217223650387;612.0796915167095;986.0833333333334;564.2222222222222;999.2339331619537;468.58419023136247;960.5674807197944;563.1021850899742;1250.1362467866325;588.0205655526993;1119.0797842135148;415.0394662123793;1201.1587403598971;641.2943444730076;1488.333431996448;711.8419416900991;1629.1239377906045;572.1899417454973;1437.9730077120823;658.7037275064267;1431.765627577107;493.75968992248056;1406.4383033419024;623.6651670951157;1458.8465608465608;605.1534391534391;1602.492392023438;466.95066628863054;1802.6251841292467;507.64746970776906;1949.3141508855792;439.02292088006374;1928.9983188405795;704.9641739130435;1811.0870036101082;673.1101083032491;2017.5812194831487;563.0668095748482;2017.3129052313705;642.7236877164935;1918.2547926883638;557.7438698172091;811.4175013178703;885.8120716921455;692.0446615491975;951.2402419167248;835.9575757575757;996.2484848484848;673.9579346750247;843.1021665017046;691.8511916050319;1069.40969719957;592.26475029036;913.5032520325202;622.722811150373;1088.2337063211621;1096.3905190705377;883.8274595042177;996.0919793966151;1019.9399768737517;1072.6491002570694;1024.775706940874;1187.2931495696673;1111.8414747615725;1024.1668952903522;1101.9191434232587;1038.3650385604114;1086.6214652956298;1199.66398191324;911.8454147237529;1473.8265200122212;1032.0262755881454;1490.5814453534717;922.4417872876022;1405.0855571161048;1093.1007139513108;1640.6187292984039;960.0189099668773;1527.4166357222427;1126.8559227627181;1379.866323907455;1009.5790488431876;1664.7845717234263;1072.6524767801857;1938.883566978193;1042.8454049844236;2034.834169238683;931.0702803497942;1812.7131825703254;959.1640926640927;1960.3568982387476;1122.7120026092628;1817.8304832232154;1083.180852442026;2026.23273200065;1051.1665854054932;1915.3754545454547;916.0596969696969
46;1.53;714.124974495001;502.487689587159;711.4641617226982;702.2359481432651;583.6273990427064;596.389516241461;660.6874786762197;372.70027294438756;578.0906169665809;413.487146529563;865.4068123393316;548.3856041131105;846.8122776446671;509.39036520728956;1201.1587403598971;608.6426735218508;986.6930069002121;588.0406050955414;999.2339331619537;472.88046272493574;964.004498714653;556.228149100257;1233.810411311054;599.1908740359897;1118.530612244898;416.68950437317784;1208.0327763496143;645.5906169665809;1492.2827763496143;716.51735218509;1629.204795783926;572.4434782608696;1432.7172236503857;656.9517994858612;1427.7203501433107;489.1883182275931;1407.3142673521852;618.4093830334191;1460.0;606.0;1601.9998463193483;469.74673428615336;1802.6533333333332;507.668896797153;1950.4974318964955;439.26402704635586;1928.993614303959;704.9211076280042;1806.6396110148276;673.4241286347004;2017.5127751224404;563.2208060423674;2017.5933911823997;642.4982031729336;1918.2881079478052;557.7088523131673;811.4016393442623;885.8175568482285;692.1340634964647;951.1641942788483;835.2619047619047;994.3571428571429;674.0175525204322;843.056442323515;691.952048329243;1069.2609653262853;592.2012655288518;913.5272843376291;623.004922843889;1089.030105083783;1096.4774002493766;883.8705839567747;995.9842855656156;1019.9746071391403;1074.6658097686377;1026.7924164524422;1187.3227476298493;1111.8584307567032;1024.1106684373617;1101.8420392504056;1035.6760925449871;1082.5880462724936;1199.712825933756;911.8933051444678;1473.9860094981389;1032.1116673084327;1490.4978709982652;922.5396099458549;1405.196345417035;1093.2903035661654;1640.619366112316;960.0573632200529;1527.4344618055554;1126.9422743055554;1379.1760925449871;1005.4376606683804;1664.8135040160641;1072.0372322623828;1938.9239166391003;1043.0260227147426;2034.8438484790017;931.1016785645379;1812.8912566868366;958.6366745593265;1955.1156523026802;1114.2835776691838;1817.8239176858863;1083.21316249272;2026.1891849774036;1051.559451457067;1918.8532677264698;915.1476154428464
47;1.57;714.2313917508245;502.3778435172906;711.4613829179303;702.242208448723;583.6692225475161;596.4157256378085;661.105077574048;368.2811471556182;581.5944730077122;395.0919023136247;854.8952442159383;549.2615681233933;846.8664275622215;509.55849001920075;1198.5809768637532;611.2204370179949;985.7752647639562;593.5857715550768;997.5154241645245;464.2879177377892;958.848971722365;557.0874035989717;1236.388174807198;598.3316195372751;1118.5106666666666;417.98488888888886;1205.4550128534704;649.0276349614396;1487.9029562982005;711.2615681233933;1629.2918382430576;572.4100939710695;1439.7249357326477;656.0758354755784;1425.9782405240992;487.0159101544221;1410.8181233933162;621.9132390745501;1460.2156862745096;605.7843137254902;1602.2786633109617;473.9152684563758;1802.6805852453565;507.6343166595411;1950.7757979244175;439.17316102082106;1929.024153747895;704.8995529234163;1809.1073706304996;676.1963348671994;2017.5651147695755;563.2438189650085;2017.6833467130496;642.6486486486486;1918.3719376391982;557.6305122494432;811.5733474726051;885.7232237539766;692.6556517556517;951.4175084175084;835.2619047619047;994.3571428571429;674.0782953419227;843.1189846933156;691.8341606913035;1068.8737513023227;592.2483728498372;913.5431775918177;623.1739408912068;1089.2489706286028;1096.6296933667084;883.8547663746349;995.8722856848821;1020.058145518164;1070.6323907455012;1027.4646529562983;1187.3351345070012;1111.840160362559;1024.176864864865;1101.830054054054;1035.6760925449871;1087.293701799486;1199.6949128724;911.9315626756604;1474.1554461942255;1032.5860236220472;1490.4882962495396;922.5464204933985;1405.1223561384852;1093.203178541888;1640.67943390545;960.0850346281239;1527.7004369538076;1126.8567415730338;1379.866323907455;1005.4376606683804;1664.9351432880844;1071.762275850511;1938.9697569559;1043.0909490817112;2034.8232235701907;931.0354323127286;1813.1459650898053;958.9043764229699;1955.275;1104.4333333333334;1817.8742565296093;1083.2078484613394;2026.7621383030898;1053.8643125715219;1919.1348902501275;914.8861664114344
48;1.6;706.8573264781492;497.57969151670954;711.548170571203;702.2463806264807;583.6628972962911;596.4459025547955;660.5798122065728;368.05946791862283;592.9820051413882;388.9601542416452;859.2750642673521;548.3856041131105;846.7498210194731;510.0350443871706;1198.5809768637532;615.5167095115681;985.8148209004272;596.2746193449447;996.6561696658098;468.58419023136247;961.4267352185091;558.805912596401;1234.888888888889;593.9111111111112;1110.18629076838;426.69651741293535;1207.1735218508998;648.1683804627249;1490.5308483290487;716.51735218509;1629.4000738630368;572.3707396855544;1416.0;662.0;1424.8642137538327;485.69229084537886;1416.9498714652957;617.5334190231363;1460.0;606.0;1602.9347782859415;473.237157817989;1802.6935215552069;507.6580635961785;1949.4878960593246;438.98161426732855;1928.9950578522005;704.8674922960637;1808.998719762819;679.0470992520719;2017.505423629434;563.2956317795367;2018.3239534479762;642.4115858954316;1918.3739008349958;557.5941771964826;811.7079731027857;885.7291066282421;693.1353869271225;951.305785123967;835.1466666666665;994.1466666666665;674.151989885664;843.1248900615655;691.5799423838674;1068.573100468131;592.1589079453972;913.6317232528291;623.4004981763188;1090.4753135842006;1096.6487331873632;883.8560629757063;995.8227602410869;1020.0529165389722;1072.6491002570694;1024.775706940874;1187.2546497479575;1111.7637174807346;1024.0906816760476;1101.888402473768;1033.659383033419;1081.9158097686375;1199.589878202436;911.8933921321573;1474.2381807301017;1032.959771261387;1490.5080115576568;922.5439978986077;1405.1693586142321;1093.022354868914;1640.7031814895156;960.0289828874427;1527.7488909715714;1126.8453608247423;1378.4858611825193;1005.4376606683804;1664.9933499584372;1071.4607647547796;1939.0171815628614;1043.0712594305853;2034.9057957092539;931.061479346782;1813.3622398414273;958.8980839114635;1969.504498714653;1066.3377249357327;1817.8668864753038;1083.203193690199;2025.8229166666665;1059.951026119403;1919.3104063176663;914.7820659788562
49;1.63;714.3878515797708;502.38669523518007;711.4775856759491;702.2652325018696;583.6769073220686;596.4340175953079;662.694632132132;361.9448198198198;605.245501285347;381.07647814910024;857.5231362467866;550.1375321336761;846.8098242612198;510.48554521798025;1201.1587403598971;614.6574550128535;986.0243902439024;570.5365853658536;997.5154241645245;462.5694087403599;958.848971722365;555.3688946015425;1240.89010989011;596.6043956043956;1110.42749244713;427.6802618328298;1206.3142673521852;646.4498714652957;1485.2750642673523;713.8894601542416;1629.4378030782204;572.3822475226649;1416.0;662.0;1424.9319472093193;485.7064808670648;1411.694087403599;620.1613110539846;1446.0;594.0;1603.044413370622;473.5127180716473;1802.7123437425732;507.67774133751607;1950.699147301959;439.1782203996615;1929.026364692218;704.9182926829268;1809.4602438299137;680.5711567053226;2017.4890562073192;563.5546605965096;2019.6199813258636;644.6187363834423;1918.520174079811;557.5985099948366;811.9266545862455;885.8754853740616;693.2464514825479;951.3379299893924;835.0;994.0;674.23371268349;843.2631260652042;689.8135406329253;1067.1762046532142;592.2846859398584;913.5831882038777;623.736476426799;1091.0705541770058;1096.6208294356095;883.8730381457228;995.8022960479527;1020.2079650513055;1072.6491002570694;1028.1368894601542;1187.3576085691;1111.8653510303877;1024.4480106987628;1102.0809762621195;1039.7095115681234;1089.98264781491;1199.563102725367;911.9113906359189;1474.154802035825;1032.9036948906073;1490.5472912380649;922.6089571134673;1405.2740610328638;1092.8502347417839;1640.7776372070605;960.0863305018373;1527.8097028958255;1126.8750156700514;1381.9370179948587;1001.2962724935733;1665.1806808026647;1071.577707368592;1939.0128541735037;1043.2234985231376;2034.9696387394313;931.1490520112733;1812.4897976042957;958.518215613383;1968.805912596401;1064.9405526992289;1817.9098418844785;1083.2713133268796;2026.8317448680352;1065.1608015640272;1919.3795317220545;914.5135951661631
50;1.67;714.4261185910512;502.45403236774104;711.6042928627865;702.2825915196207;583.6788141115145;596.4716094200874;672.0;362.5;606.9974293059126;379.3245501285347;862.7789203084833;554.51735218509;846.5585217755444;510.66108319374644;1199.4402313624678;616.3759640102828;985.1607673727239;604.094806763285;993.2191516709512;471.16195372750644;961.4267352185091;557.9466580976864;1237.2474293059126;600.0501285347043;1110.5404394576904;427.8293595137915;1201.1587403598971;642.1535989717224;1490.5308483290487;708.633676092545;1629.4667825720455;572.3669458932617;1416.352564102564;662.0480769230769;1424.7740026304252;485.5764284670466;1407.3142673521852;622.7892030848329;1453.7403598971723;601.7660668380463;1603.1201636156372;473.97800576678065;1802.7388595615162;507.66971037237835;1949.4560953253895;438.9481209899175;1929.0627607788595;704.81797635605;1808.1047297297298;676.4913931788931;2017.418254243159;563.6718623715506;2020.2014352132605;644.0453810390135;1918.589568160082;557.6419480615023;812.0748316713542;886.0294042444388;693.4169320192063;951.3853929744755;835.0;994.0;674.5103512828983;843.3981940314942;690.7740987343291;1068.6940195549157;592.2985143918291;913.5949976787372;625.122256515775;1092.3482510288065;1096.5931212826479;883.8322730799069;995.7977911646586;1020.452610441767;1071.9768637532134;1023.431233933162;1187.5780828346826;1112.0710430599554;1024.6060834117277;1102.0462841015992;1035.0038560411313;1093.3438303341902;1199.7172668900055;912.0000697934114;1474.181606441738;1033.288347640913;1490.5148530579825;922.4993910510987;1405.404884318766;1085.504498714653;1640.8874427572907;960.0707399373342;1527.792183389703;1126.7985093323312;1378.4858611825193;1006.1278920308483;1665.187358551568;1071.4562722276105;1939.0162428219853;1043.2191413727098;2035.0033798864868;930.9614820483387;1811.380503144654;957.982180293501;1965.3129820051413;1063.543380462725;1817.924837233288;1083.2574614839166;2027.0521472392638;1066.2868098159508;1919.5622580242286;914.3545647558385
51;1.7;714.48264490906;502.481489036206;711.618258353065;702.2695343330703;583.6677366829495;596.4575017445918;668.3149100257069;365.30912596401026;605.245501285347;376.6966580976864;858.3991002570694;555.3933161953728;847.0246489859594;511.34941931010565;1199.4402313624678;612.0796915167095;984.7232502011263;605.8708322159649;993.2191516709512;475.4582262210797;959.7082262210797;559.6651670951157;1240.6844473007714;599.1908740359897;1110.7233856893542;428.2526178010471;1210.6105398457585;643.8721079691517;1487.9029562982005;713.8894601542416;1629.4707892937895;572.3635694378713;1420.4537275064267;661.3316195372751;1429.2133676092544;493.146529562982;1412.5700514138816;621.9132390745501;1452.8643958868895;604.3939588688946;1603.2069908611834;473.92008538456406;1802.7449134816504;507.7031279710971;1950.6229211156408;439.1252831165469;1927.2686394739178;699.8475961965697;1807.1965174129352;674.3411513859276;2017.494702101789;563.6329685600139;2020.7437407952873;643.6102110947471;1918.5446050518321;557.6874726237407;812.4828522082408;886.1769882391643;693.424576783555;951.32330713422;834.7126436781608;993.7126436781608;674.5448146926207;843.4615638403167;690.9512340172465;1068.4852215283972;592.2707466481738;913.4308252427185;627.8636221701795;1095.3240437158468;1096.6557249533291;883.868336444721;995.8322800682114;1020.448390009028;1071.3046272493573;1026.7924164524422;1187.3645088117257;1111.8438899552143;1024.6710735060815;1102.811622304483;1030.298200514139;1087.965938303342;1199.727849867448;912.0094879307939;1474.102222222222;1033.2412603648424;1490.4316062725152;922.4541216359397;1406.7853470437017;1088.2654241645243;1640.8801491370496;960.1119730591134;1527.7887509405568;1126.784737898169;1380.556555269923;1004.0571979434447;1665.2347575612098;1071.3465354456712;1939.6930897811476;1043.848296857947;2034.9909085129377;930.9700553118444;1812.4015820920642;958.7473701927122;1966.7101542416453;1065.6391388174807;1817.892156862745;1083.2718653250774;2027.313974766445;1066.308196089762;1919.5331852948432;914.1528497409327
52;1.73;714.3930698798462;502.54201981006844;711.641015522231;702.2638779268614;583.6896037296037;596.4524009324008;671.8187660668381;369.68894601542416;609.6253213367609;376.6966580976864;861.9029562982005;550.1375321336761;846.9053200163065;512.0900258187254;1195.1439588688945;608.6426735218508;982.7619047619048;571.8333333333334;988.9228791773779;483.1915167095116;956.2712082262211;556.228149100257;1242.4029562982005;595.753856041131;1111.1469109195402;429.7119252873563;1210.6105398457585;644.7313624678663;1485.2750642673523;721.7731362467866;1629.5091262953026;572.3474304350112;1421.3296915167095;682.3547557840617;1424.6915433710471;485.49071656512905;1416.9498714652957;621.9132390745501;1457.2442159383033;600.0141388174807;1603.2561137692715;474.1550372142477;1802.7098396432298;507.5911376790966;1950.4681800543267;439.14325443021596;1928.911355311355;694.3139717425431;1808.4250200481156;675.0513231756215;2017.4806604318205;563.6981295462418;2021.2385488837567;643.2445150115474;1918.5969131640068;558.2644789091181;812.6978096375946;886.5523695738749;693.4528843249774;951.3298097251586;835.0;993.5;674.5030792917629;843.4594193335532;690.1933391253982;1068.161482768607;592.1339160839161;913.7148018648018;627.823167529447;1095.5125665841397;1096.6605966277561;883.8700389105059;995.805563835072;1020.587481371088;1068.6156812339332;1025.44794344473;1187.3595296309231;1111.830946559553;1024.8446367596844;1104.1205698810784;1035.0038560411313;1095.3605398457585;1199.7426080892608;912.0159693165969;1474.276475782895;1034.2230147408463;1490.5570906781006;922.3752580593933;1408.1658097686375;1088.9556555269924;1640.9437736529105;960.141046434793;1527.8306967984934;1126.7639673571875;1381.9370179948587;1004.7474293059126;1666.127958891416;1072.8331227360793;1941.904324140279;1044.5479060265577;2034.9787625206034;930.9528337771015;1813.2303278688526;953.3330601092896;1968.1073264781492;1067.0363110539847;1817.927044999677;1083.2330686293499;2045.6503856041131;1072.625;1919.7544501341133;914.0387710314558
53;1.77;714.5116049886159;502.4700784993373;711.6011275546159;702.2745771670191;583.7281376801456;596.5229233711113;677.0745501285347;367.06105398457584;608.7493573264782;374.9447300771208;863.6548843187661;558.021208226221;847.0050612410163;512.4806491885143;1197.7217223650387;612.0796915167095;989.7821336760926;570.8354755784062;991.5006426735218;475.4582262210797;967.4415167095116;569.1169665809769;1247.5584832904883;595.753856041131;1115.0143567090006;439.44156083195287;1199.4402313624678;645.5906169665809;1485.2750642673523;720.8971722365038;1629.543768115942;572.4095915678524;1441.4768637532134;703.3778920308483;1425.9352363413136;484.8011817065684;1418.701799485861;614.0295629820051;1457.2442159383033;601.7660668380463;1603.3434002251804;474.153851248427;1802.7632265717675;507.75255041518386;1950.6848520023216;439.23370090926676;1928.7355430183356;694.7240244475787;1807.6627088830253;674.4406332453826;2017.6013721728007;563.6842839699982;2021.4101958468655;643.5973821474263;1918.4535095715587;558.2765116985718;813.5024209411408;887.3004993191103;693.5546694753737;951.4496438960778;835.0;993.3333333333333;674.7426842134488;843.6681103892497;690.1324053641148;1067.8802127539184;592.004213483146;913.8944288389512;628.2602811425153;1095.5121130551818;1096.713299060082;884.0128265046476;995.5624574705939;1020.8741129581024;1069.9601542416453;1046.9595115681234;1187.7170645446508;1112.1881520778072;1024.7642600948743;1106.31458984149;1068.6156812339332;1139.728149100257;1199.7791021887633;912.0621776104837;1474.290253096392;1034.174071082391;1490.6704418567554;922.464348380922;1404.7146529562983;1087.5751928020566;1641.0395101942331;960.2593195801664;1527.8789476988761;1126.9100897846424;1380.556555269923;1009.5790488431876;1665.914211048031;1073.2742182571865;1942.1065207478339;1051.0160510715914;2035.1371951219512;931.0045731707318;1809.6957787481804;951.1937409024745;1970.9016709511568;1065.6391388174807;1817.9679586563307;1083.2728036175708;2042.1574550128535;1071.926413881748;1919.3863134657836;913.7792494481236
